1660537694702
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=38 time=219 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=38 time=67.3 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=38 time=65.6 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=38 time=222 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=38 time=48.6 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=38 time=75.5 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=38 time=55.2 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=38 time=66.3 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=38 time=67.4 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=38 time=64.1 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=38 time=64.4 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=38 time=71.2 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=38 time=60.6 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=38 time=62.8 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=38 time=53.8 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=38 time=53.3 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=38 time=57.4 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=38 time=56.0 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=38 time=67.4 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=38 time=49.2 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=38 time=57.0 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=38 time=63.3 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=38 time=63.4 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=38 time=50.4 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=38 time=57.9 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=38 time=63.0 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=38 time=63.3 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=38 time=53.4 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=38 time=54.9 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=38 time=54.3 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=38 time=64.1 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=38 time=54.6 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=38 time=62.1 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=38 time=62.1 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=38 time=64.1 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=38 time=63.8 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=38 time=64.2 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=38 time=63.5 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=38 time=71.1 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=38 time=56.0 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=38 time=54.0 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=38 time=56.4 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=38 time=49.5 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=38 time=113 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=38 time=48.3 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=38 time=62.1 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=38 time=54.5 ms
46 bytes from 3.19.94.93: icmp_seq=49 ttl=38 time=57.0 ms
46 bytes from 3.19.94.93: icmp_seq=50 ttl=38 time=57.4 ms
46 bytes from 3.19.94.93: icmp_seq=51 ttl=38 time=48.3 ms
46 bytes from 3.19.94.93: icmp_seq=52 ttl=38 time=58.1 ms
46 bytes from 3.19.94.93: icmp_seq=53 ttl=38 time=54.8 ms
46 bytes from 3.19.94.93: icmp_seq=54 ttl=38 time=63.5 ms
46 bytes from 3.19.94.93: icmp_seq=55 ttl=38 time=62.1 ms
46 bytes from 3.19.94.93: icmp_seq=56 ttl=38 time=67.2 ms
46 bytes from 3.19.94.93: icmp_seq=57 ttl=38 time=60.1 ms
46 bytes from 3.19.94.93: icmp_seq=58 ttl=38 time=50.5 ms
46 bytes from 3.19.94.93: icmp_seq=59 ttl=38 time=75.6 ms
46 bytes from 3.19.94.93: icmp_seq=60 ttl=38 time=55.0 ms
46 bytes from 3.19.94.93: icmp_seq=61 ttl=38 time=64.2 ms
46 bytes from 3.19.94.93: icmp_seq=62 ttl=38 time=78.2 ms
46 bytes from 3.19.94.93: icmp_seq=63 ttl=38 time=157 ms
46 bytes from 3.19.94.93: icmp_seq=64 ttl=38 time=47.4 ms
46 bytes from 3.19.94.93: icmp_seq=65 ttl=38 time=60.9 ms
46 bytes from 3.19.94.93: icmp_seq=66 ttl=38 time=59.1 ms
46 bytes from 3.19.94.93: icmp_seq=67 ttl=38 time=58.9 ms
46 bytes from 3.19.94.93: icmp_seq=68 ttl=38 time=58.1 ms
46 bytes from 3.19.94.93: icmp_seq=69 ttl=38 time=63.3 ms
46 bytes from 3.19.94.93: icmp_seq=70 ttl=38 time=64.5 ms
46 bytes from 3.19.94.93: icmp_seq=71 ttl=38 time=61.3 ms
46 bytes from 3.19.94.93: icmp_seq=72 ttl=38 time=49.1 ms
46 bytes from 3.19.94.93: icmp_seq=73 ttl=38 time=57.3 ms
46 bytes from 3.19.94.93: icmp_seq=74 ttl=38 time=56.2 ms
46 bytes from 3.19.94.93: icmp_seq=75 ttl=38 time=55.3 ms
46 bytes from 3.19.94.93: icmp_seq=76 ttl=38 time=50.2 ms
46 bytes from 3.19.94.93: icmp_seq=77 ttl=38 time=60.4 ms
46 bytes from 3.19.94.93: icmp_seq=78 ttl=38 time=52.3 ms
46 bytes from 3.19.94.93: icmp_seq=79 ttl=38 time=56.5 ms
46 bytes from 3.19.94.93: icmp_seq=80 ttl=38 time=48.1 ms
46 bytes from 3.19.94.93: icmp_seq=81 ttl=38 time=62.5 ms
46 bytes from 3.19.94.93: icmp_seq=82 ttl=38 time=61.9 ms
46 bytes from 3.19.94.93: icmp_seq=83 ttl=38 time=55.3 ms
46 bytes from 3.19.94.93: icmp_seq=84 ttl=38 time=50.3 ms
46 bytes from 3.19.94.93: icmp_seq=85 ttl=38 time=53.3 ms
46 bytes from 3.19.94.93: icmp_seq=86 ttl=38 time=56.4 ms
46 bytes from 3.19.94.93: icmp_seq=87 ttl=38 time=62.3 ms
46 bytes from 3.19.94.93: icmp_seq=88 ttl=38 time=54.2 ms
46 bytes from 3.19.94.93: icmp_seq=89 ttl=38 time=61.3 ms
46 bytes from 3.19.94.93: icmp_seq=90 ttl=38 time=60.4 ms
46 bytes from 3.19.94.93: icmp_seq=91 ttl=38 time=56.5 ms
46 bytes from 3.19.94.93: icmp_seq=92 ttl=38 time=62.8 ms
46 bytes from 3.19.94.93: icmp_seq=93 ttl=38 time=59.3 ms
46 bytes from 3.19.94.93: icmp_seq=94 ttl=38 time=55.5 ms
46 bytes from 3.19.94.93: icmp_seq=95 ttl=38 time=54.5 ms
46 bytes from 3.19.94.93: icmp_seq=96 ttl=38 time=54.3 ms
46 bytes from 3.19.94.93: icmp_seq=97 ttl=38 time=57.0 ms
46 bytes from 3.19.94.93: icmp_seq=98 ttl=38 time=53.2 ms
46 bytes from 3.19.94.93: icmp_seq=99 ttl=38 time=56.5 ms
46 bytes from 3.19.94.93: icmp_seq=100 ttl=38 time=52.1 ms

--- 3.19.94.93 ping statistics ---
100 packets transmitted, 99 received, 1% packet loss, time 19880ms
rtt min/avg/max/mdev = 47.451/63.692/222.461/25.977 ms, pipe 2
