,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Band,5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Duplex Mode,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF TA,5G KPI PCell RF PRACH Power [dBm],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 RACH Reason,5G KPI PCell Layer1 RACH Contention Type,5G KPI PCell Layer1 RACH Result,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 DL Modulation0 DL QPSK Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 16QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 64QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 256 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 1024 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 Representative Value,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info BandCombination,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps]
0,2022-08-15 10:34:41.000000,-77.125816,42.97348,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.51,0.0,,,,0.039,,0.039,,,,0.51,,,,0.039,,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.54,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.13,,,,,,,,
1,2022-08-15 10:34:41.800000,-77.125816,42.97348,,,,,,,,,,,6.0,35.0,78.0,28.0,9.0,19.0,46.0,17.0,11.0,67.0,45.0,25.0,25.0,29.0,273.0,20.0,,,,,,,193.0,Band 2,675.0,18675.0,15.0,-116.56,-13.19,-84.63,22.25,,,-0.2,2.0,3.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,15kHz,,,,,,,-7.34,,,,,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
2,2022-08-15 10:34:41.865540,-77.125816,42.97348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2022-08-15 10:34:41.900000,-77.125816,42.97348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.54,23.0,,5.0,3.0,,,,,,TM4,1.0,,2.25,,,QPSK,,,5.0,,,,,,0.0,,,,,,5.0,,,,0.0,,,,,,,,,,,,,5G-NR Qualcomm,208.0,1.0,0.0,4.0,28.0,126510.0,,,632.55,15kHz,,0.0,208_0,0.0,-113.39,-15.38,-5.83,0.0,-113.39,-15.38,Serving Beam,137.25,1.0,100.0,0.0,0.0,0.0,8.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,21.0,23.0,,512.0,-116.7,-17.09,593.0,-120.02,-20.56,,,,33.33,0.0,2.0,1.67,1.0,1.0,2x2_MIMO,SISO,12.0,9.0,17.0,10.25,8.0,10.67,,2.0,31.75,,0.11,0.402,0.0,0.0,0.0,66.67,33.33,0.0,0.0,16QAM,0.0,50.0,0.0,50.0,0.0,0.0,64QAM,0.072,0.402,,,,,DL NonCA,UL NonCA,,33.33,0.0,,,0.11,0.402,0.072,0.402,,,,
4,2022-08-15 10:34:42.000000,-77.125816,42.97348,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15kHz,,,,,,,-4.11,,,,,137.0,1.0,100.0,0.0,0.0,0.0,8.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,21.25,23.0,25.01,,,,,,,,,,42.86,25.0,1.0,1.0,1.0,1.0,2x2_MIMO,SISO,12.0,11.75,17.0,18.33,8.0,12.57,0.16,2.0,3.0,0.03,0.3,0.048,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.167,0.031,0.001,0.016,72.0,969.0,DL NonCA,UL NonCA,,42.86,25.0,0.16,0.03,0.3,0.048,0.167,0.031,0.027,,0.0,
5,2022-08-15 10:34:42.100000,-77.125816,42.97348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,208.0,1.0,0.0,4.0,28.0,126510.0,,,632.55,15kHz,,0.0,208_0,0.0,-113.16,-15.52,-3.03,0.0,-113.16,-15.52,Serving Beam,137.0,,,,,,,,,,,,,,,,21.0,23.0,,512.0,-116.25,-16.18,593.0,-133.98,-29.84,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
6,2022-08-15 10:34:42.200000,-77.125816,42.97348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,Band 2,675.0,18675.0,15.0,-113.63,-9.19,-85.69,,,22.0,3.0,4.0,4.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,5G-NR Qualcomm,208.0,1.0,0.0,4.0,28.0,126510.0,,,632.55,15kHz,,0.0,208_0,0.0,-113.28,-15.27,-13.98,0.0,-113.28,-15.27,Serving Beam,138.0,,,,,,,,,,,,,,,,,,,512.0,-115.41,-15.65,593.0,-128.52,-26.33,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
7,2022-08-15 10:34:42.400000,-77.125816,42.97348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
8,2022-08-15 10:34:42.500000,-77.125816,42.97348,-77.12582,42.97348,11:34:41,87.0,121.0,121.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,208.0,1.0,0.0,4.0,28.0,126510.0,,,632.55,15kHz,,0.0,208_0,0.0,-113.16,-15.52,-2.45,0.0,-113.16,-15.52,Serving Beam,138.5,1.0,100.0,0.0,0.0,0.0,9.0,3.0,1.0,100.0,0.0,0.0,0.0,0.0,,,23.0,,,512.0,-115.41,-15.65,593.0,-128.52,-26.33,,,,0.0,33.33,1.0,1.0,1.0,1.0,2x2_MIMO,SISO,13.0,13.0,23.0,13.5,8.0,8.0,,3.0,2.67,,0.019,0.18,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,50.0,0.0,50.0,0.0,0.0,64QAM,0.019,0.099,0.015,0.002,919.0,144.0,DL NonCA,UL NonCA,,0.0,33.33,,,0.019,0.18,0.019,0.099,0.0,0.0,0.0,
9,2022-08-15 10:34:42.600000,-77.125778,42.97348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,Band 2,675.0,18675.0,15.0,-116.31,-14.13,-83.25,,,,3.1,5.0,5.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,-7.22,,,,,,,,,,,,,,,,,,,,,21.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
10,2022-08-15 10:34:42.700000,-77.125732,42.973484,,,,,,,,,,,6.0,35.0,78.0,25.0,9.0,19.0,46.0,17.0,11.0,67.0,45.0,23.0,25.0,29.0,273.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15kHz,,,,,,,-4.79,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
11,2022-08-15 10:34:42.800000,-77.125694,42.973484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2022-08-15 10:34:42.900000,-77.125656,42.973484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,Band 2,675.0,18675.0,15.0,-116.0,-10.88,-84.75,,,21.5,5.6,4.0,5.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,5G-NR Qualcomm,208.0,1.0,0.0,4.0,28.0,126510.0,,,632.55,15kHz,,0.0,208_0,0.0,-113.62,-15.99,-4.71,0.0,-113.62,-15.99,Serving Beam,142.0,,,,,,,,,,,,,,,,,,,593.0,-118.4,-17.72,512.0,-153.72,-41.46,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
13,2022-08-15 10:34:43.000000,-77.12561,42.973488,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.01,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.01,0.01,,,,,0.0,0.0,0.0,
14,2022-08-15 10:34:43.100000,-77.125572,42.973488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,16QAM,,3.0,,,,,,,,,,,,3.0,,,,,,,,,0.0,,,,,NonCA,,5G-NR Qualcomm,208.0,1.0,0.0,4.0,28.0,126510.0,,,632.55,15kHz,,0.0,208_0,0.0,-113.19,-15.9,-2.44,0.0,-113.19,-15.9,Serving Beam,139.0,,,,,,,,,,,,,,,,,,,593.0,-118.4,-17.72,512.0,-153.72,-41.46,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
15,2022-08-15 10:34:43.200000,-77.125534,42.973488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,Band 2,675.0,18675.0,15.0,-112.31,-7.81,-83.88,,20.8,16.0,4.2,5.0,5.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,NonCA,,Band 2,5G-NR Qualcomm,208.0,1.0,0.0,4.0,28.0,126510.0,,,632.55,15kHz,,0.0,208_0,0.0,-113.09,-15.56,-4.88,0.0,-113.09,-15.56,Serving Beam,139.0,1.0,100.0,0.0,0.0,0.0,9.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,22.0,23.0,,593.0,-117.42,-16.51,512.0,-117.62,-19.62,,,,0.0,0.0,1.0,1.0,1.0,1.0,2x2_MIMO,SISO,13.0,13.0,25.0,14.5,8.0,8.0,,3.0,2.5,,0.017,0.186,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,50.0,0.0,50.0,0.0,0.0,64QAM,0.017,0.186,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.017,0.186,0.017,0.186,,,,
16,2022-08-15 10:34:43.400000,-77.12545,42.973492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15kHz,,,,,,,-2.66,,,,,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
17,2022-08-15 10:34:43.500000,-77.125412,42.973492,-77.12541,42.97349,11:34:42,87.0,121.0,121.0,33.41,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,193.0,Band 2,675.0,18675.0,15.0,-117.69,-12.19,-85.44,,,,2.3,5.0,5.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,NonCA,,Band 2,5G-NR Qualcomm,208.0,1.0,0.0,4.0,28.0,126510.0,,,632.55,15kHz,,0.0,208_0,0.0,-112.15,-14.23,,0.0,-112.15,-14.23,Serving Beam,136.0,,,,,,,,,,,,,,,,,,,593.0,-117.75,-17.69,512.0,-118.18,-20.55,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,
18,2022-08-15 10:34:43.600000,-77.125374,42.973492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
19,2022-08-15 10:34:43.700000,-77.125328,42.973492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,208.0,1.0,0.0,4.0,28.0,126510.0,,,632.55,15kHz,,0.0,208_0,0.0,-109.65,-13.55,-0.74,0.0,-109.65,-13.55,Serving Beam,136.0,,,,,,,,,,,,,,,,22.0,,,593.0,-117.75,-17.69,512.0,-118.18,-20.55,,,,,0.0,,,1.0,1.0,,SISO,,,17.0,10.5,,,,3.0,2.5,,0.0,0.017,,0.0,,,,,,,0.0,50.0,0.0,50.0,0.0,0.0,64QAM,0.0,0.017,,,,,,UL NonCA,,,0.0,,,0.0,0.017,0.0,0.017,,,,
20,2022-08-15 10:34:43.800000,-77.12529,42.973495,,,,,,,,,,,6.0,35.0,78.0,24.0,9.0,19.0,46.0,17.0,11.0,67.0,45.0,22.0,25.0,29.0,273.0,20.0,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,208.0,1.0,0.0,4.0,28.0,126510.0,,,632.55,15kHz,,0.0,208_0,0.0,-110.32,-13.92,-3.47,0.0,-110.32,-13.92,Serving Beam,136.0,,,,,,,,,,,,,,,,,,,593.0,-116.28,-18.8,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
21,2022-08-15 10:34:43.900000,-77.125244,42.973495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,Band 2,675.0,18675.0,15.0,-105.88,-7.75,-79.38,,,,9.3,6.0,7.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
22,2022-08-15 10:34:44.000000,-77.125206,42.973495,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,,,,,5G-NR Qualcomm,208.0,1.0,0.0,4.0,28.0,126510.0,,,632.55,15kHz,,0.0,208_0,0.0,-114.12,-15.79,-5.43,0.0,-114.12,-15.79,Serving Beam,140.0,1.0,100.0,0.0,0.0,0.0,7.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,,23.89,593.0,-116.28,-18.8,,,,,,,50.0,0.0,1.0,1.0,1.0,1.0,2x2_MIMO,SISO,10.0,10.0,4.0,4.0,16.0,12.0,0.03,3.0,3.0,0.02,0.156,0.017,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.078,0.017,0.0,0.0,0.0,0.0,DL NonCA,UL NonCA,,50.0,0.0,0.03,0.02,0.156,0.017,0.078,0.017,0.0,,0.0,
23,2022-08-15 10:34:44.100000,-77.125168,42.973495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15kHz,,,,,,,-4.91,,,,,139.67,,,,,,,,,,,,,,,,23.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
24,2022-08-15 10:34:44.200000,-77.125122,42.973495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,Band 2,675.0,18675.0,15.0,-113.38,-10.5,-84.19,,,15.0,3.3,5.0,6.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2022-08-15 10:34:44.300000,-77.125084,42.973499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,100.0,0.0,0.0,0.0,9.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,1.0,1.0,,SISO,,,4.0,4.0,,,,3.0,3.0,,0.0,0.256,0.0,0.0,,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.256,,,,,,UL NonCA,,,0.0,,,0.0,0.256,0.0,0.256,,,,
