,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Band,5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 DL Modulation0 DL QPSK Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 16QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 64QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 256 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 1024 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 Representative Value,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info BandCombination,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps]
96,2022-08-12 18:57:31.900000,-90.824211,41.628326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-101.17,-13.82,-68.04,,,-14.54,8.93,6.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,30kHz,,,,,,,,,,,-93.0,116.0,2.0,0.0,100.0,0.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,,14.67,,,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,12.0,12.0,16.0,16.0,,3.0,3.0,,0.022,0.008,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.022,0.008,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.022,0.008,0.022,0.008,,,,
97,2022-08-12 18:57:32.000000,-90.824173,41.628311,-90.82417,41.62831,18:57:31,114.0,129.0,129.0,36.0,1.0,2.0,,,,,,,,,,,,,,,,,,5G-NR_NSA,,LTE Qualcomm,28.0,Band 2,676.0,18676.0,15.0,15.0,-100.47,-13.77,-66.54,,,-28.25,7.58,5.5,7.75,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,0.12,0.12,0.04,0.03,,,0.028,0.015,0.003,0.015,,,0.12,0.03,,,0.028,0.015,0.003,0.015,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,-94.0,,2.0,0.0,100.0,0.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,22.0,15.67,16.53,,,,,,,,,,,,,,,,,,,,,0.05,,,0.01,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.05,0.01,0.0,0.0,0.0,0.0,0.003,0.0,0.003,0.003
98,2022-08-12 18:57:32.100000,-90.824135,41.6283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-100.88,-14.14,-66.81,,,-22.5,7.75,5.75,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,2.0,,,QPSK,,,6.0,,,,,,0.0,0.0,,,,,6.0,,,,0.0,0.0,,,,,0.0,,0.0,0.004,NonCA,,Band 2,5G-NR Qualcomm,427.0,1.0,3.0,7.0,7.0,527790.0,,,2638.95,30kHz,2.0,427_2,2.0,-96.89,-10.43,22.33,2.0,-96.89,-10.43,Serving Beam,,117.0,,,,,,,,,,,,,,,,,18.0,-111.84,-14.87,35.0,-148.8,-42.55,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,12.0,12.0,16.0,16.0,,3.0,3.0,,0.011,0.134,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.011,0.134,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.011,0.134,0.011,0.134,,,,
99,2022-08-12 18:57:32.200000,-90.824097,41.628284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-101.0,-15.04,-66.08,,,-28.45,9.39,6.67,9.67,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,-96.0,,2.0,0.0,100.0,0.0,0.0,12.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,22.0,16.67,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
100,2022-08-12 18:57:32.300000,-90.824051,41.628273,,,,,,,,,,,1.0,27.0,306.0,29.0,3.0,2.0,311.0,13.0,10.0,48.0,132.0,35.0,23.0,16.0,133.0,32.0,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-99.9,-15.09,-65.67,,,-19.94,12.34,7.0,10.2,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,,,,,,,30kHz,,,,,,,,,,,-95.0,117.0,2.0,0.0,100.0,0.0,0.0,14.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,,,,,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,5.0,5.0,16.0,16.0,,8.0,8.0,,0.01,0.085,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.01,0.085,0.002,0.003,132.0,198.0,DL NonCA,UL NonCA,,0.0,0.0,,,0.01,0.085,0.01,0.085,,,,
101,2022-08-12 18:57:32.400000,-90.824013,41.628258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-99.39,-14.2,-65.2,,,-24.0,13.18,6.67,10.33,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,1.0,20.0,25.89,QPSK,256QAM,64QAM,6.33,1.93,,,,,0.0,,,,,,6.33,1.93,,,0.0,,,,,,,,,,NonCA,NonCA,Band 2,5G-NR Qualcomm,427.0,1.0,3.0,7.0,7.0,527790.0,,,2638.95,30kHz,2.0,427_2,2.0,-93.92,-10.36,19.02,3.0,-93.84,-10.34,Non-Serving Beam,,113.0,,,,,,,,,,,,,,22.0,18.0,,35.0,-128.17,-24.3,18.0,-136.27,-39.02,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
102,2022-08-12 18:57:32.500000,-90.823975,41.628246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-97.94,-13.03,-65.41,,,-23.09,13.35,6.0,9.75,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,-89.0,,2.0,0.0,100.0,0.0,0.0,12.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,,11.0,,,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,12.0,12.0,16.0,16.0,,3.0,3.0,,0.01,0.015,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.01,0.015,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.01,0.015,0.01,0.015,0.004,0.0,0.004,0.004
103,2022-08-12 18:57:32.600000,-90.823936,41.628235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-97.99,-13.86,-64.33,,5.0,-30.18,12.04,6.5,10.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,,,,,,,30kHz,,,,,,,,,,,,115.0,,,,,,,,,,,,,,22.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
104,2022-08-12 18:57:32.700000,-90.823898,41.62822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-98.33,-14.14,-64.96,,,-23.4,10.97,6.67,9.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,1.0,,25.0,QPSK,,64QAM,4.0,2.0,,,,,0.0,,,,,,4.0,2.0,,,0.0,,,,,,,,,,NonCA,NonCA,Band 2,5G-NR Qualcomm,427.0,1.0,3.0,7.0,7.0,527790.0,,,2638.95,30kHz,2.0,427_2,2.0,-93.86,-10.37,24.52,2.0,-93.86,-10.37,Serving Beam,-90.0,114.0,2.0,0.0,100.0,0.0,0.0,13.0,0.0,1.0,100.0,0.0,0.0,0.0,2.0,22.0,14.67,,35.0,-143.57,-40.36,18.0,-147.19,-42.44,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,12.0,12.0,16.0,16.0,,3.0,3.0,,0.01,0.008,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.01,0.008,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.01,0.008,0.01,0.008,,,,
105,2022-08-12 18:57:32.800000,-90.823853,41.628208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-99.17,-15.19,-64.83,,,-24.33,11.93,6.25,9.25,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,-93.0,,2.0,0.0,100.0,0.0,0.0,14.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,,12.0,,,,,,,,,,2.0,2.0,,,4x4_MIMO,,0.0,0.0,,,16.0,16.0,,,,,0.0,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,QPSK,,,,,,,,0.0,0.0,0.003,0.002,198.0,132.0,DL NonCA,,,,,,,0.0,0.0,0.0,0.0,,,,
106,2022-08-12 18:57:32.900000,-90.823814,41.628193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-99.63,-14.26,-65.53,14.11,,-20.82,10.4,6.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,30kHz,,,,,,,,,,,,113.0,,,,,,,,,,,,,,,17.0,,,,,,,,0.0,,2.0,2.0,,,4x4_MIMO,,0.0,0.0,,,16.0,16.0,,,,,0.022,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,QPSK,,,,,,,,0.022,0.0,,,,,DL NonCA,,,0.0,,,,0.022,0.0,0.022,0.0,,,,
107,2022-08-12 18:57:33.000000,-90.823776,41.628181,-90.82378,41.62818,18:57:32,114.0,129.0,129.0,35.53,1.0,2.0,,,,,,,,,,,,,,,,,,5G-NR_NSA,,LTE Qualcomm,28.0,Band 2,676.0,18676.0,15.0,15.0,-99.42,-13.65,-66.15,,2.38,-35.14,9.47,5.0,8.33,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,4.5,16.0,,16QAM,64QAM,,4.0,,0.05,0.05,0.01,0.03,25.0,,0.01,0.017,0.006,0.017,4.0,,0.05,0.03,25.0,,0.01,0.017,0.006,0.017,,,,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,-90.0,,2.0,0.0,100.0,0.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,22.0,12.67,15.92,,,,,,,,0.0,,,1.0,1.0,,SISO,,,12.0,12.0,,,0.05,3.0,3.0,0.01,0.0,0.016,,1.0,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.0,0.016,,,,,,UL NonCA,,,0.0,0.05,0.01,0.0,0.016,0.0,0.016,0.003,0.0,0.003,0.003
108,2022-08-12 18:57:33.100000,-90.823738,41.62817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-101.95,-13.77,-66.74,,,-20.0,8.45,5.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,0.004,NonCA,,Band 2,5G-NR Qualcomm,427.0,1.0,3.0,7.0,7.0,527790.0,,,2638.95,30kHz,2.0,427_2,2.0,-92.98,-10.35,26.4,2.0,-92.98,-10.35,Serving Beam,-91.0,113.0,2.0,0.0,100.0,0.0,0.0,13.0,0.0,1.0,100.0,0.0,0.0,0.0,2.0,22.0,14.67,,18.0,-125.98,-20.65,35.0,-128.89,-25.52,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,5.0,5.0,16.0,16.0,,8.0,8.0,,0.02,0.005,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.02,0.005,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.02,0.005,0.02,0.005,,,,
109,2022-08-12 18:57:33.200000,-90.8237,41.628155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-101.23,-13.92,-65.56,,,-22.33,7.65,5.5,5.75,2.0,25.0,75.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,30kHz,,,,,,,,,,,,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,
110,2022-08-12 18:57:33.300000,-90.823662,41.628143,,,,,,,,,,,1.0,27.0,306.0,27.0,3.0,2.0,311.0,13.0,10.0,48.0,132.0,35.0,23.0,16.0,133.0,31.0,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-99.17,-15.15,-63.29,,,-22.94,6.05,4.33,7.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,1.0,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,-92.0,,2.0,0.0,100.0,0.0,0.0,14.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,,12.0,,,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,12.0,12.0,16.0,16.0,,3.0,3.0,,0.01,0.015,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.01,0.015,0.002,0.003,132.0,198.0,DL NonCA,UL NonCA,,0.0,0.0,,,0.01,0.015,0.01,0.015,,,,
111,2022-08-12 18:57:33.400000,-90.823624,41.628128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-98.65,-15.06,-63.38,,,-32.83,6.3,5.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,5G-NR Qualcomm,427.0,1.0,3.0,7.0,7.0,527790.0,,,2638.95,30kHz,2.0,427_2,2.0,-91.95,-10.38,26.08,2.0,-91.95,-10.38,Serving Beam,,114.0,2.0,0.0,100.0,0.0,0.0,14.0,1.0,2.0,0.0,100.0,0.0,0.0,2.0,22.0,17.0,,18.0,-117.95,-16.66,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
112,2022-08-12 18:57:33.500000,-90.823578,41.628117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-98.28,-15.06,-63.33,,,-23.44,5.97,4.67,7.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,,,30kHz,,,,,,25.62,,,,,-89.0,116.0,,,,,,,,,,,,,,22.0,14.33,,,,,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,12.0,12.0,16.0,16.0,,3.0,3.0,,0.01,0.008,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.01,0.008,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.01,0.008,0.01,0.008,0.004,0.0,0.004,0.004
113,2022-08-12 18:57:33.600000,-90.82354,41.628105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-98.58,-15.56,-62.69,,,-23.78,7.0,9.25,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,1.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.0,0.004,0.0,,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,,-88.0,,2.0,0.0,100.0,0.0,0.0,13.0,1.0,2.0,0.0,100.0,0.0,0.0,2.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
114,2022-08-12 18:57:33.700000,-90.823502,41.62809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-99.11,-15.57,-63.3,,,-22.6,7.41,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,15.0,,,,25.0,,,64QAM,,2.54,,,,,,0.0,,,,,,2.54,,,,0.0,,,,,,,,,NonCA,NonCA,Band 2,5G-NR Qualcomm,427.0,1.0,3.0,7.0,7.0,527790.0,,,2638.95,30kHz,2.0,427_2,2.0,-90.63,-10.34,,2.0,-90.63,-10.34,Serving Beam,,116.0,,,,,,,,,,,,,,22.0,19.0,,18.0,-114.81,-18.6,,,,0.0,0.0,2.0,2.0,1.0,1.0,4x4_MIMO,SISO,0.0,0.0,12.0,12.0,16.0,16.0,,3.0,3.0,,0.01,0.134,1.0,1.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.0,100.0,0.0,0.0,0.0,16QAM,0.01,0.134,,,,,DL NonCA,UL NonCA,,0.0,0.0,,,0.01,0.134,0.01,0.134,,,,
115,2022-08-12 18:57:33.800000,-90.823463,41.628078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 2,676.0,18676.0,15.0,15.0,-99.14,-15.14,-63.07,,,-32.28,8.28,7.0,4.0,2.0,50.0,50.0,0.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,,,,,,,30kHz,,,,,,22.99,,,,,-88.0,115.0,2.0,0.0,100.0,0.0,0.0,14.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.003,0.002,198.0,132.0,,,,,,,,0.0,0.0,0.0,0.0,,,,
