TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-10 13:49:31.000000,-111.854019,40.725262,5G-NR_NSA,,,,,,,,
2022-08-10 13:49:31.500000,-111.854019,40.725262,,,,0.000,DL NonCA,,,,
2022-08-10 13:49:31.600000,-111.854019,40.725262,,,NonCA,0.056,DL NonCA,28249.76,10,10,
2022-08-10 13:49:31.700000,-111.854019,40.725262,,,,0.056,DL NonCA,,,,
2022-08-10 13:49:31.800000,-111.854019,40.725262,,,,0.056,DL NonCA,,,,0.000
2022-08-10 13:49:31.900000,-111.854019,40.725262,,,NonCA,0.056,DL NonCA,28249.76,10,10,
2022-08-10 13:49:32.000000,-111.854019,40.725262,5G-NR_NSA,,,1.067,,28249.76,10,10,
2022-08-10 13:49:32.100000,-111.854019,40.725262,,,,0.029,DL NonCA,,,,
2022-08-10 13:49:32.200000,-111.854019,40.725262,,,NonCA,0.122,DL NonCA,28249.76,10,10,
2022-08-10 13:49:32.300000,-111.854019,40.725262,,,,0.000,,,,,0.001
2022-08-10 13:49:32.400000,-111.854019,40.725262,,,,0.000,DL NonCA,,,,
2022-08-10 13:49:32.500000,-111.854019,40.725262,,,,0.056,DL NonCA,,,,
2022-08-10 13:49:32.600000,-111.854019,40.725262,,,NonCA,0.056,DL NonCA,,,,
2022-08-10 13:49:32.700000,-111.854019,40.725262,,,,0.107,DL NonCA,28249.76,10,10,
2022-08-10 13:49:32.800000,-111.854019,40.725262,,,,,,,,,0.000
2022-08-10 13:49:32.900000,-111.854019,40.725262,,,NonCA,0.038,DL NonCA,,,,
2022-08-10 13:49:33.000000,-111.854019,40.725262,5G-NR_NSA,,NonCA,0.056,DL NonCA,28249.76,10,10,
2022-08-10 13:49:33.100000,-111.854019,40.725262,,,NonCA,0.056,DL NonCA,,,,
2022-08-10 13:49:33.200000,-111.854019,40.725262,,,NonCA,0.082,DL NonCA,28249.76,10,10,
2022-08-10 13:49:33.300000,-111.854019,40.725262,,,NonCA,0.056,DL NonCA,,,,0.000
2022-08-10 13:49:33.400000,-111.854019,40.725262,,,,0.137,DL NonCA,,,,
2022-08-10 13:49:33.500000,-111.854019,40.725262,,,,0.072,DL NonCA,28249.76,10,10,
2022-08-10 13:49:33.600000,-111.854019,40.725262,,,,0.029,DL NonCA,,,,
2022-08-10 13:49:33.700000,-111.854019,40.725262,,,,0.145,DL NonCA,28249.76,10,10,
2022-08-10 13:49:33.800000,-111.854019,40.725262,,,NonCA,0.332,DL NonCA,,,,0.006
2022-08-10 13:49:33.900000,-111.854019,40.725262,,,,10.785,DL NonCA,28249.76,10,10,
2022-08-10 13:49:34.000000,-111.854019,40.725262,5G-NR_NSA(4CA),,,52.668,DL 4CA,28249.76,10,10,
2022-08-10 13:49:34.100000,-111.854019,40.725262,,,,677.011,DL 8CA,,,,
2022-08-10 13:49:34.200000,-111.854019,40.725262,,,NonCA,2987.101,DL 8CA,,,,
2022-08-10 13:49:34.300000,-111.854019,40.725262,,,,2762.981,DL 8CA,,,,1281.479
2022-08-10 13:49:34.400000,-111.854019,40.725262,,,NonCA,3301.308,DL 8CA,28249.76,10,10,
2022-08-10 13:49:34.500000,-111.854019,40.725262,,,NonCA,3697.667,DL 8CA,,,,
2022-08-10 13:49:34.600000,-111.854019,40.725262,,,NonCA,3123.393,DL 8CA,,,,
2022-08-10 13:49:34.700000,-111.854019,40.725262,,,,2828.687,DL 8CA,28249.76,10,10,
2022-08-10 13:49:34.800000,-111.854019,40.725262,,,,3077.947,DL 8CA,28249.76,10,10,3101.915
2022-08-10 13:49:34.900000,-111.854019,40.725262,,,,2961.954,DL 8CA,,,,
2022-08-10 13:49:35.000000,-111.854019,40.725262,5G-NR_NSA(7CA),,,2569.991,DL 8CA,28249.76,10,10,
2022-08-10 13:49:35.100000,-111.854019,40.725262,,,,2845.831,DL 8CA,,,,
2022-08-10 13:49:35.200000,-111.854019,40.725262,,,,2731.208,DL 8CA,,,,
2022-08-10 13:49:35.300000,-111.854019,40.725262,,,,2798.618,DL 8CA,28249.76,10,10,2604.122
2022-08-10 13:49:35.400000,-111.854019,40.725262,,,,2744.418,DL 8CA,,,,
2022-08-10 13:49:35.500000,-111.854019,40.725262,,,,2878.614,DL 8CA,,,,
2022-08-10 13:49:35.600000,-111.854019,40.725262,,,,2166.460,DL 8CA,,,,
2022-08-10 13:49:35.700000,-111.854019,40.725262,,,,2970.812,DL 8CA,28249.76,10,10,
2022-08-10 13:49:35.800000,-111.854019,40.725262,,,,2865.256,DL 8CA,,,,2577.744
2022-08-10 13:49:35.900000,-111.854019,40.725262,,,,2708.725,DL 8CA,,,,
2022-08-10 13:49:36.000000,-111.854019,40.725262,5G-NR_NSA(8CA),,,2924.086,DL 8CA,,,,
2022-08-10 13:49:36.100000,-111.854019,40.725262,,,NonCA,3122.123,DL 8CA,,,,
2022-08-10 13:49:36.200000,-111.854019,40.725262,,,,2802.701,DL 8CA,,,,
2022-08-10 13:49:36.300000,-111.854019,40.725262,,,,3172.841,DL 8CA,,,,2830.406
2022-08-10 13:49:36.400000,-111.854027,40.725262,,,NonCA,2978.270,DL 8CA,,,,
2022-08-10 13:49:36.500000,-111.854027,40.725262,,,,2955.494,DL 8CA,,,,
2022-08-10 13:49:36.600000,-111.854027,40.725262,,,,1996.332,DL 8CA,28249.76,10,10,
2022-08-10 13:49:36.700000,-111.854027,40.725262,,,,2618.320,DL 8CA,,,,
2022-08-10 13:49:36.800000,-111.854027,40.725262,,,NonCA,2990.685,DL 8CA,28249.76,10,10,2586.197
2022-08-10 13:49:36.900000,-111.854027,40.725262,,,NonCA,2772.729,DL 8CA,28249.76,10,10,
2022-08-10 13:49:37.000000,-111.854027,40.725262,5G-NR_NSA(8CA),,NonCA,3121.895,DL 8CA,,,,
2022-08-10 13:49:37.100000,-111.854027,40.725262,,,NonCA,2967.547,DL 8CA,28249.76,10,10,
2022-08-10 13:49:37.200000,-111.854027,40.725262,,,,2876.167,DL 8CA,28249.76,10,10,
2022-08-10 13:49:37.300000,-111.854027,40.725262,,,,2996.022,DL 8CA,,,,2822.993
2022-08-10 13:49:37.400000,-111.854027,40.725262,,,,2940.186,DL 8CA,,,,
2022-08-10 13:49:37.500000,-111.854027,40.725262,,,,2946.591,DL 8CA,,,,
2022-08-10 13:49:37.600000,-111.854027,40.725262,,,,2377.056,DL 8CA,,,,
2022-08-10 13:49:37.700000,-111.854027,40.725262,,,NonCA,2545.946,DL 8CA,28249.76,10,10,
2022-08-10 13:49:37.800000,-111.854027,40.725262,,,,3169.960,DL 8CA,,,,2681.924
2022-08-10 13:49:37.900000,-111.854027,40.725262,,,,2116.574,DL 8CA,28249.76,10,10,
2022-08-10 13:49:38.000000,-111.854027,40.725262,5G-NR_NSA(8CA),,NonCA,2349.836,DL 8CA,,,,
2022-08-10 13:49:38.100000,-111.854027,40.725262,,,,2444.425,DL 8CA,28249.76,10,10,
2022-08-10 13:49:38.200000,-111.854027,40.725262,,,,2379.152,DL 8CA,28249.76,10,10,
2022-08-10 13:49:38.300000,-111.854027,40.725262,,,NonCA,2358.996,DL 8CA,,,,2155.419
2022-08-10 13:49:38.400000,-111.854027,40.725262,,,,2352.638,DL 8CA,28249.76,10,10,
2022-08-10 13:49:38.500000,-111.854027,40.725262,,,,2370.927,DL 8CA,,,,
2022-08-10 13:49:38.600000,-111.854027,40.725262,,,,1802.277,DL 8CA,,,,
2022-08-10 13:49:38.700000,-111.854027,40.725262,,,NonCA,2229.759,DL 8CA,,,,
2022-08-10 13:49:38.800000,-111.854027,40.725262,,,,2340.797,DL 8CA,28249.76,10,10,2067.458
2022-08-10 13:49:38.900000,-111.854027,40.725262,,,,2100.923,DL 8CA,,,,
2022-08-10 13:49:39.000000,-111.854027,40.725262,5G-NR_NSA(8CA),,,2383.088,DL 8CA,,,,
2022-08-10 13:49:39.100000,-111.854027,40.725262,,,,2507.307,DL 8CA,,,,
2022-08-10 13:49:39.200000,-111.854027,40.725262,,,,2301.861,DL 8CA,28249.76,10,10,
2022-08-10 13:49:39.300000,-111.854027,40.725262,,,NonCA,1981.751,DL 8CA,28249.76,10,10,2181.306
2022-08-10 13:49:39.400000,-111.854027,40.725262,,,,2325.420,DL 8CA,,,,
2022-08-10 13:49:39.500000,-111.854027,40.725262,,,,2254.059,DL 8CA,,,,
2022-08-10 13:49:39.600000,-111.854027,40.725262,,,,1968.217,DL 8CA,,,,
2022-08-10 13:49:39.700000,-111.854027,40.725262,,,NonCA,2195.920,DL 8CA,28249.76,10,10,
2022-08-10 13:49:39.800000,-111.854027,40.725262,,,,2436.113,DL 8CA,28249.76,10,10,2148.235
2022-08-10 13:49:39.900000,-111.854027,40.725262,,,,2222.831,DL 8CA,,,,
2022-08-10 13:49:40.000000,-111.854027,40.725262,5G-NR_NSA(8CA),0.000,,2456.215,DL 8CA,28249.76,10,10,
2022-08-10 13:49:40.100000,-111.854027,40.725262,,,,2330.099,DL 8CA,28249.76,10,10,
2022-08-10 13:49:40.200000,-111.854027,40.725262,,,,2490.270,DL 8CA,,,,
2022-08-10 13:49:40.300000,-111.854027,40.725262,,,NonCA,2614.468,DL 8CA,,,,2282.056
2022-08-10 13:49:40.400000,-111.854027,40.725262,,,,2374.188,DL 8CA,,,,
2022-08-10 13:49:40.500000,-111.854027,40.725262,,,,2659.904,DL 8CA,,,,
