TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC UL Throughput[Mbps],LTE KPI UL CA Type,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-08-09 13:37:22.000000,-115.173233,36.113400,LTE,,,
2022-08-09 13:37:22.400000,-115.173233,36.113400,,,,0.000
2022-08-09 13:37:23.000000,-115.173233,36.113400,LTE,0.001,,0.000
2022-08-09 13:37:23.400000,-115.173233,36.113400,,,,0.000
2022-08-09 13:37:23.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:23.900000,-115.173233,36.113400,,,,0.000
2022-08-09 13:37:24.000000,-115.173233,36.113400,LTE,,,
2022-08-09 13:37:24.400000,-115.173233,36.113400,,,,0.000
2022-08-09 13:37:24.900000,-115.173233,36.113400,,,,0.000
2022-08-09 13:37:25.000000,-115.173233,36.113400,LTE,7.290,,
2022-08-09 13:37:25.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:25.300000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:25.400000,-115.173233,36.113400,,,NonCA,3.921
2022-08-09 13:37:25.500000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:25.600000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:25.700000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:25.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:25.900000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:26.000000,-115.173233,36.113400,LTE,19.444,NonCA,29.928
2022-08-09 13:37:26.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:26.200000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:26.300000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:26.400000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:26.500000,-115.173233,36.113400,,,NonCA,19.417
2022-08-09 13:37:26.600000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:26.700000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:26.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:26.900000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:27.000000,-115.173233,36.113400,LTE,18.991,NonCA,18.892
2022-08-09 13:37:27.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:27.200000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:27.300000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:27.400000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:27.500000,-115.173233,36.113400,,,NonCA,20.466
2022-08-09 13:37:27.600000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:27.700000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:27.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:27.900000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:28.000000,-115.173233,36.113400,LTE,18.854,NonCA,17.318
2022-08-09 13:37:28.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:28.200000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:28.300000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:28.400000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:28.500000,-115.173233,36.113400,,,NonCA,19.417
2022-08-09 13:37:28.600000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:28.700000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:28.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:28.900000,-115.173233,36.113400,,,NonCA,17.844
2022-08-09 13:37:29.000000,-115.173233,36.113400,LTE,20.720,NonCA,
2022-08-09 13:37:29.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:29.200000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:29.300000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:29.400000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:29.500000,-115.173233,36.113400,,,NonCA,20.951
2022-08-09 13:37:29.600000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:29.700000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:29.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:29.900000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:30.000000,-115.173233,36.113400,LTE,19.444,NonCA,20.067
2022-08-09 13:37:30.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:30.200000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:30.300000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:30.400000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:30.500000,-115.173233,36.113400,,,NonCA,20.464
2022-08-09 13:37:30.600000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:30.700000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:30.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:30.900000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:31.000000,-115.173233,36.113400,LTE,15.198,NonCA,17.895
2022-08-09 13:37:31.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:31.200000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:31.300000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:31.400000,-115.173233,36.113400,,,NonCA,14.183
2022-08-09 13:37:31.500000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:31.600000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:31.700000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:31.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:31.900000,-115.173233,36.113400,,,NonCA,16.843
2022-08-09 13:37:32.000000,-115.173233,36.113400,LTE,18.795,NonCA,
2022-08-09 13:37:32.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:32.200000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:32.300000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:32.400000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:32.500000,-115.173233,36.113400,,,NonCA,17.330
2022-08-09 13:37:32.600000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:32.700000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:32.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:32.900000,-115.173233,36.113400,,,NonCA,18.404
2022-08-09 13:37:33.000000,-115.173233,36.113400,LTE,17.707,NonCA,
2022-08-09 13:37:33.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:33.200000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:33.300000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:33.400000,-115.173233,36.113400,,,NonCA,20.466
2022-08-09 13:37:33.500000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:33.600000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:33.700000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:33.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:33.900000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:34.000000,-115.173233,36.113400,LTE,15.963,NonCA,15.744
2022-08-09 13:37:34.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:34.200000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:34.300000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:34.400000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:34.500000,-115.173233,36.113400,,,NonCA,13.623
2022-08-09 13:37:34.600000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:34.700000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:34.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:34.900000,-115.173233,36.113400,,,NonCA,17.346
2022-08-09 13:37:35.000000,-115.173233,36.113400,LTE,20.217,NonCA,
2022-08-09 13:37:35.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:35.200000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:35.300000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:35.400000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:35.500000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:35.600000,-115.173233,36.113400,,,NonCA,21.377
2022-08-09 13:37:35.700000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:35.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:35.900000,-115.173233,36.113400,,,NonCA,18.241
2022-08-09 13:37:36.000000,-115.173233,36.113400,LTE,23.938,NonCA,
2022-08-09 13:37:36.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:36.200000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:36.300000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:36.400000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:36.500000,-115.173233,36.113400,,,NonCA,23.614
2022-08-09 13:37:36.600000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:36.700000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:36.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:36.900000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:37.000000,-115.173233,36.113400,LTE,22.733,NonCA,23.567
2022-08-09 13:37:37.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:37.200000,-115.173233,36.113400,,,NonCA,
