TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC UL Throughput[Mbps],LTE KPI UL CA Type,5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info UL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-08-13 19:12:08.000000,-86.150948,39.768040,5G-NR_NSA,,,,,,,,
2022-08-13 19:12:08.300000,-86.150948,39.768040,,,,0.192,UL NonCA,,,,
2022-08-13 19:12:08.400000,-86.150948,39.768040,,,,0.175,UL NonCA,,,,0.000
2022-08-13 19:12:08.500000,-86.150948,39.768040,,,,0.175,UL NonCA,,,,
2022-08-13 19:12:08.600000,-86.150948,39.768040,,,,0.175,UL NonCA,27949.88,5,5,
2022-08-13 19:12:08.700000,-86.150948,39.768040,,,,0.006,UL NonCA,,,,
2022-08-13 19:12:08.800000,-86.150948,39.768040,,,,0.175,UL NonCA,,,,
2022-08-13 19:12:08.900000,-86.150948,39.768040,,,,0.175,UL NonCA,27949.88,5,5,0.000
2022-08-13 19:12:09.000000,-86.150948,39.768040,5G-NR_NSA,0.003,,0.006,UL NonCA,,,,
2022-08-13 19:12:09.100000,-86.150948,39.768040,,,,5.930,UL NonCA,27949.88,5,5,
2022-08-13 19:12:09.200000,-86.150948,39.768040,,,,2.230,UL NonCA,,,,
2022-08-13 19:12:09.300000,-86.150948,39.768040,,,NonCA,7.439,UL NonCA,27949.88,5,5,
2022-08-13 19:12:09.400000,-86.150940,39.768040,,,,5.150,UL NonCA,27949.88,5,5,0.162
2022-08-13 19:12:09.500000,-86.150940,39.768040,,,,1.061,UL NonCA,,,,
2022-08-13 19:12:09.600000,-86.150940,39.768040,,,,12.736,UL NonCA,,,,
2022-08-13 19:12:09.700000,-86.150940,39.768040,,,,1.567,UL NonCA,27949.88,5,5,
2022-08-13 19:12:09.800000,-86.150940,39.768040,,,,0.175,UL NonCA,,,,
2022-08-13 19:12:09.900000,-86.150940,39.768040,,,,0.003,UL NonCA,,,,0.327
2022-08-13 19:12:10.000000,-86.150940,39.768040,5G-NR_NSA(4CA),9.253,,2.353,UL NonCA,27949.88,5,5,
2022-08-13 19:12:10.100000,-86.150940,39.768040,,,,6.558,UL NonCA,,,,
2022-08-13 19:12:10.200000,-86.150940,39.768040,,,,6.749,UL NonCA,27949.88,5,5,
2022-08-13 19:12:10.300000,-86.150940,39.768040,,,,5.333,UL NonCA,27949.88,5,5,
2022-08-13 19:12:10.400000,-86.150940,39.768040,,,,12.175,UL NonCA,,,,0.313
2022-08-13 19:12:10.500000,-86.150940,39.768040,,,NonCA,34.773,UL 2CA,27949.88,5,5,
2022-08-13 19:12:10.600000,-86.150940,39.768040,,,NonCA,106.628,UL 2CA,,,,
2022-08-13 19:12:10.700000,-86.150940,39.768040,,,NonCA,147.477,UL 2CA,27949.88,5,5,
2022-08-13 19:12:10.800000,-86.150940,39.768040,,,NonCA,173.219,UL 2CA,27949.88,5,5,
2022-08-13 19:12:10.900000,-86.150940,39.768040,,,NonCA,207.799,UL 2CA,,,,136.216
2022-08-13 19:12:11.000000,-86.150940,39.768040,5G-NR_NSA(4CA),35.631,NonCA,200.362,UL 2CA,27949.88,5,5,
2022-08-13 19:12:11.100000,-86.150940,39.768040,,,NonCA,215.292,UL 2CA,27949.88,5,5,
2022-08-13 19:12:11.200000,-86.150940,39.768040,,,NonCA,212.504,UL 2CA,,,,
2022-08-13 19:12:11.300000,-86.150940,39.768040,,,NonCA,147.258,UL 2CA,27949.88,5,5,
2022-08-13 19:12:11.400000,-86.150940,39.768040,,,NonCA,152.484,UL 2CA,,,,215.644
2022-08-13 19:12:11.500000,-86.150940,39.768040,,,NonCA,133.608,UL 2CA,,,,
2022-08-13 19:12:11.600000,-86.150940,39.768040,,,NonCA,149.035,UL 2CA,27949.88,5,5,
2022-08-13 19:12:11.700000,-86.150940,39.768040,,,NonCA,150.369,UL 2CA,,,,
2022-08-13 19:12:11.800000,-86.150940,39.768040,,,NonCA,143.704,UL 2CA,27949.88,5,5,
2022-08-13 19:12:11.900000,-86.150940,39.768040,,,NonCA,150.492,UL 2CA,,,,174.195
2022-08-13 19:12:12.000000,-86.150940,39.768040,5G-NR_NSA(4CA),32.669,NonCA,156.598,UL 2CA,27949.88,5,5,
2022-08-13 19:12:12.100000,-86.150940,39.768040,,,NonCA,184.681,UL 2CA,27949.88,5,5,
2022-08-13 19:12:12.200000,-86.150940,39.768040,,,NonCA,161.993,UL 2CA,,,,
2022-08-13 19:12:12.300000,-86.150940,39.768040,,,NonCA,210.463,UL 2CA,27949.88,5,5,
2022-08-13 19:12:12.400000,-86.150940,39.768040,,,NonCA,206.411,UL 2CA,27949.88,5,5,198.177
2022-08-13 19:12:12.500000,-86.150940,39.768040,,,NonCA,194.035,UL 2CA,,,,
2022-08-13 19:12:12.600000,-86.150940,39.768040,,,NonCA,152.489,UL 2CA,27949.88,5,5,
2022-08-13 19:12:12.700000,-86.150940,39.768040,,,NonCA,143.914,UL 2CA,,,,
2022-08-13 19:12:12.800000,-86.150940,39.768040,,,NonCA,203.540,UL 2CA,27949.88,5,5,
2022-08-13 19:12:12.900000,-86.150940,39.768040,,,NonCA,206.797,UL 2CA,27949.88,5,5,203.314
2022-08-13 19:12:13.000000,-86.150940,39.768040,5G-NR_NSA(4CA),32.966,NonCA,223.780,UL 2CA,,,,
2022-08-13 19:12:13.100000,-86.150940,39.768040,,,NonCA,192.897,UL 2CA,27949.88,5,5,
2022-08-13 19:12:13.200000,-86.150940,39.768040,,,NonCA,159.288,UL 2CA,27949.88,5,5,
2022-08-13 19:12:13.300000,-86.150940,39.768040,,,NonCA,196.509,UL 2CA,,,,
2022-08-13 19:12:13.400000,-86.150940,39.768040,,,NonCA,201.534,UL 2CA,27949.88,5,5,214.872
2022-08-13 19:12:13.500000,-86.150940,39.768040,,,NonCA,218.025,UL 2CA,27949.88,5,5,
2022-08-13 19:12:13.600000,-86.150940,39.768040,,,NonCA,203.244,UL 2CA,,,,
2022-08-13 19:12:13.700000,-86.150940,39.768040,,,NonCA,226.106,UL 2CA,27949.88,5,5,
2022-08-13 19:12:13.800000,-86.150940,39.768040,,,NonCA,220.996,UL 2CA,,,,
2022-08-13 19:12:13.900000,-86.150940,39.768040,,,NonCA,219.320,UL 2CA,27949.88,5,5,235.416
2022-08-13 19:12:14.000000,-86.150940,39.768040,5G-NR_NSA(4CA),33.416,NonCA,197.315,UL 2CA,27949.88,5,5,
2022-08-13 19:12:14.100000,-86.150940,39.768040,,,NonCA,218.798,UL 2CA,,,,
2022-08-13 19:12:14.200000,-86.150940,39.768040,,,NonCA,195.735,UL 2CA,27949.88,5,5,
2022-08-13 19:12:14.300000,-86.150940,39.768040,,,NonCA,141.220,UL 2CA,,,,
2022-08-13 19:12:14.400000,-86.150940,39.768040,,,NonCA,161.129,UL 2CA,27949.88,5,5,211.649
