TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-14 15:40:04.000000,-81.674019,41.500450,5G-NR_NSA,,,,,,,,
2022-08-14 15:40:04.200000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,
2022-08-14 15:40:04.300000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:04.400000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,
2022-08-14 15:40:04.500000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,0.000
2022-08-14 15:40:04.600000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:04.700000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,
2022-08-14 15:40:04.800000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,
2022-08-14 15:40:04.900000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:05.000000,-81.674019,41.500450,5G-NR_NSA,,NonCA,0.000,,37659.34,4,4,0.000
2022-08-14 15:40:05.100000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:05.200000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,
2022-08-14 15:40:05.300000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,
2022-08-14 15:40:05.400000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:05.500000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,0.000
2022-08-14 15:40:05.600000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,
2022-08-14 15:40:05.700000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:05.800000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,
2022-08-14 15:40:05.900000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:06.000000,-81.674019,41.500450,5G-NR_NSA,,NonCA,0.000,,37659.34,4,4,0.000
2022-08-14 15:40:06.100000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:06.200000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,
2022-08-14 15:40:06.300000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,
2022-08-14 15:40:06.400000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:06.500000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,0.000
2022-08-14 15:40:06.600000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:06.700000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,
2022-08-14 15:40:06.800000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:06.900000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,
2022-08-14 15:40:07.000000,-81.674019,41.500450,5G-NR_NSA,,NonCA,0.000,,37659.34,4,4,0.000
2022-08-14 15:40:07.100000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:07.200000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:07.300000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:07.400000,-81.674019,41.500450,,,NonCA,,,,,,
2022-08-14 15:40:07.500000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,0.000
2022-08-14 15:40:07.600000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:07.700000,-81.674019,41.500450,,,NonCA,0.000,,37659.34,4,4,
2022-08-14 15:40:07.800000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:07.900000,-81.674019,41.500450,,,NonCA,0.000,,,,,
2022-08-14 15:40:08.000000,-81.674019,41.500450,5G-NR_NSA(4CA),,NonCA,0.005,DL NonCA,37659.34,4,4,0.000
2022-08-14 15:40:08.100000,-81.674019,41.500450,,,NonCA,0.065,DL NonCA,37659.34,4,4,
2022-08-14 15:40:08.200000,-81.674019,41.500450,,,NonCA,0.044,DL NonCA,,,,
