TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-12 12:19:32.800000,-95.804070,41.260689,,,,,,,,,0.000
2022-08-12 12:19:33.000000,-95.804070,41.260689,LTE,,,,,,,,
2022-08-12 12:19:33.300000,-95.804070,41.260689,,,NonCA,,,,,,0.000
2022-08-12 12:19:33.800000,-95.804070,41.260689,,,,,,,,,0.000
2022-08-12 12:19:34.000000,-95.804070,41.260689,LTE(3CA),0.027,,,,,,,
2022-08-12 12:19:34.300000,-95.804070,41.260689,,,,,,,,,0.000
2022-08-12 12:19:34.700000,-95.804070,41.260689,,,NonCA,,,,,,
2022-08-12 12:19:34.800000,-95.804070,41.260689,,,NonCA,,,,,,0.000
2022-08-12 12:19:34.900000,-95.804070,41.260689,,,3CA,,,,,,
2022-08-12 12:19:35.000000,-95.804070,41.260689,LTE(4CA),5.243,3CA,,,,,,
2022-08-12 12:19:35.100000,-95.804070,41.260689,,,3CA,,,,,,
2022-08-12 12:19:35.200000,-95.804070,41.260689,,,3CA,,,,,,
2022-08-12 12:19:35.300000,-95.804070,41.260689,,,4CA,,,,,,0.236
2022-08-12 12:19:35.400000,-95.804070,41.260689,,,4CA,,,,,,
2022-08-12 12:19:35.500000,-95.804070,41.260689,,,4CA,,,,,,
2022-08-12 12:19:35.600000,-95.804070,41.260689,,,4CA,,,,,,
2022-08-12 12:19:35.700000,-95.804070,41.260689,,,4CA,,,,,,
2022-08-12 12:19:35.800000,-95.804070,41.260689,,,4CA,,,,,,8.271
2022-08-12 12:19:35.900000,-95.804070,41.260689,,,4CA,,,,,,
2022-08-12 12:19:36.000000,-95.804070,41.260689,5G-NR_NSA,9.009,4CA,,,,,,
2022-08-12 12:19:36.100000,-95.804070,41.260689,,,4CA,,,,,,
2022-08-12 12:19:36.200000,-95.804070,41.260689,,,4CA,,,,,,
2022-08-12 12:19:36.300000,-95.804070,41.260689,,,NonCA,0.000,DL NonCA,3730.08,0,,9.779
2022-08-12 12:19:36.400000,-95.804070,41.260689,,,3CA,13.752,DL NonCA,,,,
2022-08-12 12:19:36.500000,-95.804070,41.260689,,,3CA,29.171,DL NonCA,3730.08,0,0,
2022-08-12 12:19:36.600000,-95.804070,41.260689,,,3CA,24.404,DL NonCA,3730.08,0,0,
2022-08-12 12:19:36.700000,-95.804070,41.260689,,,3CA,29.009,DL NonCA,,,,
2022-08-12 12:19:36.800000,-95.804070,41.260689,,,3CA,35.052,DL NonCA,3730.08,0,0,19.626
2022-08-12 12:19:36.900000,-95.804070,41.260689,,,2CA,28.983,DL NonCA,3730.08,0,0,
2022-08-12 12:19:37.000000,-95.804070,41.260689,5G-NR_NSA,0.001,NonCA,42.778,DL NonCA,,,,
2022-08-12 12:19:37.100000,-95.804070,41.260689,,,NonCA,42.262,DL NonCA,3730.08,0,0,
2022-08-12 12:19:37.200000,-95.804070,41.260689,,,NonCA,40.775,DL NonCA,,,,
2022-08-12 12:19:37.300000,-95.804070,41.260689,,,NonCA,44.613,DL NonCA,3730.08,0,0,33.267
2022-08-12 12:19:37.400000,-95.804070,41.260689,,,NonCA,45.386,DL NonCA,3730.08,0,0,
2022-08-12 12:19:37.500000,-95.804070,41.260689,,,NonCA,45.767,DL NonCA,,,,
2022-08-12 12:19:37.600000,-95.804070,41.260689,,,NonCA,67.461,DL NonCA,3730.08,0,0,
2022-08-12 12:19:37.700000,-95.804070,41.260689,,,NonCA,45.904,DL NonCA,,,,
2022-08-12 12:19:37.800000,-95.804070,41.260689,,,NonCA,77.978,DL NonCA,3730.08,0,0,50.014
2022-08-12 12:19:37.900000,-95.804070,41.260689,,,,76.877,DL NonCA,3730.08,0,0,
2022-08-12 12:19:38.000000,-95.804070,41.260689,5G-NR_NSA,,,67.598,DL NonCA,,,,
2022-08-12 12:19:38.100000,-95.804070,41.260689,,,NonCA,97.489,DL NonCA,3730.08,0,0,
2022-08-12 12:19:38.200000,-95.804070,41.260689,,,,85.624,DL NonCA,3730.08,0,0,
2022-08-12 12:19:38.300000,-95.804070,41.260689,,,,89.279,DL NonCA,,,,78.167
2022-08-12 12:19:38.400000,-95.804070,41.260689,,,NonCA,106.720,DL NonCA,3730.08,0,0,
2022-08-12 12:19:38.500000,-95.804070,41.260689,,,,133.905,DL NonCA,,,,
2022-08-12 12:19:38.600000,-95.804070,41.260689,,,,107.599,DL NonCA,3730.08,0,0,
2022-08-12 12:19:38.700000,-95.804070,41.260689,,,NonCA,129.665,DL NonCA,3730.08,0,0,
2022-08-12 12:19:38.800000,-95.804070,41.260689,,,,161.524,DL NonCA,,,,110.440
2022-08-12 12:19:38.900000,-95.804070,41.260689,,,,134.813,DL NonCA,3730.08,0,0,
