TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-09 13:36:40.600000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:40.700000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:40.800000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:40.900000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:41.000000,-115.173233,36.113400,LTE(2CA),12.323,2CA,13.362
2022-08-09 13:36:41.100000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:41.200000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:41.300000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:41.400000,-115.173233,36.113400,,,2CA,10.670
2022-08-09 13:36:41.500000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:41.600000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:41.700000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:41.800000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:41.900000,-115.173233,36.113400,,,2CA,13.439
2022-08-09 13:36:42.000000,-115.173233,36.113400,LTE(2CA),13.160,2CA,
2022-08-09 13:36:42.100000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:42.200000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:42.300000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:42.400000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:42.500000,-115.173233,36.113400,,,2CA,13.412
2022-08-09 13:36:42.600000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:42.700000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:42.800000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:42.900000,-115.173233,36.113400,,,2CA,12.155
2022-08-09 13:36:43.000000,-115.173233,36.113400,LTE(2CA),11.937,2CA,
2022-08-09 13:36:43.100000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:43.200000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:43.300000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:43.400000,-115.173233,36.113400,,,2CA,10.921
2022-08-09 13:36:43.500000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:43.600000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:43.700000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:43.800000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:43.900000,-115.173233,36.113400,,,2CA,12.519
2022-08-09 13:36:44.000000,-115.173233,36.113400,LTE(2CA),13.112,2CA,
2022-08-09 13:36:44.100000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:44.200000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:44.300000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:44.400000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:44.500000,-115.173233,36.113400,,,2CA,16.026
2022-08-09 13:36:44.600000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:44.700000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:44.800000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:44.900000,-115.173233,36.113400,,,2CA,10.739
2022-08-09 13:36:45.000000,-115.173233,36.113400,LTE(2CA),17.782,2CA,
2022-08-09 13:36:45.100000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:45.200000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:45.300000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:45.400000,-115.173233,36.113400,,,2CA,14.714
2022-08-09 13:36:45.500000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:45.600000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:45.700000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:45.800000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:45.900000,-115.173233,36.113400,,,2CA,20.952
2022-08-09 13:36:46.000000,-115.173233,36.113400,LTE(2CA),23.609,2CA,
2022-08-09 13:36:46.100000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:46.200000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:46.300000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:46.400000,-115.173233,36.113400,,,2CA,23.922
2022-08-09 13:36:46.500000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:46.600000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:46.700000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:46.800000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:46.900000,-115.173233,36.113400,,,2CA,23.693
2022-08-09 13:36:47.000000,-115.173233,36.113400,LTE(2CA),24.057,2CA,
2022-08-09 13:36:47.100000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:47.200000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:47.300000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:47.400000,-115.173233,36.113400,,,2CA,24.333
2022-08-09 13:36:47.500000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:47.600000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:47.700000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:47.800000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:47.900000,-115.173233,36.113400,,,2CA,25.498
2022-08-09 13:36:48.000000,-115.173233,36.113400,LTE(2CA),33.250,2CA,
2022-08-09 13:36:48.100000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:48.200000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:48.300000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:48.400000,-115.173233,36.113400,,,2CA,30.669
2022-08-09 13:36:48.500000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:48.600000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:48.700000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:48.800000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:48.900000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:49.000000,-115.173233,36.113400,LTE(2CA),27.048,2CA,35.600
2022-08-09 13:36:49.100000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:49.200000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:49.300000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:49.400000,-115.173233,36.113400,,,2CA,29.027
2022-08-09 13:36:49.500000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:49.600000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:49.700000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:49.800000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:49.900000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:50.000000,-115.173233,36.113400,LTE(2CA),18.417,2CA,24.153
2022-08-09 13:36:50.100000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:50.200000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:50.300000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:50.400000,-115.173233,36.113400,,,2CA,19.786
2022-08-09 13:36:50.500000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:50.600000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:50.700000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:50.800000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:50.900000,-115.173233,36.113400,,,2CA,16.222
2022-08-09 13:36:51.000000,-115.173233,36.113400,LTE(2CA),14.138,2CA,
2022-08-09 13:36:51.100000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:51.200000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:51.300000,-115.173241,36.113400,,,2CA,
2022-08-09 13:36:51.400000,-115.173241,36.113400,,,2CA,13.937
2022-08-09 13:36:51.500000,-115.173241,36.113400,,,2CA,
2022-08-09 13:36:51.600000,-115.173241,36.113400,,,2CA,
2022-08-09 13:36:51.700000,-115.173241,36.113400,,,2CA,
2022-08-09 13:36:51.800000,-115.173241,36.113400,,,2CA,
2022-08-09 13:36:51.900000,-115.173241,36.113400,,,2CA,13.572
2022-08-09 13:36:52.000000,-115.173241,36.113400,LTE(2CA),15.278,2CA,
2022-08-09 13:36:52.100000,-115.173241,36.113400,,,2CA,
2022-08-09 13:36:52.200000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:52.300000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:52.400000,-115.173233,36.113400,,,2CA,15.719
2022-08-09 13:36:52.500000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:52.600000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:52.700000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:52.800000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:52.900000,-115.173233,36.113400,,,2CA,15.628
2022-08-09 13:36:53.000000,-115.173233,36.113400,LTE(2CA),12.617,2CA,
2022-08-09 13:36:53.100000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:53.200000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:53.300000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:53.400000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:53.500000,-115.173233,36.113400,,,2CA,15.103
2022-08-09 13:36:53.600000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:53.700000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:53.800000,-115.173233,36.113400,,,2CA,
2022-08-09 13:36:53.900000,-115.173233,36.113400,,,2CA,3.920
2022-08-09 13:36:54.000000,-115.173233,36.113400,LTE,0.007,NonCA,
2022-08-09 13:36:54.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:36:54.200000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:36:54.300000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:54.400000,-115.173241,36.113400,,,,0.002
2022-08-09 13:36:54.800000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:54.900000,-115.173241,36.113400,,,,0.000
2022-08-09 13:36:55.000000,-115.173241,36.113400,LTE,,,
2022-08-09 13:36:55.300000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:55.400000,-115.173241,36.113400,,,,0.000
2022-08-09 13:36:55.600000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:56.000000,-115.173241,36.113400,LTE,,NonCA,0.000
2022-08-09 13:36:56.400000,-115.173241,36.113400,,,,0.000
2022-08-09 13:36:56.500000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:56.600000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:56.900000,-115.173241,36.113400,,,,0.000
2022-08-09 13:36:57.000000,-115.173241,36.113400,LTE,0.000,NonCA,
2022-08-09 13:36:57.100000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:57.200000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:57.300000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:57.400000,-115.173241,36.113400,,,,0.000
2022-08-09 13:36:57.500000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:57.900000,-115.173241,36.113400,,,NonCA,0.000
2022-08-09 13:36:58.000000,-115.173241,36.113400,LTE,0.000,,
2022-08-09 13:36:58.400000,-115.173241,36.113400,,,NonCA,0.000
2022-08-09 13:36:58.500000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:58.600000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:58.700000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:58.800000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:58.900000,-115.173241,36.113400,,,NonCA,0.000
2022-08-09 13:36:59.000000,-115.173241,36.113400,LTE,,NonCA,
2022-08-09 13:36:59.100000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:59.200000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:59.400000,-115.173241,36.113400,,,NonCA,0.000
2022-08-09 13:36:59.800000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:36:59.900000,-115.173241,36.113400,,,,0.000
2022-08-09 13:37:00.000000,-115.173241,36.113400,LTE,0.000,,
2022-08-09 13:37:00.100000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:00.400000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:00.500000,-115.173241,36.113400,,,,0.000
2022-08-09 13:37:00.700000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:00.800000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:00.900000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:01.000000,-115.173241,36.113400,LTE,0.041,NonCA,0.000
2022-08-09 13:37:01.100000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:01.400000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:01.500000,-115.173241,36.113400,,,,0.000
2022-08-09 13:37:01.700000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:01.800000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:01.900000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:02.000000,-115.173241,36.113400,LTE,,NonCA,0.001
2022-08-09 13:37:02.400000,-115.173241,36.113400,,,,0.000
2022-08-09 13:37:02.700000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:02.800000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:02.900000,-115.173241,36.113400,,,,0.000
2022-08-09 13:37:03.000000,-115.173241,36.113400,LTE,,,
2022-08-09 13:37:03.100000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:03.300000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:03.500000,-115.173241,36.113400,,,,0.000
2022-08-09 13:37:03.600000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:03.700000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:03.800000,-115.173241,36.113400,,,NonCA,
2022-08-09 13:37:03.900000,-115.173241,36.113400,,,NonCA,0.002
2022-08-09 13:37:04.000000,-115.173241,36.113400,LTE,0.050,NonCA,
2022-08-09 13:37:04.400000,-115.173233,36.113400,,,,0.000
2022-08-09 13:37:04.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:04.900000,-115.173233,36.113400,,,,0.000
2022-08-09 13:37:05.000000,-115.173233,36.113400,LTE,0.000,,
2022-08-09 13:37:05.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:05.200000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:05.400000,-115.173233,36.113400,,,,0.000
2022-08-09 13:37:05.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:05.900000,-115.173233,36.113400,,,,0.000
2022-08-09 13:37:06.000000,-115.173233,36.113400,LTE,0.001,,
2022-08-09 13:37:06.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:06.400000,-115.173233,36.113400,,,NonCA,0.000
2022-08-09 13:37:06.500000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:06.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:06.900000,-115.173233,36.113400,,,NonCA,0.000
2022-08-09 13:37:07.000000,-115.173233,36.113400,LTE,,NonCA,
2022-08-09 13:37:07.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:07.200000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:07.400000,-115.173233,36.113400,,,,0.000
2022-08-09 13:37:07.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:07.900000,-115.173233,36.113400,,,,0.000
2022-08-09 13:37:08.000000,-115.173233,36.113400,LTE,,,
2022-08-09 13:37:08.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:08.400000,-115.173233,36.113400,,,,0.000
2022-08-09 13:37:08.600000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:08.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:08.900000,-115.173233,36.113400,,,NonCA,0.000
2022-08-09 13:37:09.000000,-115.173233,36.113400,LTE,0.004,NonCA,
2022-08-09 13:37:09.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:09.200000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:09.300000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:09.400000,-115.173233,36.113400,,,NonCA,0.001
2022-08-09 13:37:09.500000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:09.600000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:09.700000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:09.800000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:09.900000,-115.173233,36.113400,,,NonCA,0.017
2022-08-09 13:37:10.000000,-115.173233,36.113400,LTE,,NonCA,
2022-08-09 13:37:10.500000,-115.173233,36.113400,,,,0.000
2022-08-09 13:37:10.700000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:10.900000,-115.173233,36.113400,,,,0.000
2022-08-09 13:37:11.000000,-115.173233,36.113400,LTE,0.029,NonCA,
2022-08-09 13:37:11.100000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:11.200000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:11.300000,-115.173233,36.113400,,,NonCA,
2022-08-09 13:37:11.600000,-115.173233,36.113400,,,NonCA,
Count,627,627,"LTE: 21 (29.6%)
LTE(2CA): 50 (70.4%)",62,"Count: 595
2CA: 500 (84.0%)
NonCA: 95 (16.0%)
CA Avg=1.840",140
Minimum,-115.173248,36.113400,,0.000,,0.000
Maximum,-115.173233,36.113400,,37.689,,40.235
Average,,,,15.316,,13.470
Stdev,,,,9.947,,10.713
Median,,,,15.279,,13.471
5%-tile,,,,0.000,,0.000
95%-tile,,,,30.258,,30.424
