TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC UL Throughput[Mbps],LTE KPI UL CA Type,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-08-11 15:35:41.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:41.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:41.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:41.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:41.700000,-105.009430,39.744350,,,NonCA,26.279
2022-08-11 15:35:41.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:41.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:42.000000,-105.009430,39.744350,LTE(3CA),25.611,NonCA,
2022-08-11 15:35:42.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:42.200000,-105.009430,39.744350,,,NonCA,26.255
2022-08-11 15:35:42.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:42.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:42.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:42.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:42.700000,-105.009430,39.744350,,,NonCA,25.176
2022-08-11 15:35:42.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:42.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:43.000000,-105.009430,39.744350,LTE(3CA),23.675,NonCA,
2022-08-11 15:35:43.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:43.200000,-105.009430,39.744350,,,NonCA,22.348
2022-08-11 15:35:43.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:43.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:43.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:43.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:43.700000,-105.009430,39.744350,,,NonCA,24.473
2022-08-11 15:35:43.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:43.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:44.000000,-105.009430,39.744350,LTE(3CA),23.698,NonCA,
2022-08-11 15:35:44.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:44.200000,-105.009430,39.744350,,,NonCA,24.404
2022-08-11 15:35:44.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:44.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:44.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:44.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:44.700000,-105.009430,39.744350,,,NonCA,21.845
2022-08-11 15:35:44.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:44.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:45.000000,-105.009430,39.744350,LTE(3CA),23.331,NonCA,
2022-08-11 15:35:45.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:45.200000,-105.009430,39.744350,,,NonCA,23.831
2022-08-11 15:35:45.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:45.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:45.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:45.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:45.700000,-105.009430,39.744350,,,NonCA,24.087
2022-08-11 15:35:45.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:45.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:46.000000,-105.009430,39.744350,LTE(3CA),24.397,NonCA,
2022-08-11 15:35:46.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:46.200000,-105.009430,39.744350,,,NonCA,23.034
2022-08-11 15:35:46.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:46.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:46.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:46.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:46.700000,-105.009430,39.744350,,,NonCA,23.011
2022-08-11 15:35:46.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:46.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:47.000000,-105.009430,39.744350,LTE(3CA),26.137,NonCA,
2022-08-11 15:35:47.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:47.200000,-105.009430,39.744350,,,NonCA,25.729
2022-08-11 15:35:47.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:47.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:47.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:47.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:47.700000,-105.009430,39.744350,,,NonCA,26.795
2022-08-11 15:35:47.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:47.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:48.000000,-105.009430,39.744350,LTE(3CA),25.451,NonCA,
2022-08-11 15:35:48.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:48.200000,-105.009430,39.744350,,,NonCA,26.079
2022-08-11 15:35:48.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:48.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:48.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:48.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:48.700000,-105.009430,39.744350,,,NonCA,24.176
2022-08-11 15:35:48.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:48.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:49.000000,-105.009430,39.744350,LTE(3CA),25.198,NonCA,
2022-08-11 15:35:49.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:49.200000,-105.009430,39.744350,,,NonCA,25.295
2022-08-11 15:35:49.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:49.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:49.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:49.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:49.700000,-105.009430,39.744350,,,NonCA,26.484
2022-08-11 15:35:49.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:49.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:50.000000,-105.009430,39.744350,LTE(3CA),25.464,NonCA,
2022-08-11 15:35:50.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:50.200000,-105.009430,39.744350,,,NonCA,23.650
2022-08-11 15:35:50.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:50.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:50.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:50.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:50.700000,-105.009430,39.744350,,,NonCA,25.655
2022-08-11 15:35:50.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:50.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:51.000000,-105.009430,39.744350,LTE(3CA),24.820,NonCA,
2022-08-11 15:35:51.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:51.200000,-105.009430,39.744350,,,NonCA,25.232
2022-08-11 15:35:51.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:51.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:51.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:51.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:51.700000,-105.009430,39.744350,,,NonCA,25.706
2022-08-11 15:35:51.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:51.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:52.000000,-105.009430,39.744350,LTE(3CA),23.862,NonCA,
2022-08-11 15:35:52.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:52.200000,-105.009430,39.744350,,,NonCA,24.016
2022-08-11 15:35:52.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:52.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:52.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:52.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:52.700000,-105.009430,39.744350,,,NonCA,22.576
2022-08-11 15:35:52.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:52.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:53.000000,-105.009430,39.744350,LTE(3CA),23.193,NonCA,
2022-08-11 15:35:53.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:53.200000,-105.009430,39.744350,,,NonCA,23.879
2022-08-11 15:35:53.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:53.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:53.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:53.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:53.700000,-105.009430,39.744350,,,NonCA,22.920
2022-08-11 15:35:53.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:53.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:54.000000,-105.009430,39.744350,LTE(3CA),23.145,NonCA,
2022-08-11 15:35:54.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:54.200000,-105.009430,39.744350,,,NonCA,22.187
2022-08-11 15:35:54.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:54.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:54.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:54.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:54.700000,-105.009430,39.744350,,,NonCA,24.153
2022-08-11 15:35:54.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:54.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:55.000000,-105.009430,39.744350,LTE(3CA),22.893,NonCA,
2022-08-11 15:35:55.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:55.200000,-105.009430,39.744350,,,NonCA,22.553
2022-08-11 15:35:55.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:55.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:55.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:55.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:55.700000,-105.009430,39.744350,,,NonCA,23.376
2022-08-11 15:35:55.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:55.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:56.000000,-105.009430,39.744350,LTE(3CA),23.860,NonCA,
2022-08-11 15:35:56.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:56.200000,-105.009430,39.744350,,,NonCA,24.653
2022-08-11 15:35:56.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:56.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:56.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:56.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:56.700000,-105.009430,39.744350,,,NonCA,21.523
2022-08-11 15:35:56.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:56.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:57.000000,-105.009430,39.744350,LTE(3CA),24.695,NonCA,
2022-08-11 15:35:57.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:57.200000,-105.009430,39.744350,,,NonCA,23.765
2022-08-11 15:35:57.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:57.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:57.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:57.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:57.700000,-105.009430,39.744350,,,NonCA,25.373
2022-08-11 15:35:57.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:57.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:58.000000,-105.009430,39.744350,LTE(3CA),25.656,NonCA,
2022-08-11 15:35:58.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:58.200000,-105.009430,39.744350,,,NonCA,25.924
2022-08-11 15:35:58.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:58.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:58.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:58.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:58.700000,-105.009430,39.744350,,,NonCA,24.579
2022-08-11 15:35:58.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:58.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:59.000000,-105.009430,39.744350,LTE(3CA),22.702,NonCA,
2022-08-11 15:35:59.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:59.200000,-105.009430,39.744350,,,NonCA,23.999
2022-08-11 15:35:59.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:59.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:59.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:59.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:59.700000,-105.009430,39.744350,,,NonCA,23.058
2022-08-11 15:35:59.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:35:59.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:00.000000,-105.009430,39.744350,LTE(3CA),22.033,NonCA,
2022-08-11 15:36:00.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:00.200000,-105.009430,39.744350,,,NonCA,22.008
2022-08-11 15:36:00.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:00.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:00.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:00.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:00.700000,-105.009430,39.744350,,,NonCA,22.005
2022-08-11 15:36:00.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:00.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:01.000000,-105.009430,39.744350,LTE(3CA),24.115,NonCA,
2022-08-11 15:36:01.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:01.200000,-105.009430,39.744350,,,NonCA,22.073
2022-08-11 15:36:01.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:01.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:01.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:01.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:01.700000,-105.009430,39.744350,,,NonCA,24.176
2022-08-11 15:36:01.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:01.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:02.000000,-105.009430,39.744350,LTE(3CA),24.748,NonCA,
2022-08-11 15:36:02.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:02.200000,-105.009430,39.744350,,,NonCA,23.924
2022-08-11 15:36:02.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:02.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:02.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:02.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:02.700000,-105.009430,39.744350,,,NonCA,24.880
2022-08-11 15:36:02.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:02.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:03.000000,-105.009430,39.744350,LTE(3CA),23.751,NonCA,
2022-08-11 15:36:03.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:03.200000,-105.009430,39.744350,,,NonCA,24.568
2022-08-11 15:36:03.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:03.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:03.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:03.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:03.700000,-105.009430,39.744350,,,NonCA,23.832
2022-08-11 15:36:03.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:03.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:04.000000,-105.009430,39.744350,LTE(3CA),23.861,NonCA,
2022-08-11 15:36:04.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:04.200000,-105.009430,39.744350,,,NonCA,21.683
2022-08-11 15:36:04.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:04.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:04.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:04.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:04.700000,-105.009430,39.744350,,,NonCA,25.272
2022-08-11 15:36:04.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:04.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:05.000000,-105.009430,39.744350,LTE(3CA),23.945,NonCA,
2022-08-11 15:36:05.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:05.200000,-105.009430,39.744350,,,NonCA,24.041
2022-08-11 15:36:05.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:05.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:05.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:05.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:05.700000,-105.009430,39.744350,,,NonCA,24.517
2022-08-11 15:36:05.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:05.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:06.000000,-105.009430,39.744350,LTE(3CA),23.379,NonCA,
2022-08-11 15:36:06.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:06.200000,-105.009430,39.744350,,,NonCA,21.776
2022-08-11 15:36:06.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:06.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:06.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:06.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:06.700000,-105.009430,39.744350,,,NonCA,23.903
2022-08-11 15:36:06.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:06.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:07.000000,-105.009430,39.744350,LTE(3CA),24.699,NonCA,
2022-08-11 15:36:07.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:07.200000,-105.009430,39.744350,,,NonCA,23.901
2022-08-11 15:36:07.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:07.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:07.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:07.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:07.700000,-105.009430,39.744350,,,NonCA,24.043
2022-08-11 15:36:07.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:07.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:08.000000,-105.009430,39.744350,LTE(3CA),25.157,NonCA,
2022-08-11 15:36:08.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:08.200000,-105.009430,39.744350,,,NonCA,26.782
2022-08-11 15:36:08.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:08.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:08.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:08.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:08.700000,-105.009430,39.744350,,,NonCA,22.624
2022-08-11 15:36:08.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:08.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:09.000000,-105.009430,39.744350,LTE(3CA),25.658,NonCA,
2022-08-11 15:36:09.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:09.200000,-105.009430,39.744350,,,NonCA,25.845
2022-08-11 15:36:09.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:09.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:09.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:09.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:09.700000,-105.009430,39.744350,,,NonCA,26.142
2022-08-11 15:36:09.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:09.900000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:10.000000,-105.009430,39.744350,LTE(3CA),25.024,NonCA,
2022-08-11 15:36:10.100000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:10.200000,-105.009430,39.744350,,,NonCA,27.870
2022-08-11 15:36:10.300000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:10.400000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:10.500000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:10.600000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:10.700000,-105.009430,39.744350,,,NonCA,21.752
2022-08-11 15:36:10.800000,-105.009430,39.744350,,,NonCA,
2022-08-11 15:36:10.900000,-105.009430,39.744350,,,NonCA,
