TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC UL Throughput[Mbps],LTE KPI UL CA Type,5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info UL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-08-10 13:50:21.000000,-111.854019,40.725239,5G-NR_NSA,,,,,,,,
2022-08-10 13:50:21.700000,-111.854019,40.725239,,,,0.175,UL NonCA,,,,
2022-08-10 13:50:21.800000,-111.854019,40.725239,,,,0.175,UL NonCA,28249.76,10,10,0.000
2022-08-10 13:50:21.900000,-111.854019,40.725239,,,,0.175,UL NonCA,,,,
2022-08-10 13:50:22.000000,-111.854019,40.725239,5G-NR_NSA,,,0.175,UL NonCA,28249.76,10,10,
2022-08-10 13:50:22.100000,-111.854019,40.725239,,,,0.006,UL NonCA,,,,
2022-08-10 13:50:22.200000,-111.854019,40.725239,,,,,,28249.76,10,10,
2022-08-10 13:50:22.300000,-111.854019,40.725239,,,,0.006,UL NonCA,,,,0.000
2022-08-10 13:50:22.400000,-111.854019,40.725239,,,,0.175,UL NonCA,28249.76,10,10,
2022-08-10 13:50:22.500000,-111.854019,40.725239,,,,0.003,UL NonCA,,,,
2022-08-10 13:50:22.600000,-111.854019,40.725239,,,,0.175,UL NonCA,,,,
2022-08-10 13:50:22.700000,-111.854019,40.725239,,,,0.175,UL NonCA,28249.76,10,10,
2022-08-10 13:50:22.800000,-111.854019,40.725239,,,,33.961,UL NonCA,,,,0.000
2022-08-10 13:50:22.900000,-111.854019,40.725239,,,,0.175,UL NonCA,28249.76,10,10,
2022-08-10 13:50:23.000000,-111.854019,40.725239,5G-NR_NSA,0.001,,0.175,UL NonCA,,,,
2022-08-10 13:50:23.100000,-111.854019,40.725239,,,,0.175,UL NonCA,28249.76,10,10,
2022-08-10 13:50:23.200000,-111.854019,40.725239,,,,0.175,UL NonCA,,,,
2022-08-10 13:50:23.300000,-111.854019,40.725239,,,,0.175,UL NonCA,,,,0.000
2022-08-10 13:50:23.400000,-111.854019,40.725239,,,NonCA,0.175,UL NonCA,28249.76,10,10,
2022-08-10 13:50:23.500000,-111.854012,40.725239,,,,0.175,UL NonCA,,,,
2022-08-10 13:50:23.600000,-111.854012,40.725239,,,,0.175,UL NonCA,,,,
2022-08-10 13:50:23.700000,-111.854012,40.725239,,,,1.161,UL NonCA,28249.76,10,10,
2022-08-10 13:50:23.800000,-111.854012,40.725239,,,,6.763,UL NonCA,28249.76,10,10,0.011
2022-08-10 13:50:23.900000,-111.854012,40.725239,,,,18.590,UL NonCA,28249.76,10,10,
2022-08-10 13:50:24.000000,-111.854012,40.725239,5G-NR_NSA(8CA),21.857,NonCA,56.875,UL NonCA,,,,
2022-08-10 13:50:24.100000,-111.854012,40.725239,,,NonCA,107.045,UL 2CA,28249.76,10,10,
2022-08-10 13:50:24.200000,-111.854012,40.725239,,,NonCA,210.416,UL 2CA,,,,
2022-08-10 13:50:24.300000,-111.854012,40.725239,,,NonCA,223.031,UL 2CA,,,,166.386
