TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC UL Throughput[Mbps],LTE KPI UL CA Type,5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info UL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-08-13 10:28:57.000000,-87.623756,41.893070,5G-NR_NSA,,,,,,,,
2022-08-13 10:28:57.300000,-87.623756,41.893070,,,,,,27550.04,27,26,
2022-08-13 10:28:57.400000,-87.623756,41.893070,,,,0.192,UL NonCA,,,,
2022-08-13 10:28:57.500000,-87.623756,41.893070,,,,0.175,UL NonCA,27550.04,27,26,0.000
2022-08-13 10:28:57.600000,-87.623756,41.893070,,,,0.175,UL NonCA,27550.04,27,26,
2022-08-13 10:28:57.700000,-87.623756,41.893070,,,,0.003,UL NonCA,,,,
2022-08-13 10:28:57.800000,-87.623756,41.893070,,,,0.175,UL NonCA,27550.04,27,26,
2022-08-13 10:28:57.900000,-87.623756,41.893070,,,,0.003,UL NonCA,,,,
2022-08-13 10:28:58.000000,-87.623756,41.893070,5G-NR_NSA,,,0.175,UL NonCA,27550.04,27,26,0.000
2022-08-13 10:28:58.100000,-87.623756,41.893070,,,,0.175,UL NonCA,27550.04,27,26,
2022-08-13 10:28:58.200000,-87.623756,41.893070,,,,0.003,UL NonCA,,,,
2022-08-13 10:28:58.300000,-87.623756,41.893070,,,,0.175,UL NonCA,27550.04,27,26,
2022-08-13 10:28:58.400000,-87.623756,41.893070,,,,0.006,UL NonCA,,,,
2022-08-13 10:28:58.500000,-87.623756,41.893070,,,,0.175,UL NonCA,,,,0.000
2022-08-13 10:28:58.600000,-87.623756,41.893070,,,,0.175,UL NonCA,27550.04,27,26,
2022-08-13 10:28:58.800000,-87.623756,41.893070,,,,0.175,UL NonCA,,,,
2022-08-13 10:28:58.900000,-87.623756,41.893070,,,,0.175,UL NonCA,27550.04,27,26,
2022-08-13 10:28:59.000000,-87.623756,41.893070,5G-NR_NSA,,,0.003,UL NonCA,,,,0.000
2022-08-13 10:28:59.100000,-87.623756,41.893070,,,,0.175,UL NonCA,27550.04,27,26,
2022-08-13 10:28:59.300000,-87.623756,41.893070,,,,0.175,UL NonCA,27550.04,27,26,
2022-08-13 10:28:59.400000,-87.623756,41.893070,,,,0.175,UL NonCA,,,,
2022-08-13 10:28:59.500000,-87.623756,41.893070,,,,0.175,UL NonCA,,,,0.000
2022-08-13 10:28:59.600000,-87.623756,41.893070,,,,0.175,UL NonCA,27550.04,27,26,
2022-08-13 10:28:59.700000,-87.623756,41.893070,,,,0.175,UL NonCA,,,,
2022-08-13 10:28:59.800000,-87.623756,41.893070,,,,0.175,UL NonCA,,,,
2022-08-13 10:28:59.900000,-87.623756,41.893070,,,,0.175,UL NonCA,27550.04,27,26,
2022-08-13 10:29:00.000000,-87.623756,41.893070,5G-NR_NSA(8CA),9.889,NonCA,5.584,UL NonCA,27550.04,27,26,0.000
2022-08-13 10:29:00.100000,-87.623756,41.893070,,,,15.596,UL NonCA,,,,
2022-08-13 10:29:00.200000,-87.623756,41.893070,,,,63.871,UL 2CA,27550.04,27,26,
2022-08-13 10:29:00.300000,-87.623756,41.893070,,,NonCA,121.750,UL 2CA,,,,
2022-08-13 10:29:00.400000,-87.623756,41.893070,,,NonCA,174.422,UL 2CA,,,,
2022-08-13 10:29:00.500000,-87.623756,41.893070,,,NonCA,182.235,UL 2CA,27550.04,27,26,111.271
2022-08-13 10:29:00.600000,-87.623756,41.893070,,,NonCA,161.131,UL 2CA,,,,
2022-08-13 10:29:00.700000,-87.623756,41.893070,,,NonCA,152.079,UL 2CA,27550.04,27,26,
2022-08-13 10:29:00.800000,-87.623756,41.893070,,,NonCA,184.063,UL 2CA,,,,
2022-08-13 10:29:00.900000,-87.623756,41.893070,,,NonCA,156.966,UL 2CA,,,,
2022-08-13 10:29:01.000000,-87.623756,41.893070,5G-NR_NSA(8CA),44.088,NonCA,189.762,UL 2CA,27550.04,27,26,222.385
2022-08-13 10:29:01.100000,-87.623756,41.893070,,,NonCA,168.602,UL 2CA,,,,
2022-08-13 10:29:01.200000,-87.623756,41.893074,,,NonCA,186.824,UL 2CA,27550.04,27,26,
2022-08-13 10:29:01.300000,-87.623756,41.893074,,,NonCA,176.412,UL 2CA,,,,
2022-08-13 10:29:01.400000,-87.623756,41.893074,,,NonCA,170.691,UL 2CA,,,,
2022-08-13 10:29:01.500000,-87.623756,41.893074,,,NonCA,185.839,UL 2CA,27550.04,27,26,239.552
2022-08-13 10:29:01.600000,-87.623756,41.893078,,,NonCA,308.447,UL 2CA,27550.04,27,26,
2022-08-13 10:29:01.700000,-87.623756,41.893078,,,NonCA,277.800,UL 2CA,,,,
2022-08-13 10:29:01.800000,-87.623756,41.893078,,,NonCA,275.827,UL 2CA,,,,
2022-08-13 10:29:01.900000,-87.623756,41.893082,,,NonCA,220.953,UL 2CA,,,,
2022-08-13 10:29:02.000000,-87.623756,41.893082,5G-NR_NSA(8CA),38.489,NonCA,172.881,UL 2CA,27550.04,27,26,284.134
2022-08-13 10:29:02.100000,-87.623756,41.893082,,,NonCA,232.414,UL 2CA,27550.04,27,26,
2022-08-13 10:29:02.200000,-87.623756,41.893082,,,NonCA,185.657,UL 2CA,,,,
2022-08-13 10:29:02.300000,-87.623756,41.893082,,,NonCA,164.067,UL 2CA,27550.04,27,26,
2022-08-13 10:29:02.400000,-87.623756,41.893082,,,NonCA,175.079,UL 2CA,,,,
2022-08-13 10:29:02.500000,-87.623756,41.893082,,,NonCA,174.804,UL 2CA,27550.04,27,26,235.886
2022-08-13 10:29:02.600000,-87.623756,41.893082,,,NonCA,166.298,UL 2CA,27550.04,27,26,
2022-08-13 10:29:02.700000,-87.623756,41.893082,,,NonCA,205.200,UL 2CA,,,,
2022-08-13 10:29:02.800000,-87.623756,41.893082,,,NonCA,163.557,UL 2CA,27550.04,27,26,
2022-08-13 10:29:02.900000,-87.623756,41.893082,,,NonCA,201.118,UL 2CA,27550.04,27,26,
2022-08-13 10:29:03.000000,-87.623756,41.893082,5G-NR_NSA(8CA),29.754,NonCA,176.109,UL 2CA,,,,226.238
2022-08-13 10:29:03.100000,-87.623756,41.893082,,,NonCA,162.481,UL 2CA,27550.04,27,26,
2022-08-13 10:29:03.200000,-87.623756,41.893082,,,NonCA,170.500,UL 2CA,,,,
2022-08-13 10:29:03.300000,-87.623756,41.893082,,,NonCA,173.550,UL 2CA,,,,
2022-08-13 10:29:03.400000,-87.623756,41.893082,,,NonCA,177.444,UL 2CA,27550.04,27,26,
