TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-13 19:10:18.000000,-86.150940,39.768028,5G-NR_NSA,0.012,,,,,,,
2022-08-13 19:10:18.400000,-86.150940,39.768028,,,NonCA,0.000,DL NonCA,,,,
2022-08-13 19:10:18.500000,-86.150940,39.768028,,,NonCA,0.000,,27949.88,5,5,
2022-08-13 19:10:18.600000,-86.150940,39.768028,,,,0.059,DL NonCA,,,,
2022-08-13 19:10:18.700000,-86.150940,39.768028,,,,0.055,DL NonCA,,,,
2022-08-13 19:10:18.800000,-86.150940,39.768028,,,,0.059,DL NonCA,27949.88,5,5,
2022-08-13 19:10:18.900000,-86.150940,39.768028,,,,0.490,,,,,0.000
2022-08-13 19:10:19.000000,-86.150940,39.768028,5G-NR_NSA,,NonCA,0.039,DL NonCA,27949.88,5,5,
2022-08-13 19:10:19.100000,-86.150940,39.768028,,,,0.000,,,,,
2022-08-13 19:10:19.300000,-86.150940,39.768028,,,,0.057,DL NonCA,,,,
2022-08-13 19:10:19.400000,-86.150940,39.768028,,,NonCA,0.053,DL NonCA,,,,0.000
2022-08-13 19:10:19.500000,-86.150940,39.768028,,,,0.059,DL NonCA,27949.88,5,5,
2022-08-13 19:10:19.600000,-86.150940,39.768028,,,,0.056,DL NonCA,,,,
2022-08-13 19:10:19.700000,-86.150940,39.768028,,,NonCA,0.056,DL NonCA,,,,
2022-08-13 19:10:19.800000,-86.150940,39.768028,,,,0.053,DL NonCA,27949.88,5,5,
2022-08-13 19:10:19.900000,-86.150940,39.768028,,,,0.056,DL NonCA,,,,0.000
2022-08-13 19:10:20.000000,-86.150940,39.768028,5G-NR_NSA,,NonCA,0.059,DL NonCA,27949.88,5,5,
2022-08-13 19:10:20.100000,-86.150940,39.768028,,,,0.000,,,,,
2022-08-13 19:10:20.200000,-86.150940,39.768028,,,,0.058,DL NonCA,,,,
2022-08-13 19:10:20.300000,-86.150940,39.768028,,,NonCA,0.055,DL NonCA,27949.88,5,5,
2022-08-13 19:10:20.400000,-86.150940,39.768028,,,,0.120,DL NonCA,,,,0.000
2022-08-13 19:10:20.500000,-86.150940,39.768028,,,,0.000,,,,,
2022-08-13 19:10:20.600000,-86.150940,39.768028,,,NonCA,0.053,DL NonCA,,,,
2022-08-13 19:10:20.700000,-86.150940,39.768028,,,NonCA,0.154,,,,,
2022-08-13 19:10:20.900000,-86.150940,39.768028,,,,,,,,,0.000
2022-08-13 19:10:21.000000,-86.150940,39.768028,LTE(4CA),1.748,,,,,,,
2022-08-13 19:10:21.400000,-86.150940,39.768028,,,,,,,,,0.000
2022-08-13 19:10:21.500000,-86.150940,39.768028,,,NonCA,,,,,,
2022-08-13 19:10:21.600000,-86.150940,39.768028,,,2CA,,,,,,
2022-08-13 19:10:21.700000,-86.150940,39.768028,,,2CA,,,,,,
2022-08-13 19:10:21.800000,-86.150940,39.768028,,,2CA,,,,,,
2022-08-13 19:10:21.900000,-86.150940,39.768028,,,4CA,,,,,,0.237
2022-08-13 19:10:22.000000,-86.150940,39.768028,LTE(4CA),7.518,4CA,,,,,,
2022-08-13 19:10:22.100000,-86.150940,39.768028,,,4CA,,,,,,
2022-08-13 19:10:22.200000,-86.150940,39.768028,,,4CA,,,,,,
2022-08-13 19:10:22.300000,-86.150940,39.768028,,,4CA,,,,,,
2022-08-13 19:10:22.400000,-86.150940,39.768028,,,3CA,,,,,,4.889
2022-08-13 19:10:22.500000,-86.150940,39.768028,,,3CA,,,,,,
2022-08-13 19:10:22.600000,-86.150940,39.768028,,,3CA,,,,,,
2022-08-13 19:10:22.700000,-86.150940,39.768028,,,4CA,,,,,,
2022-08-13 19:10:22.800000,-86.150940,39.768028,,,4CA,,,,,,
2022-08-13 19:10:22.900000,-86.150940,39.768028,,,3CA,,,,,,6.397
2022-08-13 19:10:23.000000,-86.150940,39.768032,5G-NR_NSA,9.101,3CA,,,,,,
2022-08-13 19:10:23.100000,-86.150940,39.768032,,,4CA,,,,,,
2022-08-13 19:10:23.200000,-86.150940,39.768036,,,4CA,,,,,,
2022-08-13 19:10:23.300000,-86.150940,39.768036,,,4CA,,,,,,
2022-08-13 19:10:23.400000,-86.150940,39.768040,,,3CA,,,,,,8.020
2022-08-13 19:10:23.500000,-86.150932,39.768044,,,NonCA,,,,,,
2022-08-13 19:10:23.600000,-86.150932,39.768044,,,NonCA,,,28249.76,5,5,
2022-08-13 19:10:23.700000,-86.150932,39.768047,,,2CA,0.156,DL NonCA,,,,
2022-08-13 19:10:23.800000,-86.150932,39.768047,,,2CA,37.902,DL 4CA,28249.76,5,5,
2022-08-13 19:10:23.900000,-86.150932,39.768051,,,2CA,49.235,DL 4CA,,,,13.298
2022-08-13 19:10:24.000000,-86.150932,39.768051,5G-NR_NSA(4CA),0.009,2CA,53.715,DL 4CA,28249.76,5,5,
2022-08-13 19:10:24.100000,-86.150932,39.768051,,,NonCA,55.071,DL 4CA,28249.76,5,5,
2022-08-13 19:10:24.200000,-86.150925,39.768055,,,NonCA,63.935,DL 4CA,,,,
2022-08-13 19:10:24.300000,-86.150925,39.768055,,,NonCA,79.033,DL 4CA,28249.76,5,5,
2022-08-13 19:10:24.400000,-86.150925,39.768055,,,NonCA,107.562,DL 4CA,28249.76,5,5,49.283
2022-08-13 19:10:24.500000,-86.150925,39.768055,,,NonCA,125.173,DL 4CA,,,,
2022-08-13 19:10:24.600000,-86.150925,39.768055,,,,116.534,DL 4CA,28249.76,5,5,
2022-08-13 19:10:24.700000,-86.150917,39.768059,,,,119.189,DL 4CA,,,,
2022-08-13 19:10:24.800000,-86.150917,39.768059,,,NonCA,160.894,DL 4CA,28249.76,5,5,
2022-08-13 19:10:24.900000,-86.150917,39.768059,,,,165.644,DL 4CA,28249.76,5,5,105.146
2022-08-13 19:10:25.000000,-86.150917,39.768059,5G-NR_NSA(4CA),0.000,,204.106,DL 4CA,,,,
2022-08-13 19:10:25.100000,-86.150925,39.768059,,,NonCA,242.111,DL 4CA,28249.76,5,5,
2022-08-13 19:10:25.200000,-86.150925,39.768055,,,,255.937,DL 4CA,28249.76,5,5,
2022-08-13 19:10:25.300000,-86.150925,39.768055,,,,287.364,DL 4CA,,,,
