TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-07 21:27:17.000000,-118.237549,34.058449,LTE,,,,,,,,
2022-08-07 21:27:17.700000,-118.237549,34.058449,,,NonCA,,,,,,
2022-08-07 21:27:17.800000,-118.237549,34.058449,,,NonCA,,,,,,
2022-08-07 21:27:17.900000,-118.237549,34.058449,,,NonCA,,,,,,0.000
2022-08-07 21:27:18.000000,-118.237549,34.058449,LTE,0.000,NonCA,,,,,,
2022-08-07 21:27:18.100000,-118.237549,34.058449,,,NonCA,,,,,,
2022-08-07 21:27:18.200000,-118.237549,34.058449,,,NonCA,,,,,,
2022-08-07 21:27:18.400000,-118.237549,34.058449,,,,,,,,,0.000
2022-08-07 21:27:18.900000,-118.237549,34.058449,,,,,,,,,0.000
2022-08-07 21:27:19.000000,-118.237549,34.058449,LTE,0.002,NonCA,,,,,,
2022-08-07 21:27:19.100000,-118.237549,34.058449,,,NonCA,,,,,,
2022-08-07 21:27:19.200000,-118.237549,34.058449,,,NonCA,,,,,,
2022-08-07 21:27:19.300000,-118.237549,34.058449,,,NonCA,,,,,,
2022-08-07 21:27:19.400000,-118.237549,34.058449,,,NonCA,,,,,,0.000
2022-08-07 21:27:19.900000,-118.237549,34.058449,,,,,,,,,0.000
2022-08-07 21:27:20.000000,-118.237549,34.058449,LTE,0.002,NonCA,,,,,,
2022-08-07 21:27:20.400000,-118.237549,34.058449,,,,,,,,,0.000
2022-08-07 21:27:20.800000,-118.237549,34.058449,,,NonCA,,,,,,
2022-08-07 21:27:20.900000,-118.237549,34.058449,,,NonCA,,,,,,0.001
2022-08-07 21:27:21.000000,-118.237549,34.058449,LTE(2CA),51.830,2CA,,,,,,
2022-08-07 21:27:21.100000,-118.237549,34.058449,,,2CA,,,,,,
2022-08-07 21:27:21.200000,-118.237549,34.058449,,,2CA,,,,,,
2022-08-07 21:27:21.300000,-118.237549,34.058449,,,2CA,,,,,,
2022-08-07 21:27:21.400000,-118.237549,34.058449,,,2CA,,,,,,30.418
2022-08-07 21:27:21.500000,-118.237549,34.058449,,,2CA,,,,,,
2022-08-07 21:27:21.600000,-118.237549,34.058449,,,2CA,,,,,,
2022-08-07 21:27:21.700000,-118.237549,34.058449,,,2CA,,,,,,
2022-08-07 21:27:21.800000,-118.237549,34.058449,,,2CA,,,,,,
2022-08-07 21:27:21.900000,-118.237549,34.058449,,,2CA,,,,,,67.539
2022-08-07 21:27:22.000000,-118.237549,34.058449,5G-NR_NSA,82.688,2CA,,,,,,
2022-08-07 21:27:22.100000,-118.237549,34.058449,,,2CA,,,,,,
2022-08-07 21:27:22.200000,-118.237549,34.058449,,,2CA,,,,,,
2022-08-07 21:27:22.300000,-118.237549,34.058449,,,2CA,,,,,,
2022-08-07 21:27:22.400000,-118.237549,34.058449,,,2CA,,,,,,78.391
2022-08-07 21:27:22.500000,-118.237549,34.058449,,,2CA,,,,,,
2022-08-07 21:27:22.600000,-118.237549,34.058449,,,2CA,,,,,,
2022-08-07 21:27:22.700000,-118.237549,34.058449,,,2CA,,,,,,
2022-08-07 21:27:22.800000,-118.237549,34.058449,,,2CA,,,,,,
2022-08-07 21:27:22.900000,-118.237549,34.058449,,,NonCA,0.000,DL NonCA,27694.88,5,5,61.050
2022-08-07 21:27:23.000000,-118.237549,34.058449,5G-NR_NSA(4CA),3.448,NonCA,210.929,DL 4CA,,,,
2022-08-07 21:27:23.100000,-118.237549,34.058449,,,2CA,229.615,DL 4CA,27694.88,5,5,
2022-08-07 21:27:23.200000,-118.237549,34.058449,,,2CA,351.037,DL 4CA,,,,
2022-08-07 21:27:23.300000,-118.237549,34.058449,,,2CA,443.931,DL 4CA,27694.88,5,5,
2022-08-07 21:27:23.400000,-118.237549,34.058449,,,2CA,508.351,DL 4CA,27694.88,5,5,225.962
2022-08-07 21:27:23.500000,-118.237549,34.058449,,,NonCA,652.597,DL 4CA,,,,
2022-08-07 21:27:23.600000,-118.237549,34.058449,,,NonCA,676.098,DL 4CA,27694.88,5,5,
2022-08-07 21:27:23.700000,-118.237549,34.058449,,,NonCA,803.138,DL 4CA,27694.88,5,5,
2022-08-07 21:27:23.800000,-118.237549,34.058449,,,,1010.409,DL 4CA,,,,
2022-08-07 21:27:23.900000,-118.237549,34.058449,,,,1272.779,DL 4CA,27694.88,5,5,712.039
2022-08-07 21:27:24.000000,-118.237549,34.058449,5G-NR_NSA(4CA),,,1461.282,DL 4CA,,,,
2022-08-07 21:27:24.100000,-118.237549,34.058449,,,,2043.716,DL 4CA,27694.88,5,5,
2022-08-07 21:27:24.200000,-118.237549,34.058449,,,,2027.931,DL 4CA,27694.88,5,5,
2022-08-07 21:27:24.300000,-118.237549,34.058449,,,,2127.607,DL 4CA,,,,
2022-08-07 21:27:24.400000,-118.237549,34.058449,,,,2129.488,DL 4CA,27694.88,5,5,1942.543
2022-08-07 21:27:24.500000,-118.237549,34.058449,,,,2239.332,DL 4CA,27694.88,5,5,
2022-08-07 21:27:24.600000,-118.237549,34.058449,,,,2110.371,DL 4CA,,,,
2022-08-07 21:27:24.700000,-118.237549,34.058449,,,,2112.337,DL 4CA,27694.88,5,5,
2022-08-07 21:27:24.800000,-118.237549,34.058449,,,,1968.429,DL 4CA,,,,
2022-08-07 21:27:24.900000,-118.237549,34.058449,,,,2100.343,DL 4CA,27694.88,5,5,2088.389
2022-08-07 21:27:25.000000,-118.237549,34.058449,5G-NR_NSA(4CA),,,2153.361,DL 4CA,27694.88,5,5,
