TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-13 10:28:16.000000,-87.623741,41.893070,LTE,,,,,,,,
2022-08-13 10:28:16.500000,-87.623741,41.893070,,,NonCA,,,,,,0.000
2022-08-13 10:28:16.600000,-87.623741,41.893070,,,NonCA,,,,,,
2022-08-13 10:28:17.000000,-87.623741,41.893070,LTE,0.002,,,,,,,0.000
2022-08-13 10:28:17.500000,-87.623749,41.893074,,,,,,,,,0.000
2022-08-13 10:28:17.600000,-87.623749,41.893078,,,NonCA,,,,,,
2022-08-13 10:28:18.000000,-87.623749,41.893082,,,,,,,,,0.000
2022-08-13 10:28:18.500000,-87.623749,41.893082,,,,,,,,,0.000
2022-08-13 10:28:19.000000,-87.623756,41.893082,LTE(3CA),0.298,,,,,,,0.000
2022-08-13 10:28:19.100000,-87.623756,41.893082,,,NonCA,,,,,,
2022-08-13 10:28:19.500000,-87.623756,41.893082,,,NonCA,,,,,,0.000
2022-08-13 10:28:19.600000,-87.623756,41.893082,,,3CA,,,,,,
2022-08-13 10:28:19.700000,-87.623756,41.893082,,,3CA,,,,,,
2022-08-13 10:28:19.800000,-87.623756,41.893082,,,3CA,,,,,,
2022-08-13 10:28:19.900000,-87.623756,41.893082,,,3CA,,,,,,
2022-08-13 10:28:20.000000,-87.623756,41.893082,LTE(3CA),12.021,3CA,,,,,,2.448
2022-08-13 10:28:20.100000,-87.623756,41.893082,,,3CA,,,,,,
2022-08-13 10:28:20.200000,-87.623756,41.893078,,,3CA,,,,,,
2022-08-13 10:28:20.300000,-87.623756,41.893078,,,3CA,,,,,,
2022-08-13 10:28:20.400000,-87.623756,41.893078,,,3CA,,,,,,
2022-08-13 10:28:20.500000,-87.623756,41.893074,,,3CA,,,,,,8.951
2022-08-13 10:28:20.600000,-87.623756,41.893074,,,3CA,,,,,,
2022-08-13 10:28:20.700000,-87.623756,41.893074,,,3CA,,,,,,
2022-08-13 10:28:20.800000,-87.623756,41.893074,,,3CA,,,,,,
2022-08-13 10:28:20.900000,-87.623756,41.893070,,,3CA,,,,,,
2022-08-13 10:28:21.000000,-87.623756,41.893070,5G-NR_NSA(4CA),16.207,3CA,,,,,,14.714
2022-08-13 10:28:21.100000,-87.623756,41.893070,,,3CA,,,,,,
2022-08-13 10:28:21.200000,-87.623756,41.893070,,,3CA,,,,,,
2022-08-13 10:28:21.300000,-87.623756,41.893070,,,3CA,,,,,,
2022-08-13 10:28:21.400000,-87.623756,41.893070,,,3CA,,,,,,
2022-08-13 10:28:21.500000,-87.623756,41.893070,,,NonCA,0.000,DL NonCA,27550.04,28,28,20.677
2022-08-13 10:28:21.600000,-87.623756,41.893070,,,2CA,92.375,DL 8CA,,,,
2022-08-13 10:28:21.700000,-87.623756,41.893070,,,2CA,180.918,DL 7CA,27550.04,28,27,
2022-08-13 10:28:21.800000,-87.623756,41.893070,,,2CA,192.589,DL 8CA,27550.04,28,28,
2022-08-13 10:28:21.900000,-87.623756,41.893070,,,2CA,214.233,DL 8CA,,,,
2022-08-13 10:28:22.000000,-87.623756,41.893070,5G-NR_NSA(6CA),0.001,2CA,164.249,DL 8CA,27550.04,28,28,104.278
2022-08-13 10:28:22.100000,-87.623756,41.893070,,,NonCA,284.876,DL 8CA,,,,
2022-08-13 10:28:22.200000,-87.623756,41.893070,,,NonCA,350.595,DL 8CA,,,,
2022-08-13 10:28:22.300000,-87.623756,41.893070,,,NonCA,442.454,DL 8CA,27550.04,28,28,
