TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-11 15:21:02.000000,-105.009438,39.744339,LTE,,,,,,,,
2022-08-11 15:21:02.700000,-105.009438,39.744339,,,,,,,,,0.000
2022-08-11 15:21:02.800000,-105.009438,39.744339,,,NonCA,,,,,,
2022-08-11 15:21:03.200000,-105.009438,39.744339,,,,,,,,,0.000
2022-08-11 15:21:03.700000,-105.009438,39.744339,,,,,,,,,0.000
2022-08-11 15:21:04.000000,-105.009438,39.744339,LTE,,,,,,,,
2022-08-11 15:21:04.200000,-105.009438,39.744339,,,NonCA,,,,,,0.000
2022-08-11 15:21:04.700000,-105.009438,39.744339,,,,,,,,,0.000
2022-08-11 15:21:04.800000,-105.009438,39.744339,,,NonCA,,,,,,
2022-08-11 15:21:04.900000,-105.009438,39.744339,,,NonCA,,,,,,
2022-08-11 15:21:05.000000,-105.009438,39.744339,LTE(3CA),8.721,3CA,,,,,,
2022-08-11 15:21:05.100000,-105.009438,39.744339,,,3CA,,,,,,
2022-08-11 15:21:05.200000,-105.009438,39.744339,,,3CA,,,,,,1.676
2022-08-11 15:21:05.300000,-105.009438,39.744339,,,3CA,,,,,,
2022-08-11 15:21:05.400000,-105.009438,39.744339,,,3CA,,,,,,
2022-08-11 15:21:05.500000,-105.009438,39.744339,,,3CA,,,,,,
2022-08-11 15:21:05.600000,-105.009438,39.744339,,,3CA,,,,,,
2022-08-11 15:21:05.700000,-105.009438,39.744339,,,3CA,,,,,,10.145
2022-08-11 15:21:05.800000,-105.009438,39.744339,,,3CA,,,,,,
2022-08-11 15:21:05.900000,-105.009438,39.744339,,,3CA,,,,,,
2022-08-11 15:21:06.000000,-105.009438,39.744339,5G-NR_NSA,24.412,3CA,,,,,,
2022-08-11 15:21:06.100000,-105.009438,39.744339,,,3CA,,,,,,
2022-08-11 15:21:06.200000,-105.009438,39.744339,,,3CA,,,,,,17.959
2022-08-11 15:21:06.300000,-105.009438,39.744339,,,3CA,,,,,,
2022-08-11 15:21:06.400000,-105.009438,39.744339,,,3CA,,,,,,
2022-08-11 15:21:06.500000,-105.009438,39.744339,,,3CA,,,,,,
2022-08-11 15:21:06.600000,-105.009438,39.744339,,,3CA,,,,,,
2022-08-11 15:21:06.700000,-105.009438,39.744339,,,3CA,,,,,,29.324
2022-08-11 15:21:06.800000,-105.009438,39.744339,,,NonCA,77.653,DL NonCA,27550.04,5,5,
2022-08-11 15:21:06.900000,-105.009438,39.744339,,,2CA,328.977,DL 8CA,,,,
2022-08-11 15:21:07.000000,-105.009438,39.744339,5G-NR_NSA(6CA),0.003,2CA,346.835,DL 8CA,,,,
2022-08-11 15:21:07.100000,-105.009438,39.744339,,,2CA,468.491,DL 8CA,27550.04,5,5,
2022-08-11 15:21:07.200000,-105.009438,39.744339,,,2CA,743.631,DL 8CA,,,,221.675
2022-08-11 15:21:07.300000,-105.009438,39.744339,,,2CA,666.983,DL 8CA,,,,
2022-08-11 15:21:07.400000,-105.009438,39.744339,,,2CA,1100.481,DL 8CA,27550.04,5,5,
2022-08-11 15:21:07.500000,-105.009438,39.744339,,,NonCA,1412.808,DL 8CA,,,,
2022-08-11 15:21:07.600000,-105.009438,39.744339,,,NonCA,1675.168,DL 8CA,,,,
2022-08-11 15:21:07.700000,-105.009438,39.744339,,,NonCA,2216.735,DL 8CA,,,,1199.630
2022-08-11 15:21:07.800000,-105.009438,39.744339,,,,2978.396,DL 8CA,27550.04,5,5,
2022-08-11 15:21:07.900000,-105.009438,39.744339,,,NonCA,3036.391,DL 8CA,27550.04,5,5,
2022-08-11 15:21:08.000000,-105.009438,39.744339,5G-NR_NSA(7CA),,,3351.565,DL 8CA,,,,
2022-08-11 15:21:08.100000,-105.009438,39.744339,,,,3082.791,DL 8CA,,,,
2022-08-11 15:21:08.200000,-105.009438,39.744339,,,NonCA,3333.660,DL 8CA,27550.04,5,5,3060.146
2022-08-11 15:21:08.300000,-105.009438,39.744339,,,,3019.330,DL 8CA,,,,
2022-08-11 15:21:08.400000,-105.009438,39.744339,,,,3467.953,DL 8CA,27550.04,5,5,
2022-08-11 15:21:08.500000,-105.009438,39.744339,,,,2782.371,DL 8CA,,,,
2022-08-11 15:21:08.600000,-105.009438,39.744339,,,,2819.932,DL 8CA,,,,
2022-08-11 15:21:08.700000,-105.009438,39.744339,,,,2960.205,DL 8CA,27550.04,5,5,2997.421
2022-08-11 15:21:08.800000,-105.009438,39.744339,,,,2901.138,DL 8CA,,,,
2022-08-11 15:21:08.900000,-105.009438,39.744339,,,,2801.342,DL 8CA,,,,
2022-08-11 15:21:09.000000,-105.009438,39.744339,5G-NR_NSA(8CA),,,2956.993,DL 8CA,27550.04,5,5,
2022-08-11 15:21:09.100000,-105.009438,39.744339,,,,2693.536,DL 8CA,,,,
2022-08-11 15:21:09.200000,-105.009438,39.744339,,,NonCA,3016.088,DL 8CA,,,,2796.058
2022-08-11 15:21:09.300000,-105.009438,39.744339,,,,2761.734,DL 8CA,,,,
2022-08-11 15:21:09.400000,-105.009438,39.744339,,,,3000.182,DL 8CA,,,,
2022-08-11 15:21:09.500000,-105.009438,39.744339,,,NonCA,2752.939,DL 8CA,27550.04,5,5,
2022-08-11 15:21:09.600000,-105.009438,39.744339,,,,2880.303,DL 8CA,,,,
2022-08-11 15:21:09.700000,-105.009438,39.744339,,,,2947.602,DL 8CA,,,,2815.533
2022-08-11 15:21:09.800000,-105.009438,39.744339,,,,3036.816,DL 8CA,27550.04,5,5,
2022-08-11 15:21:09.900000,-105.009438,39.744339,,,,3288.507,DL 8CA,,,,
2022-08-11 15:21:10.000000,-105.009438,39.744339,5G-NR_NSA(8CA),,,2870.190,DL 8CA,27550.04,5,5,
2022-08-11 15:21:10.100000,-105.009438,39.744339,,,,3002.891,DL 8CA,,,,
2022-08-11 15:21:10.200000,-105.009438,39.744339,,,,3127.480,DL 8CA,,,,2992.219
2022-08-11 15:21:10.300000,-105.009438,39.744339,,,,2611.883,DL 8CA,27550.04,5,5,
2022-08-11 15:21:10.400000,-105.009438,39.744339,,,,2897.709,DL 8CA,,,,
2022-08-11 15:21:10.500000,-105.009438,39.744339,,,NonCA,3021.467,DL 8CA,27550.04,5,5,
2022-08-11 15:21:10.600000,-105.009438,39.744339,,,NonCA,2950.082,DL 8CA,,,,
2022-08-11 15:21:10.700000,-105.009438,39.744339,,,NonCA,2771.246,DL 8CA,,,,2818.698
2022-08-11 15:21:10.800000,-105.009438,39.744339,,,NonCA,2720.820,DL 8CA,,,,
