TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-13 19:13:00.000000,-86.150932,39.768051,5G-NR_NSA,,,,,,,,
2022-08-13 19:13:00.100000,-86.150932,39.768051,,,,0.056,DL NonCA,,,,
2022-08-13 19:13:00.200000,-86.150932,39.768051,,,,0.058,DL NonCA,27949.88,5,5,
2022-08-13 19:13:00.300000,-86.150932,39.768051,,,NonCA,0.081,DL NonCA,27949.88,5,5,
2022-08-13 19:13:00.400000,-86.150932,39.768051,,,,,,,,,0.000
2022-08-13 19:13:00.500000,-86.150932,39.768051,,,,0.029,DL NonCA,,,,
2022-08-13 19:13:00.600000,-86.150932,39.768051,,,NonCA,0.157,DL NonCA,27949.88,5,5,
2022-08-13 19:13:00.700000,-86.150932,39.768051,,,,0.032,DL NonCA,,,,
2022-08-13 19:13:00.900000,-86.150932,39.768051,,,,0.056,DL NonCA,27949.88,5,5,0.001
2022-08-13 19:13:01.000000,-86.150932,39.768051,5G-NR_NSA,,NonCA,0.056,DL NonCA,,,,
2022-08-13 19:13:01.100000,-86.150932,39.768051,,,,0.107,DL NonCA,27949.88,5,5,
2022-08-13 19:13:01.200000,-86.150932,39.768051,,,,0.056,DL NonCA,,,,
2022-08-13 19:13:01.300000,-86.150932,39.768051,,,NonCA,0.000,DL NonCA,,,,
2022-08-13 19:13:01.400000,-86.150932,39.768051,,,,,,,,,0.000
2022-08-13 19:13:01.500000,-86.150932,39.768051,,,NonCA,0.074,DL NonCA,27949.88,5,5,
2022-08-13 19:13:01.600000,-86.150932,39.768051,,,,0.000,DL NonCA,,,,
2022-08-13 19:13:01.800000,-86.150932,39.768051,,,,0.056,DL NonCA,,,,
2022-08-13 19:13:01.900000,-86.150932,39.768051,,,NonCA,0.082,DL NonCA,27949.88,5,5,0.000
2022-08-13 19:13:02.000000,-86.150932,39.768051,5G-NR_NSA(4CA),0.016,NonCA,0.000,DL NonCA,,,,
2022-08-13 19:13:02.100000,-86.150932,39.768051,,,NonCA,0.056,DL NonCA,,,,
2022-08-13 19:13:02.200000,-86.150932,39.768051,,,NonCA,0.056,DL NonCA,,,,
2022-08-13 19:13:02.300000,-86.150932,39.768051,,,,0.094,DL NonCA,27949.88,5,5,
2022-08-13 19:13:02.400000,-86.150932,39.768051,,,,0.344,DL NonCA,27949.88,5,5,0.001
2022-08-13 19:13:02.500000,-86.150932,39.768051,,,,1.768,DL NonCA,,,,
2022-08-13 19:13:02.600000,-86.150932,39.768051,,,,35.282,DL 4CA,27949.88,5,5,
2022-08-13 19:13:02.700000,-86.150932,39.768051,,,,100.829,DL 4CA,27949.88,5,5,
2022-08-13 19:13:02.800000,-86.150932,39.768051,,,NonCA,101.791,DL 4CA,,,,
2022-08-13 19:13:02.900000,-86.150932,39.768051,,,,155.024,DL 4CA,27949.88,5,5,43.555
2022-08-13 19:13:03.000000,-86.150932,39.768051,5G-NR_NSA(4CA),,,175.133,DL 4CA,,,,
2022-08-13 19:13:03.100000,-86.150932,39.768051,,,NonCA,206.432,DL 4CA,27949.88,5,5,
2022-08-13 19:13:03.200000,-86.150932,39.768051,,,,181.088,DL 4CA,27949.88,5,5,
2022-08-13 19:13:03.300000,-86.150932,39.768051,,,,241.779,DL 4CA,,,,
2022-08-13 19:13:03.400000,-86.150932,39.768051,,,,218.504,DL 4CA,27949.88,5,5,153.537
2022-08-13 19:13:03.500000,-86.150932,39.768051,,,NonCA,258.523,DL 4CA,27949.88,5,5,
2022-08-13 19:13:03.600000,-86.150932,39.768051,,,,263.155,DL 4CA,,,,
2022-08-13 19:13:03.700000,-86.150932,39.768051,,,,373.179,DL 4CA,27949.88,5,5,
2022-08-13 19:13:03.800000,-86.150932,39.768051,,,NonCA,397.805,DL 4CA,,,,
2022-08-13 19:13:03.900000,-86.150932,39.768051,,,,349.039,DL 4CA,27949.88,5,5,277.740
2022-08-13 19:13:04.000000,-86.150932,39.768051,5G-NR_NSA(4CA),0.000,,491.564,DL 4CA,27949.88,5,5,
2022-08-13 19:13:04.100000,-86.150932,39.768051,,,NonCA,553.422,DL 4CA,,,,
2022-08-13 19:13:04.200000,-86.150932,39.768051,,,,642.768,DL 4CA,27949.88,5,5,
2022-08-13 19:13:04.300000,-86.150932,39.768051,,,,781.922,DL 4CA,,,,
2022-08-13 19:13:04.400000,-86.150932,39.768051,,,NonCA,869.853,DL 4CA,27949.88,5,5,559.717
2022-08-13 19:13:04.500000,-86.150932,39.768051,,,,932.180,DL 4CA,27949.88,5,5,
2022-08-13 19:13:04.600000,-86.150932,39.768051,,,,1141.043,DL 4CA,,,,
2022-08-13 19:13:04.700000,-86.150932,39.768051,,,,1228.446,DL 4CA,27949.88,5,5,
2022-08-13 19:13:04.800000,-86.150932,39.768051,,,NonCA,1379.535,DL 4CA,27949.88,5,5,
2022-08-13 19:13:04.900000,-86.150932,39.768051,,,,1695.357,DL 4CA,,,,1134.601
2022-08-13 19:13:05.000000,-86.150932,39.768051,5G-NR_NSA(4CA),0.573,,1770.746,DL 4CA,,,,
2022-08-13 19:13:05.100000,-86.150932,39.768051,,,,1947.589,DL 4CA,,,,
2022-08-13 19:13:05.200000,-86.150932,39.768051,,,,1937.481,DL 4CA,27949.88,5,5,
2022-08-13 19:13:05.300000,-86.150932,39.768051,,,,2065.669,DL 4CA,27949.88,5,5,
2022-08-13 19:13:05.400000,-86.150932,39.768051,,,NonCA,2128.537,DL 4CA,,,,1912.014
2022-08-13 19:13:05.500000,-86.150932,39.768051,,,NonCA,2027.743,DL 4CA,,,,
2022-08-13 19:13:05.600000,-86.150932,39.768051,,,2CA,1917.580,DL 4CA,27949.88,5,5,
2022-08-13 19:13:05.700000,-86.150932,39.768051,,,2CA,1665.307,DL 4CA,,,,
2022-08-13 19:13:05.800000,-86.150932,39.768051,,,2CA,1946.690,DL 4CA,,,,
2022-08-13 19:13:05.900000,-86.150932,39.768051,,,2CA,2070.053,DL 4CA,,,,1906.165
2022-08-13 19:13:06.000000,-86.150932,39.768051,5G-NR_NSA(4CA),0.000,NonCA,2048.809,DL 4CA,27949.88,5,5,
2022-08-13 19:13:06.100000,-86.150932,39.768051,,,NonCA,1967.827,DL 4CA,27949.88,5,5,
2022-08-13 19:13:06.200000,-86.150932,39.768051,,,NonCA,2032.157,DL 4CA,,,,
2022-08-13 19:13:06.300000,-86.150932,39.768051,,,NonCA,2059.373,DL 4CA,27949.88,5,5,
2022-08-13 19:13:06.400000,-86.150932,39.768051,,,,2173.460,DL 4CA,,,,2027.714
2022-08-13 19:13:06.500000,-86.150932,39.768051,,,,2018.035,DL 4CA,,,,
2022-08-13 19:13:06.600000,-86.150932,39.768051,,,,1935.356,DL 4CA,27949.88,5,5,
2022-08-13 19:13:06.700000,-86.150932,39.768051,,,NonCA,2151.000,DL 4CA,,,,
2022-08-13 19:13:06.800000,-86.150932,39.768051,,,,1925.547,DL 4CA,,,,
2022-08-13 19:13:06.900000,-86.150932,39.768051,,,,2171.954,DL 4CA,27949.88,5,5,2013.009
2022-08-13 19:13:07.000000,-86.150932,39.768051,5G-NR_NSA(4CA),0.848,NonCA,2024.737,DL 4CA,,,,
2022-08-13 19:13:07.100000,-86.150932,39.768051,,,,1959.296,DL 4CA,27949.88,5,5,
2022-08-13 19:13:07.200000,-86.150932,39.768051,,,,2158.822,DL 4CA,27949.88,5,5,
2022-08-13 19:13:07.300000,-86.150932,39.768051,,,,1925.945,DL 4CA,,,,
2022-08-13 19:13:07.400000,-86.150932,39.768051,,,,2045.423,DL 4CA,27949.88,5,5,2022.006
2022-08-13 19:13:07.500000,-86.150932,39.768051,,,,2066.455,DL 4CA,,,,
2022-08-13 19:13:07.600000,-86.150932,39.768051,,,,2167.846,DL 4CA,,,,
2022-08-13 19:13:07.700000,-86.150932,39.768051,,,NonCA,2062.660,DL 4CA,,,,
2022-08-13 19:13:07.800000,-86.150932,39.768051,,,2CA,1448.829,DL 4CA,,,,
2022-08-13 19:13:07.900000,-86.150932,39.768051,,,2CA,1995.728,DL 4CA,27949.88,5,5,1922.569
2022-08-13 19:13:08.000000,-86.150932,39.768051,5G-NR_NSA(4CA),,2CA,2086.445,DL 4CA,27949.88,5,5,
2022-08-13 19:13:08.100000,-86.150932,39.768051,,,2CA,1967.626,DL 4CA,,,,
2022-08-13 19:13:08.200000,-86.150932,39.768051,,,NonCA,2065.630,DL 4CA,27949.88,5,5,
2022-08-13 19:13:08.300000,-86.150932,39.768051,,,NonCA,2014.397,DL 4CA,,,,
2022-08-13 19:13:08.400000,-86.150932,39.768051,,,NonCA,2036.138,DL 4CA,,,,2051.181
2022-08-13 19:13:08.500000,-86.150932,39.768051,,,,1919.157,DL 4CA,27949.88,5,5,
2022-08-13 19:13:08.600000,-86.150932,39.768051,,,,2142.757,DL 4CA,,,,
2022-08-13 19:13:08.700000,-86.150932,39.768051,,,,2039.123,DL 4CA,27949.88,5,5,
2022-08-13 19:13:08.800000,-86.150932,39.768051,,,,1928.077,DL 4CA,27949.88,5,5,
2022-08-13 19:13:08.900000,-86.150932,39.768051,,,NonCA,2132.122,DL 4CA,,,,1993.643
2022-08-13 19:13:09.000000,-86.150932,39.768051,5G-NR_NSA(4CA),,,2047.675,DL 4CA,27949.88,5,5,
2022-08-13 19:13:09.100000,-86.150932,39.768051,,,,1936.415,DL 4CA,,,,
2022-08-13 19:13:09.200000,-86.150932,39.768051,,,NonCA,2041.661,DL 4CA,27949.88,5,5,
2022-08-13 19:13:09.300000,-86.150932,39.768051,,,,2159.378,DL 4CA,,,,
2022-08-13 19:13:09.400000,-86.150932,39.768051,,,,1776.676,DL 4CA,,,,2012.115
2022-08-13 19:13:09.500000,-86.150932,39.768051,,,,1301.440,DL 4CA,27949.88,5,5,
2022-08-13 19:13:09.600000,-86.150932,39.768051,,,,1537.377,DL 4CA,27949.88,5,5,
