,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,0.61,,,,,,,,,,42.31078,-71.430611,,1660602766.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,42.31078,-71.430611,,1660602766.277586
2,,,,,,,,,,,,,,,,10.0,,10.0,5230.0,215.0,-62.34,0.0,,,,,42.31078,-71.430611,,1660602766.3
3,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-62.36,,,,,,42.31078,-71.430611,,1660602766.4
4,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-62.07,,,,,,42.31078,-71.430611,,1660602766.5
5,,,,,,,,,,,,,,,,13.94,,10.0,5230.0,215.0,-61.81,0.0,,,,,42.31078,-71.430611,,1660602766.6
6,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-61.94,,,,,,42.31078,-71.430611,0.863,1660602766.7
7,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-61.85,,,,,,42.310791,-71.430573,,1660602766.8
8,,,,,,,,,,,,,,,,12.33,,10.0,5230.0,215.0,-61.56,2.7,,,,,42.310799,-71.430527,,1660602766.9
9,,,,,,,,,,,,,,,,,0.013,10.0,5230.0,215.0,-61.09,,,,,,42.31081,-71.430489,,1660602767.0
10,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-61.12,,,,,,42.310818,-71.43045,,1660602767.1
11,,,,,,,,,,,,,,,,6.75,,10.0,5230.0,215.0,-61.36,25.0,,,,,42.310829,-71.430405,0.129,1660602767.2
12,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-61.78,,,,,,42.310841,-71.430367,,1660602767.3
13,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-61.41,,,,,,42.310848,-71.430328,,1660602767.4
14,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-61.57,,,,,,42.31086,-71.43029,,1660602767.5
15,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-61.42,,,,,,42.310867,-71.430244,,1660602767.6
16,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-60.51,,,,,,42.310879,-71.430206,0.0,1660602767.7
17,,,,,,,,,,,,,,,,4.0,,10.0,5230.0,215.0,-60.11,0.0,,,,,42.310886,-71.430168,,1660602767.8
18,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-60.31,,,,,,42.310898,-71.43013,,1660602767.9
19,,,,,,,,,,,,,,,,,0.0,10.0,5230.0,215.0,-60.63,,,,,,42.310905,-71.430092,,1660602768.0
20,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-60.68,,,,,,42.310917,-71.430054,,1660602768.1
21,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-60.88,,,,,,42.310925,-71.430023,0.0,1660602768.2
22,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-60.65,,,,,,42.310932,-71.429985,,1660602768.3
23,,,,,,,,,,,,,,,,0.0,,10.0,5230.0,215.0,-60.44,0.0,,,,,42.310944,-71.429947,,1660602768.4
24,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-60.09,,,,,,42.310951,-71.429909,,1660602768.5
25,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-60.44,,,,,,42.310963,-71.429871,,1660602768.6
26,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-61.0,,,,,,42.31097,-71.429832,0.0,1660602768.7
27,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-60.26,,,,,,42.310982,-71.429794,,1660602768.8
28,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-59.56,,,,,,42.310989,-71.429756,,1660602768.9
29,,,,,,,,,,,,,,,,,0.0,10.0,5230.0,215.0,-59.52,,,,,,42.311001,-71.429718,,1660602769.0
30,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-59.34,,,,,,42.311008,-71.42968,,1660602769.1
31,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-59.69,,,,,,42.31102,-71.429642,0.0,1660602769.2
32,,,,,,,,,,,,,,,,0.0,,10.0,5230.0,215.0,-60.73,0.0,,,,,42.311031,-71.429596,,1660602769.3
33,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-59.95,,,,,,42.311039,-71.429558,,1660602769.4
34,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-59.9,,,,,,42.31105,-71.42952,,1660602769.5
35,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-60.51,,,,,,42.311058,-71.429482,,1660602769.6
36,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-60.58,,,,,,42.311069,-71.429443,0.0,1660602769.7
37,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-59.38,,,,,,42.311077,-71.429405,,1660602769.8
38,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-59.07,,,,,,42.311089,-71.429367,,1660602769.9
39,,,,,,,,,,,,,,,,,0.0,10.0,5230.0,215.0,-59.88,,,,,,42.311096,-71.429329,,1660602770.0
40,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-59.96,,,,,,42.311108,-71.429291,,1660602770.1
41,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-60.05,,,,,,42.311115,-71.429253,0.0,1660602770.2
42,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-59.85,,,,,,42.311123,-71.429214,,1660602770.3
43,,,,,,,,,,,,,,,,,,10.0,5230.0,215.0,-60.28,,,,,,42.311134,-71.429176,,1660602770.4
