,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.83754,-87.996643,,1660355840.0
1,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-89.09,,,,,,41.83754,-87.996643,0.05,1660355840.4
2,,,,,,,,,,,,,,,,,,,,,,,,,,,41.83754,-87.996643,,1660355840.470138
3,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-89.67,,,,,,41.83754,-87.996643,,1660355840.5
4,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-88.21,,,,,,41.83754,-87.996643,,1660355840.6
5,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-86.88,,,,,,41.83754,-87.996643,,1660355840.7
6,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-86.06,,,,,,41.83754,-87.996643,,1660355840.8
7,,,,,,,,,,,,,,,,,,,,,,,,,,,41.83754,-87.996643,0.0,1660355840.9
8,,,,,,,,,,,,,,,,,,,,,,,,,,,41.83754,-87.996643,,1660355841.0
9,,,,,,,,,,,,,,,,,,,,,,,,,,,41.83754,-87.996643,,1660355841.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,41.83754,-87.996643,,1660355841.2
11,,,,,,,,,,,,,,,,,,,,,,,,,,,41.83754,-87.996643,,1660355841.3
12,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-85.5,,,,,,41.837555,-87.996605,0.0,1660355841.4
13,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-85.13,,,,,,41.837582,-87.996529,,1660355841.6
14,,,,,,,,,,,,,,,,2.0,,,,,,0.0,,,,,41.837608,-87.996452,,1660355841.8
15,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-82.88,,,,,,41.837624,-87.996414,0.0,1660355841.9
16,,,,,,,,,,,,,,,,,,,,,,,,,,,41.837639,-87.996376,,1660355842.0
17,,,,,,,,,,,,,,,,,,,,,,,,,,,41.837654,-87.996338,,1660355842.1
18,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-81.69,,,,,,41.837666,-87.9963,,1660355842.2
19,,,,,,,,,,,,,,,,,,,,,,,,,,,41.837681,-87.996262,,1660355842.3
20,,,,,,,,,,,,,,,,,,,,,,,,,,,41.837696,-87.996223,0.0,1660355842.4
21,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-80.0,,,,,,41.837708,-87.996185,,1660355842.5
22,,,,,,,,,,,,,,,,,,,,,,,,,,,41.837734,-87.996109,,1660355842.7
23,,,,,,,,,,,,,,,,,,,,,,,,,,,41.837749,-87.996071,,1660355842.8
24,,,,,,,,,,,,,,,,,,,,,,,,,,,41.837765,-87.996033,0.0,1660355842.9
25,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,41.837776,-87.995995,,1660355843.0
26,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-82.13,,,,,,41.837791,-87.995956,,1660355843.1
27,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-85.16,,,,,,41.837803,-87.995918,,1660355843.2
28,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-86.36,,,,,,41.837818,-87.99588,,1660355843.3
29,,,,,,,,,,,,,,,,0.0,,20.0,66536.0,213.0,-84.92,0.0,,,,,41.837833,-87.995842,0.0,1660355843.4
30,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-81.81,,,,,,41.837845,-87.995804,,1660355843.5
31,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-82.75,,,,,,41.837891,-87.995689,,1660355843.8
32,,,,,,,,,,,,,,,,,,,,,,,,,,,41.837902,-87.995651,0.0,1660355843.9
33,,,,,,,,,,,,,,,,,1.43,,,,,,,,0.318,0.281,41.837917,-87.995613,,1660355844.0
34,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-84.63,,,,,,41.837933,-87.995575,,1660355844.1
35,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-82.39,,,,,,41.837944,-87.995537,,1660355844.2
36,,,,,,,,,,,,,,,,2.6,,20.0,66536.0,213.0,-84.34,0.0,,,,,41.837959,-87.995499,,1660355844.3
37,,,,,,,,,,,,,,,,,,20.0,66536.0,213.0,-82.48,,,,,,41.837975,-87.995461,0.006,1660355844.4
38,,,,,,,,,,,,,,,,6.65,,20.0,66536.0,213.0,-81.33,9.68,,,,,41.837986,-87.995422,,1660355844.5
39,,,,,,,,,,,,,,,,13.17,,20.0,66536.0,213.0,-79.61,13.64,,,,,41.838001,-87.995384,,1660355844.6
40,,,,,,,,,,,,,,,,10.21,,20.0,66536.0,213.0,-81.63,27.66,,,,,41.838017,-87.995346,,1660355844.7
41,,,,,,,,,,,,,,,,11.07,,20.0,66536.0,213.0,-85.48,12.33,,,,,41.838028,-87.995308,,1660355844.8
42,,,,,,,,,,,,,,,,12.72,,20.0,66536.0,213.0,-82.55,19.82,,,,,41.838043,-87.99527,6.733,1660355844.9
43,,,,,,,,,,,,,,,,13.88,8.449,20.0,66536.0,213.0,-78.95,15.58,,,3.811,3.162,41.838058,-87.995232,,1660355845.0
44,,,,,,,,,,,,,,,,10.72,,20.0,66536.0,213.0,-78.96,17.19,,,,,41.838074,-87.995193,,1660355845.1
45,,,,,,,,,,,,,,,,16.07,,20.0,66536.0,213.0,-83.41,12.73,,,,,41.838085,-87.995155,,1660355845.2
46,,,,,,,,,,,,,,,,12.56,,20.0,66536.0,213.0,-84.08,11.02,,,,,41.8381,-87.995117,,1660355845.3
47,,,,,,,,,,,,,,,,15.52,,20.0,66536.0,213.0,-84.1,23.89,,,,,41.838116,-87.995079,10.579,1660355845.4
48,,,,,,,,,,,,,,,,11.9,,20.0,66536.0,213.0,-84.01,7.63,,,,,41.838131,-87.995041,,1660355845.5
