,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,39.615189,-111.861809,,1660101300.0
1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,39.615189,-111.861809,,1660101300.1
2,,,,,,,,,,,,,,,,,,,,,,,,,,,39.615189,-111.861809,,1660101300.139345
3,,,0.0,,,,,,,,,,,,,,,10.0,66586.0,346.0,-89.63,,,,,,39.615189,-111.861809,0.0,1660101300.2
4,,,,,,,,,,,,,,,,,,,,,,,,,,,39.615189,-111.861809,,1660101300.3
5,,,0.0,,884.55,346.0,-86.07,,,,,,,,,,,10.0,66586.0,346.0,-92.13,,,,,,39.615189,-111.861809,,1660101300.4
6,,,0.0,,884.55,346.0,-86.04,,,,,,,,,,,,,,,,,,,,39.615189,-111.861809,,1660101300.5
7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,39.615189,-111.861809,0.0,1660101300.7
8,,,0.0,,884.55,346.0,-84.43,,,,,,,,,,,10.0,66586.0,346.0,-89.19,,,,,,39.615189,-111.861809,,1660101300.8
9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,39.615219,-111.861809,,1660101300.9
10,0.0,10.57,0.284,,884.55,346.0,-84.82,,,,,,,,,,,,,,,,,,,,39.615246,-111.861809,,1660101301.0
