,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,39.96352,-83.30735,,1660493596.0
1,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-116.56,,,,,,39.96352,-83.30735,,1660493596.5
2,,,,,,,,,,,,,,,,,,,,,,,,,,,39.96352,-83.30735,,1660493596.57233
3,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-116.42,,,,,,39.96352,-83.30735,0.0,1660493596.6
4,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-114.22,,,,,,39.96352,-83.30735,,1660493596.7
5,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-114.13,,,,,,39.963528,-83.307312,,1660493596.8
6,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-111.74,,,,,,39.963539,-83.307266,,1660493596.9
7,,,,,,,,,,,,,,,,,0.1,10.0,5230.0,137.0,-111.57,,,,,,39.963547,-83.307228,,1660493597.0
8,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-113.76,,,,,,39.963558,-83.307182,0.028,1660493597.1
9,,,,,,,,,,,,,,,,2.5,,10.0,5230.0,137.0,-115.68,11.11,,,,,39.963566,-83.307144,,1660493597.2
10,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-115.68,,,,,,39.963573,-83.307106,,1660493597.3
11,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-113.6,,,,,,39.963585,-83.30706,,1660493597.4
12,,,,,,,,,,,,,,,,0.89,,10.0,5230.0,137.0,-114.21,0.0,,,,,39.963593,-83.307022,,1660493597.5
13,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-115.66,,,,,,39.963604,-83.306976,0.051,1660493597.6
14,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-114.94,,,,,,39.963612,-83.306938,,1660493597.7
15,,,,,,,,,,,,,,,,0.0,,10.0,5230.0,137.0,-116.15,0.0,,,,,39.963619,-83.306892,,1660493597.8
16,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-115.77,,,,,,39.963631,-83.306854,,1660493597.9
17,,,,,,,,,,,,,,,,,0.003,10.0,5230.0,137.0,-116.11,,,,,,39.963638,-83.306808,,1660493598.0
18,,,,,,,,,,,,,,,,0.75,,10.0,5230.0,137.0,-115.2,0.0,,,,,39.963646,-83.30677,0.001,1660493598.1
19,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-114.25,,,,,,39.963654,-83.306732,,1660493598.2
20,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-114.04,,,,,,39.963665,-83.306686,,1660493598.3
21,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-114.56,,,,,,39.963673,-83.306648,,1660493598.4
22,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-113.94,,,,,,39.96368,-83.306602,,1660493598.5
23,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-114.83,,,,,,39.963692,-83.306564,0.0,1660493598.6
24,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-115.99,,,,,,39.963699,-83.306519,,1660493598.7
25,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-116.81,,,,,,39.963707,-83.30648,,1660493598.8
26,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-115.01,,,,,,39.963718,-83.306435,,1660493598.9
27,,,,,,,,,,,,,,,,0.0,0.0,10.0,5230.0,137.0,-116.33,0.0,,,,,39.963726,-83.306396,,1660493599.0
28,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-115.81,,,,,,39.963737,-83.306351,0.0,1660493599.1
29,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-115.32,,,,,,39.963745,-83.306313,,1660493599.2
30,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-115.47,,,,,,39.963753,-83.306274,,1660493599.3
31,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-115.63,,,,,,39.963764,-83.306229,,1660493599.4
32,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-115.23,,,,,,39.963772,-83.30619,,1660493599.5
33,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-114.07,,,,,,39.963783,-83.306145,0.0,1660493599.6
34,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-114.83,,,,,,39.963791,-83.306107,,1660493599.7
35,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-115.96,,,,,,39.963802,-83.306068,,1660493599.8
36,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-113.7,,,,,,39.96381,-83.306023,,1660493599.9
37,,,,,,,,,,,,,,,,,0.0,10.0,5230.0,137.0,-113.33,,,,,,39.963821,-83.305984,,1660493600.0
38,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-113.67,,,,,,39.963829,-83.305946,0.0,1660493600.1
39,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-114.96,,,,,,39.96384,-83.305908,,1660493600.2
40,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-115.57,,,,,,39.963852,-83.305862,,1660493600.3
41,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-114.68,,,,,,39.96386,-83.305824,,1660493600.4
42,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-114.56,,,,,,39.963871,-83.305786,,1660493600.5
43,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-112.82,,,,,,39.963879,-83.30574,0.0,1660493600.6
44,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-113.59,,,,,,39.96389,-83.305702,,1660493600.7
45,,,,,,,,,,,,,,,,0.0,,10.0,5230.0,137.0,-114.6,0.0,,,,,39.963902,-83.305656,,1660493600.8
46,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-115.17,,,,,,39.963909,-83.305618,,1660493600.9
47,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-113.65,,,,,,39.963921,-83.305573,,1660493601.0
48,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-113.06,,,,,,39.963928,-83.305534,0.0,1660493601.1
49,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-112.31,,,,,,39.96394,-83.305496,,1660493601.2
50,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-113.26,,,,,,39.963951,-83.30545,,1660493601.3
51,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-114.38,,,,,,39.963959,-83.305412,,1660493601.4
52,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-114.42,,,,,,39.96397,-83.305367,,1660493601.5
53,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-114.06,,,,,,39.963978,-83.305328,0.0,1660493601.6
54,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-112.26,,,,,,39.963989,-83.305283,,1660493601.7
55,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-112.21,,,,,,39.964001,-83.305244,,1660493601.8
56,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-111.73,,,,,,39.964012,-83.305199,,1660493601.9
57,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-112.98,,,,,,39.964024,-83.305161,,1660493602.0
58,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-110.88,,,,,,39.964035,-83.305122,0.0,1660493602.1
59,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-109.78,,,,,,39.964043,-83.305084,,1660493602.2
60,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-107.9,,,,,,39.964054,-83.305038,,1660493602.3
61,,,,,,,,,,,,,,,,,,10.0,5230.0,137.0,-106.97,,,,,,39.964066,-83.305,,1660493602.4
