,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,43.01543,-78.288429,,1660536403.708044
1,,,,,,,,,,,,,,,,,,,,,,,,,,,43.01543,-78.288429,0.0,1660536403.9
2,,,,,,,,,,,,,,,,,,,,,,,,,,,43.01543,-78.288429,,1660536404.0
3,,,,,,,,,,,,,,,,,,10.0,2560.0,67.0,-120.13,,,,,,43.015438,-78.288345,,1660536404.2
4,,,,,,,,,,,,,,,,,,,,,,,,,,,43.015442,-78.288261,0.0,1660536404.4
5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.015457,-78.288055,0.0,1660536404.9
6,,,,,,,,,,,,,,,,,,,,,,,,,,,43.015461,-78.288017,,1660536405.0
7,,,,,,,,,,,,,,,,,,10.0,2560.0,67.0,-123.44,,,,,,43.015469,-78.287933,,1660536405.2
8,,,,,,,,,,,,,,,,,,,,,,,,,,,43.015472,-78.287849,0.0,1660536405.4
9,,,,,,,,,,,,,,,,,,,,,,,,,,,43.015488,-78.287643,0.0,1660536405.9
10,,,,,,,,,,,,,,,,,0.037,,,,,,,,,,43.015491,-78.287598,,1660536406.0
11,,,,,,,,,,,,,,,,,,,,,,,,,,,43.015495,-78.287514,,1660536406.2
12,,,,,,,,,,,,,,,,,,,,,,,,,,,43.015499,-78.287476,,1660536406.3
13,,,,,,,,,,,,,,,RRC Setup Start,,,,,,,,,,,,43.015499,-78.287468,,1660536406.321918
14,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,43.015503,-78.287445,,1660536406.376676
15,,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,43.015503,-78.287445,,1660536406.377777
16,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,43.015503,-78.287445,,1660536406.37779
17,,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,,43.015503,-78.287445,,1660536406.379813
18,,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,,43.015503,-78.287445,,1660536406.379832
19,,,,,,,,,,,,,,,RRC Setup Success,,,,,,,,,,,,43.015503,-78.287445,,1660536406.38043
20,,,,,,,,,,,,,,,,,,10.0,2560.0,67.0,-119.48,,,,,,43.015503,-78.287437,0.0,1660536406.4
21,,,,,,,,,,,,,,,,0.0,,10.0,2560.0,67.0,-120.14,0.0,,,,,43.015503,-78.287399,,1660536406.5
22,,,,,,,,,,,,,,,eventA2,,,,,,,,,,,,43.015507,-78.287354,,1660536406.599583
23,,,,,,,,,,,,,,,,,,10.0,2560.0,67.0,-121.43,,,,,,43.015507,-78.287354,,1660536406.6
24,,,,,,,,,,,,,,,,1.0,,10.0,2560.0,67.0,-119.92,0.0,,,,,43.015511,-78.287315,,1660536406.7
25,,,,,,,,,,,,,,,eventA5,,,,,,,,,,,,43.015514,-78.287277,,1660536406.79883
26,,,,,,,,,,,,,,,,,,10.0,2560.0,67.0,-117.29,,,,,,43.015514,-78.287277,,1660536406.8
27,,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,,43.015514,-78.287254,,1660536406.848896
28,,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,,43.015514,-78.287239,,1660536406.88404
29,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,43.015514,-78.287239,,1660536406.885642
30,,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,,43.015514,-78.287231,,1660536406.89697
31,,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,43.015514,-78.287231,,1660536406.897003
32,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,43.015514,-78.287231,,1660536406.897176
33,,,,,,,,,,,,,,,,2.39,,10.0,5230.0,422.0,-90.47,0.0,,,,,43.015514,-78.287231,0.013,1660536406.9
34,,,,,,,,,,,,,,,,5.52,0.236,10.0,5230.0,422.0,-91.33,5.0,,,,,43.015518,-78.287193,,1660536407.0
35,,,,,,,,,,,,,,,,7.8,,10.0,5230.0,422.0,-92.83,0.0,,,,,43.015522,-78.287155,,1660536407.1
36,,,,,,,,,,,,,,,,,,10.0,5230.0,422.0,-93.67,,,,,,43.015522,-78.287109,,1660536407.2
37,,,,,,,,,,,,,,,,9.48,,10.0,5230.0,422.0,-94.77,6.98,,,,,43.015526,-78.287071,,1660536407.3
38,,,,,,,,,,,,,,,,8.48,,10.0,5230.0,422.0,-94.44,0.0,,,,,43.015526,-78.287025,0.105,1660536407.4
39,,,,,,,,,,,,,,,,9.2,,10.0,5230.0,422.0,-93.56,0.0,,,,,43.01553,-78.286987,,1660536407.5
40,,,,,,,,,,,,,,,,9.79,,10.0,5230.0,422.0,-93.98,0.0,,,,,43.015533,-78.286949,,1660536407.6
41,,,,,,,,,,,,,,,,,,10.0,5230.0,422.0,-94.01,,,,,,43.015533,-78.286903,,1660536407.7
42,,,,,,,,,,,,,,,,9.23,,10.0,5230.0,422.0,-94.55,0.0,,,,,43.015537,-78.286865,,1660536407.8
43,,,,,,,,,,,,,,,,8.68,,10.0,5230.0,422.0,-93.7,0.0,,,,,43.015537,-78.286819,0.207,1660536407.9
44,,,,,,,,,,,,,,,,,0.342,10.0,5230.0,422.0,-92.71,,,,,,43.015541,-78.286781,,1660536408.0
45,,,,,,,,,,,,,,,,10.0,,10.0,5230.0,422.0,-93.04,0.0,,,,,43.015545,-78.286743,,1660536408.1
46,,,,,,,,,,,,,,,,9.22,,10.0,5230.0,422.0,-93.01,1.18,,,,,43.015545,-78.286697,,1660536408.2
47,,,,,,,,,,,,,,,,10.35,,10.0,5230.0,422.0,-92.75,0.0,,,,,43.015549,-78.286659,,1660536408.3
48,,,,,,,,,,,,,,,,11.09,,10.0,5230.0,422.0,-92.72,0.0,,,,,43.015549,-78.286613,0.233,1660536408.4
49,,,,,,,,,,,,,,,,10.54,,10.0,5230.0,422.0,-92.77,2.13,,,,,43.015549,-78.286575,,1660536408.5
50,,,,,,,,,,,,,,,,9.91,,10.0,5230.0,422.0,-92.36,0.0,,,,,43.015553,-78.286537,,1660536408.6
51,,,,,,,,,,,,,,,,10.96,,10.0,5230.0,422.0,-92.67,0.0,,,,,43.015553,-78.286491,,1660536408.7
52,,,,,,,,,,,,,,,,10.17,,10.0,5230.0,422.0,-93.97,3.23,,,,,43.015556,-78.286453,,1660536408.8
53,,,,,,,,,,,,,,,,10.05,,10.0,5230.0,422.0,-96.76,9.52,,,,,43.015556,-78.286407,0.257,1660536408.9
54,,,,,,,,,,,,,,,,10.96,0.343,10.0,5230.0,422.0,-94.73,0.0,,,,,43.01556,-78.286369,,1660536409.0
55,,,,,,,,,,,,,,,,11.72,,10.0,5230.0,422.0,-93.35,4.71,,,,,43.015564,-78.286331,,1660536409.1
56,,,,,,,,,,,,,,,,10.36,,10.0,5230.0,422.0,-93.56,2.22,,,,,43.015568,-78.286285,,1660536409.2
57,,,,,,,,,,,,,,,,11.7,,10.0,5230.0,422.0,-92.65,0.0,,,,,43.015568,-78.286247,,1660536409.3
58,,,,,,,,,,,,,,,,8.53,,10.0,5230.0,422.0,-92.33,0.0,,,,,43.015572,-78.286201,0.3,1660536409.4
59,,,,,,,,,,,,,,,,7.17,,10.0,5230.0,422.0,-92.52,0.0,,,,,43.015575,-78.286163,,1660536409.5
60,,,,,,,,,,,,,,,,8.7,,10.0,5230.0,422.0,-94.59,0.0,,,,,43.015579,-78.286125,,1660536409.6
61,,,,,,,,,,,,,,,,9.93,,10.0,5230.0,422.0,-92.78,0.0,,,,,43.015583,-78.286079,,1660536409.7
62,,,,,,,,,,,,,,,,7.7,,10.0,5230.0,422.0,-90.96,0.0,,,,,43.015583,-78.286041,,1660536409.8
63,,,,,,,,,,,,,,,,7.3,,10.0,5230.0,422.0,-90.41,0.0,,,,,43.015587,-78.285995,0.21,1660536409.9
64,,,,,,,,,,,,,,,,7.52,0.255,10.0,5230.0,422.0,-92.03,0.0,,,,,43.015591,-78.285957,,1660536410.0
65,,,,,,,,,,,,,,,,,,10.0,5230.0,422.0,-93.73,,,,,,43.015594,-78.285919,,1660536410.1
66,,,,,,,,,,,,,,,,8.76,,10.0,5230.0,422.0,-93.55,0.0,,,,,43.015594,-78.285873,,1660536410.2
67,,,,,,,,,,,,,,,,9.74,,10.0,5230.0,422.0,-93.44,1.15,,,,,43.015598,-78.285835,,1660536410.3
68,,,,,,,,,,,,,,,,9.83,,10.0,5230.0,422.0,-93.86,4.35,,,,,43.015598,-78.285797,0.21,1660536410.4
69,,,,,,,,,,,,,,,,9.57,,10.0,5230.0,422.0,-94.95,7.35,,,,,43.015602,-78.285751,,1660536410.5
70,,,,,,,,,,,,,,,,2.98,,10.0,5230.0,422.0,-94.86,1.18,,,,,43.015602,-78.285713,,1660536410.6
71,,,,,,,,,,,,,,,,3.91,,10.0,5230.0,422.0,-95.47,0.0,,,,,43.015602,-78.285675,,1660536410.7
