,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,40.381119,-111.82592,,1660104658.947034
1,,,0.0,,,,,,,,,,,,,,,10.0,2560.0,166.0,-78.38,,,,,,40.381119,-111.82592,,1660104659.0
2,,,0.0,,3730.08,166.0,-75.75,,,,,,,,,,,,,,,,,,,,40.381119,-111.82592,,1660104659.1
3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.381119,-111.82592,0.0,1660104659.2
4,,,0.0,,,,,,,,,,,,,,,10.0,2560.0,166.0,-77.38,,,,,,40.381119,-111.82592,,1660104659.3
5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.381119,-111.82592,,1660104659.4
6,,,0.0,,3730.08,166.0,-74.13,,,,,,,,,,,,,,,,,,,,40.381119,-111.82592,,1660104659.5
7,16.67,12.5,0.567,,3730.08,166.0,-74.82,,,,,,,,,,,10.0,2560.0,166.0,-77.38,,,,,,40.381138,-111.825958,,1660104659.6
8,0.0,10.0,0.297,,,,,,,,,,,,,,,,,,,,,,,,40.381161,-111.825989,0.062,1660104659.7
9,,,0.0,,3730.08,166.0,-75.36,,,,,,,,,,,,,,,,,,,,40.38118,-111.826027,,1660104659.8
10,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.381199,-111.826057,,1660104659.9
11,,,0.0,,,,,,,,,,,,,,,10.0,2560.0,166.0,-80.06,,,,,,40.381241,-111.826134,,1660104660.1
12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.38126,-111.826164,0.0,1660104660.2
13,,,0.0,,3730.08,166.0,-76.58,,,,,,,,,,,10.0,2560.0,166.0,-71.56,,,,,,40.381279,-111.826202,,1660104660.3
14,0.0,17.0,0.095,,3730.08,166.0,-74.16,,,,,,,,,,,,,,,,,,,,40.381302,-111.826233,,1660104660.4
15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.381321,-111.826271,,1660104660.5
16,,,0.0,60.0,,,,,,,,,,,,,,10.0,2560.0,166.0,-73.19,,,,,,40.381344,-111.826302,,1660104660.6
17,,,0.0,,,,,,,,,,,,,,,10.0,2560.0,166.0,-72.05,,,,,,40.381363,-111.82634,0.0,1660104660.7
18,,,0.0,60.0,3730.08,166.0,-72.03,,,,,,,,,5.75,,10.0,2560.0,166.0,-71.64,0.0,,,,,40.381386,-111.82637,,1660104660.8
19,,,,,,,,,,,,,,,,,,10.0,2560.0,166.0,-70.94,,,,,,40.381405,-111.826408,,1660104660.9
20,0.0,15.0,0.093,,,,,,,,,,,,,,,10.0,2560.0,166.0,-70.53,,,,,,40.381424,-111.826439,,1660104661.0
21,,,,,,,,,,,,,,,,,,10.0,2560.0,166.0,-75.44,,,,,,40.381489,-111.826538,,1660104661.3
22,0.0,12.0,0.051,60.0,3730.08,166.0,-73.02,,,,,,,,,,,,,,,,,,,,40.381531,-111.826607,,1660104661.5
23,,,0.0,,,,,,,,,,,,,,,10.0,2560.0,166.0,-72.38,,,,,,40.38155,-111.826645,,1660104661.6
24,,,,,,,,,,,,,,,,,,,,,,,,,,,40.381569,-111.826675,0.0,1660104661.7
25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.381592,-111.826714,,1660104661.8
26,,,0.0,,,,,,,,,,,,,,,10.0,2560.0,166.0,-71.75,,,,,,40.381611,-111.826744,,1660104661.9
27,,,0.0,60.0,3730.08,166.0,-72.86,,,,,,,,,,,,,,,,,,,,40.38163,-111.826782,,1660104662.0
28,,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.381649,-111.826813,,1660104662.1
29,0.0,,0.221,60.0,3730.08,166.0,-73.01,,,,,,,,,,,10.0,2560.0,166.0,-72.5,,,,,,40.381668,-111.826843,0.0,1660104662.2
30,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.381691,-111.826881,,1660104662.3
31,,,0.0,,,,,,,,,,,,,,,10.0,2560.0,166.0,-69.5,,,,,,40.381729,-111.82695,,1660104662.5
32,,,0.0,60.0,3730.08,166.0,-72.92,,,,,,,,,,,,,,,,,,,,40.381748,-111.826988,,1660104662.6
33,,,,,,,,,,,,,,,,,,,,,,,,,,,40.381771,-111.827019,0.0,1660104662.7
34,0.0,9.0,0.06,60.0,3730.08,166.0,-75.84,,,,,,,,,,,10.0,2560.0,166.0,-74.06,,,,,,40.38179,-111.827057,,1660104662.8
35,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.381809,-111.827087,,1660104662.9
36,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.381828,-111.827118,,1660104663.0
37,,,0.0,60.0,3730.08,166.0,-81.23,,,,,,,,,,,10.0,2560.0,166.0,-72.94,,,,,,40.38187,-111.827187,0.0,1660104663.2
38,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.381912,-111.827255,,1660104663.4
39,,,0.0,60.0,3730.08,166.0,-81.27,,,,,,,,,,,10.0,2560.0,166.0,-73.13,,,,,,40.381931,-111.827293,,1660104663.5
40,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.38195,-111.827324,,1660104663.6
41,,,0.0,60.0,3730.08,166.0,-81.33,,,,,,,,,,,,,,,,,,,,40.381969,-111.827362,0.0,1660104663.7
42,,,0.0,,,,,,,,,,,,,,,10.0,2560.0,166.0,-71.94,,,,,,40.381992,-111.827393,,1660104663.8
43,,,0.0,60.0,3730.08,166.0,-80.73,,,,,,,,,,,,,,,,,,,,40.382011,-111.827431,,1660104663.9
44,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,40.38203,-111.827461,,1660104664.0
45,,,0.0,60.0,3730.08,166.0,-80.23,,,,,,,,,,,10.0,2560.0,166.0,-69.31,,,,,,40.38205,-111.827492,,1660104664.1
46,0.0,12.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,40.382069,-111.82753,,1660104664.2
47,,,0.0,60.0,3730.08,166.0,-82.38,,,,,,,,,,,,,,,,,,,,40.382092,-111.82756,0.0,1660104664.3
48,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.382111,-111.827599,,1660104664.4
49,,,0.0,,,,,,,,,,,,,,,10.0,2560.0,166.0,-69.51,,,,,,40.38213,-111.827629,,1660104664.5
50,,,,,,,,,,,,,,,,,,10.0,2560.0,166.0,-68.1,,,,,,40.382153,-111.827667,,1660104664.6
51,,,0.0,60.0,3730.08,166.0,-75.13,,,,,,,,,0.0,,10.0,2560.0,166.0,-68.36,0.0,,,,,40.382172,-111.827698,0.0,1660104664.7
52,,,0.0,,,,,,,,,,,,,,,10.0,2560.0,166.0,-69.08,,,,,,40.382195,-111.827736,,1660104664.8
53,,,0.0,60.0,3730.08,166.0,-74.73,,,,,,,,,,,,,,,,,,,,40.382214,-111.827766,,1660104664.9
54,,,0.0,,,,,,,,,,,,,,0.001,,,,,,,,,,40.382233,-111.827805,,1660104665.0
55,,,0.0,,,,,,,,,,,,,,,10.0,2560.0,166.0,-67.63,,,,,,40.382256,-111.827843,,1660104665.1
56,,,0.0,60.0,3730.08,166.0,-69.34,,,,,,,,,,,,,,,,,,,,40.382275,-111.827873,0.0,1660104665.2
57,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.382298,-111.827911,,1660104665.3
58,,,0.0,,,,,,,,,,,,,,,10.0,2560.0,166.0,-66.25,,,,,,40.382317,-111.827942,,1660104665.4
59,0.0,11.0,0.059,60.0,3730.08,166.0,-69.1,,,,,,,,,,,,,,,,,,,,40.382339,-111.82798,,1660104665.5
60,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.382359,-111.828018,,1660104665.6
61,,,0.0,,,,,,,,,,,,,,,10.0,2560.0,166.0,-66.94,,,,,,40.382381,-111.828049,0.0,1660104665.7
62,,,0.0,60.0,,,,,,,,,,,,,,10.0,2560.0,166.0,-66.6,,,,,,40.382401,-111.828087,,1660104665.8
63,,,,,,,,,,,,,,,,3.67,,10.0,2560.0,166.0,-64.1,0.0,,,,,40.38242,-111.828117,,1660104665.9
64,,,0.0,60.0,3730.08,166.0,-66.38,,,,,,,,,,,10.0,2560.0,166.0,-62.75,,,,,,40.382439,-111.828156,,1660104666.0
65,0.0,15.0,0.143,,,,,,,,,,,,,,,10.0,2560.0,166.0,-64.48,,,,,,40.382462,-111.828186,,1660104666.1
66,,,0.0,60.0,3730.08,166.0,-75.55,,,,,,,,,,,,,,,,,,,,40.382481,-111.828217,0.0,1660104666.2
67,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.3825,-111.828255,,1660104666.3
68,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.382523,-111.828285,,1660104666.4
69,,,,,,,,,,,,,,,,,,,,,,,,,,,40.382542,-111.828323,,1660104666.5
70,,,0.0,60.0,3730.08,166.0,-66.95,,,,,,,,,,,,,,,,,,,,40.382561,-111.828362,,1660104666.6
71,,,0.0,,,,,,,,,,,,,,,10.0,2560.0,166.0,-65.44,,,,,,40.38258,-111.828392,0.0,1660104666.7
72,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.382622,-111.828461,,1660104666.9
73,,,0.0,60.0,3730.08,166.0,-65.58,,,,,,,,,,,10.0,2560.0,166.0,-64.56,,,,,,40.382641,-111.828491,,1660104667.0
74,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.382679,-111.82856,0.0,1660104667.2
75,,,0.0,60.0,3730.08,166.0,-66.39,,,,,,,,,,,10.0,2560.0,166.0,-61.31,,,,,,40.382702,-111.828598,,1660104667.3
76,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.382721,-111.828629,,1660104667.4
77,,,,,,,,,,,,,,,,,,,,,,,,,,,40.38274,-111.828667,,1660104667.5
78,,,0.0,60.0,3730.08,166.0,-67.42,,,,,,,,,,,,,,,,,,,,40.382763,-111.828705,,1660104667.6
79,,,0.0,,,,,,,,,,,,,,,10.0,2560.0,166.0,-64.25,,,,,,40.382782,-111.828735,0.0,1660104667.7
80,0.0,8.25,0.159,60.0,3730.08,166.0,-61.92,,,,,,,,,,,,,,,,,,,,40.382824,-111.828804,,1660104667.9
