,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,0.012,,,,,,,,,,41.22628,-95.942596,,1660280041.0
1,,,0.0,,,,,,,,,,,,,,,10.0,66586.0,132.0,-105.38,,,,,,41.22628,-95.942596,,1660280041.1
2,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22628,-95.942596,,1660280041.110946
3,,,0.0,,874.85,132.0,-100.78,,,,,,,,,,,10.0,66586.0,132.0,-106.44,,,,,,41.22628,-95.942596,,1660280041.2
4,,,0.0,,,,,,,,,,,,,,,10.0,66586.0,132.0,-106.44,,,,,,41.22628,-95.942596,0.0,1660280041.3
5,,,0.0,,874.85,132.0,-102.77,,,,,,,,,,,,,,,,,,,,41.22628,-95.942596,,1660280041.4
6,,,0.0,,,,,,,,,,,,,,,10.0,66586.0,132.0,-107.81,,,,,,41.22628,-95.942596,,1660280041.5
7,,,,,,,,,,,,,,,eventA2,,,,,,,,,,,,41.22628,-95.942596,,1660280041.50665
8,,,0.0,,,,,,,,,,,,,0.0,,10.0,66586.0,132.0,-107.17,0.0,,,,,41.22628,-95.942596,,1660280041.6
9,,,0.0,,874.85,132.0,-102.69,,,,,,,,,,,10.0,66586.0,132.0,-106.53,,,,,,41.22628,-95.942596,,1660280041.7
10,,,,,,,,,,,,,,,eventA2,,,,,,,,,,,,41.226284,-95.942574,,1660280041.769284
11,,,0.0,,,,,,,,,,,,,,,10.0,66586.0,132.0,-106.69,,,,,,41.226288,-95.942558,0.0,1660280041.8
12,,,,,,,,,,,,,,,NR SCG Modification Attempt,,,,,,,,,,,,41.226288,-95.942543,,1660280041.847003
13,,,,,,,,,,,,,,,NR SCG Modification Success,,,,,,,,,,,,41.226292,-95.942528,,1660280041.884068
14,0.0,0.0,0.001,10.0,874.85,373.0,-102.28,,,,,,,,,2.0,,10.0,66586.0,132.0,-107.77,0.0,,,,,41.226292,-95.94252,,1660280041.9
15,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,41.226292,-95.94252,,1660280041.915488
16,,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,41.226295,-95.942505,,1660280041.942622
17,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,41.226295,-95.942505,,1660280041.942622
18,,,,,,,,,,,,,,,PRACH: Msg4,,,,,,,,,,,,41.226295,-95.942505,,1660280041.942622
19,,,,,,,,,,,,,,,PRACH: Msg4[Pass]			,,,,,,,,,,,,41.226295,-95.942505,,1660280041.942622
20,,,,,,,,,,,,,,,PRACH: Msg5,,,,,,,,,,,,41.226295,-95.942505,,1660280041.945449
21,,,,,,,,,,,,,,,,,,,,,,,,,,,41.226295,-95.942505,,1660280041.947677
22,,,0.0,,,,,,,,,,,,,,,10.0,66586.0,132.0,-107.66,,,,,,41.226299,-95.94249,,1660280042.0
