,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.551788,-90.247704,,1660350211.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,41.551788,-90.247704,,1660350211.881364
2,,,,,,,,,,,,,,,,0.0,,10.0,66836.0,383.0,-96.67,0.0,,,,,41.551788,-90.247704,0.0,1660350211.9
3,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-98.28,,,,,,41.551788,-90.247704,,1660350212.0
4,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-99.0,,,,,,41.551788,-90.247704,,1660350212.1
5,,,,,,,,,,,,,,,,,,,,,,,,,,,41.551811,-90.247673,,1660350212.2
6,,,,,,,,,,,,,,,,,,,,,,,,,,,41.551834,-90.247643,,1660350212.3
7,,,,,,,,,,,,,,,,,,,,,,,,,,,41.551857,-90.247612,0.0,1660350212.4
8,,,,,,,,,,,,,,,,,,,,,,,,,,,41.551929,-90.247513,,1660350212.7
9,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-99.69,,,,,,41.551975,-90.247452,0.0,1660350212.9
10,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-100.81,,,,,,41.551998,-90.247421,,1660350213.0
11,,,,,,,,,,,,,,,,,,,,,,,,,,,41.552021,-90.247391,,1660350213.1
12,,,,,,,,,,,,,,,,,,,,,,,,,,,41.552044,-90.24736,,1660350213.2
13,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-101.31,,,,,,41.552071,-90.24733,,1660350213.3
14,,,,,,,,,,,,,,,,,,,,,,,,,,,41.552094,-90.247299,0.0,1660350213.4
15,,,,,,,,,,,,,,,,,,,,,,,,,,,41.552116,-90.247269,,1660350213.5
16,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-103.63,,,,,,41.552189,-90.247185,,1660350213.8
17,,,,,,,,,,,,,,,,,,,,,,,,,,,41.552212,-90.247154,0.0,1660350213.9
18,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-103.25,,,,,,41.552238,-90.247124,,1660350214.0
19,,,,,,,,,,,,,,,,,,,,,,,,,,,41.552261,-90.247093,,1660350214.1
20,,,,,,,,,,,,,,,,,,,,,,,,,,,41.552284,-90.247063,,1660350214.2
21,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-103.63,,,,,,41.552307,-90.247032,,1660350214.3
22,,,,,,,,,,,,,,,,,,,,,,,,,,,41.55233,-90.247002,0.0,1660350214.4
23,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-99.88,,,,,,41.552376,-90.246941,,1660350214.6
24,,,,,,,,,,,,,,,,,,,,,,,,,,,41.552444,-90.246849,0.0,1660350214.9
25,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,41.552467,-90.246819,,1660350215.0
26,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-99.13,,,,,,41.55249,-90.246788,,1660350215.1
27,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-98.38,,,,,,41.552513,-90.246758,,1660350215.2
28,,,,,,,,,,,,,,,,,,,,,,,,,,,41.552559,-90.246696,0.0,1660350215.4
29,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-97.38,,,,,,41.552582,-90.246666,,1660350215.5
30,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-95.7,,,,,,41.552605,-90.246643,,1660350215.6
31,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-95.49,,,,,,41.552628,-90.246613,,1660350215.7
32,,,,,,,,,,,,,,,,0.0,,10.0,66836.0,383.0,-96.44,0.0,,,,,41.55265,-90.246582,,1660350215.8
33,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-96.44,,,,,,41.552673,-90.246552,0.0,1660350215.9
34,,,,,,,,,,,,,,,,,,,,,,,,,,,41.552696,-90.246521,,1660350216.0
35,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-96.88,,,,,,41.552719,-90.24649,,1660350216.1
36,,,,,,,,,,,,,,,,,,,,,,,,,,,41.552742,-90.24646,,1660350216.2
37,,,,,,,,,,,,,,,,,,,,,,,,,,,41.552792,-90.246399,0.0,1660350216.4
38,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-94.63,,,,,,41.552814,-90.246368,,1660350216.5
39,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-96.69,,,,,,41.552887,-90.246284,,1660350216.8
40,,,,,,,,,,,,,,,,,,,,,,,,,,,41.55291,-90.246254,0.0,1660350216.9
41,,,,,,,,,,,,,,,,,,,,,,,,,,,41.552937,-90.246223,,1660350217.0
42,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-97.25,,,,,,41.552959,-90.246193,,1660350217.1
43,,,,,,,,,,,,,,,,,,,,,,,,,,,41.552982,-90.246162,,1660350217.2
44,,,,,,,,,,,,,,,,,,,,,,,,,,,41.553028,-90.246101,0.0,1660350217.4
45,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-98.31,,,,,,41.553097,-90.246002,,1660350217.7
46,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-99.44,,,,,,41.55312,-90.245972,,1660350217.8
47,,,,,,,,,,,,,,,,,,,,,,,,,,,41.553143,-90.245941,0.0,1660350217.9
48,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,41.553165,-90.245911,,1660350218.0
49,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-100.25,,,,,,41.553188,-90.24588,,1660350218.1
50,,,,,,,,,,,,,,,,,,,,,,,,,,,41.553211,-90.24585,,1660350218.2
51,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-97.94,,,,,,41.553257,-90.245789,0.0,1660350218.4
52,,,,,,,,,,,,,,,,,,,,,,,,,,,41.553307,-90.245728,,1660350218.6
53,,,,,,,,,,,,,,,,4.0,,10.0,66836.0,383.0,-99.13,0.0,,,,,41.553329,-90.245705,,1660350218.7
54,,,,,,,,,,,,,,,,,,,,,,,,,,,41.553375,-90.245644,0.0,1660350218.9
55,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,41.553398,-90.245613,,1660350219.0
56,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-100.75,,,,,,41.553421,-90.245583,,1660350219.1
57,,,,,,,,,,,,,,,,,,,,,,,,,,,41.553444,-90.245552,,1660350219.2
58,,,,,,,,,,,,,,,,0.0,,10.0,66836.0,383.0,-101.38,0.0,,,,,41.553493,-90.245491,0.0,1660350219.4
59,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-100.76,,,,,,41.553516,-90.245461,,1660350219.5
60,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-100.19,,,,,,41.553543,-90.24543,,1660350219.6
61,,,,,,,,,,,,,,,RRC Connection Release,,,,,,,,,,,,41.553558,-90.245407,,1660350219.667944
62,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-100.38,,,,,,41.553566,-90.245399,,1660350219.7
63,,,,,,,,,,,,,,,Cell Searching Start,,,,,,,,,,,,41.553574,-90.245392,,1660350219.734071
64,,,,,,,,,,,,,,,Cell Camp On,,,,,,,,,,,,41.553574,-90.245392,,1660350219.734563
65,,,,,,,,,,,,,,,,5.0,,10.0,66836.0,383.0,-100.81,0.0,,,,,41.553612,-90.245338,0.0,1660350219.9
66,,,,,,,,,,,,,,,,,,,,,,,,,,,41.553661,-90.245277,,1660350220.1
67,,,,,,,,,,,,,,,,,,,,,,,,,,,41.553684,-90.245247,,1660350220.2
68,,,,,,,,,,,,,,,,,,,,,,,,,,,41.55373,-90.245193,0.0,1660350220.4
69,,,,,,,,,,,,,,,,,,,,,,,,,,,41.553844,-90.245049,0.0,1660350220.9
70,,,,,,,,,,,,,,,,,,,,,,,,,,,41.553867,-90.245018,,1660350221.0
71,,,,,,,,,,,,,,,,,,,,,,,,,,,41.55389,-90.244987,,1660350221.1
72,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-110.81,,,,,,41.553913,-90.244957,,1660350221.2
73,,,,,,,,,,,,,,,,,,,,,,,,,,,41.553959,-90.244896,0.0,1660350221.4
74,,,,,,,,,,,,,,,,,,,,,,,,,,,41.554073,-90.244751,0.0,1660350221.9
75,,,,,,,,,,,,,,,,,,,,,,,,,,,41.554096,-90.24472,,1660350222.0
76,,,,,,,,,,,,,,,,,,,,,,,,,,,41.554119,-90.24469,,1660350222.1
77,,,,,,,,,,,,,,,,,,,,,,,,,,,41.554142,-90.244659,,1660350222.2
78,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-106.94,,,,,,41.554192,-90.244606,0.0,1660350222.4
79,,,,,,,,,,,,,,,,,,,,,,,,,,,41.55431,-90.244461,0.0,1660350222.9
80,,,,,,,,,,,,,,,,,,,,,,,,,,,41.554359,-90.2444,,1660350223.1
81,,,,,,,,,,,,,,,,,,,,,,,,,,,41.554382,-90.24437,,1660350223.2
82,,,,,,,,,,,,,,,,,,,,,,,,,,,41.554432,-90.244316,0.0,1660350223.4
83,,,,,,,,,,,,,,,,,,,,,,,,,,,41.55455,-90.244171,0.0,1660350223.9
84,,,,,,,,,,,,,,,,,,,,,,,,,,,41.554577,-90.244141,,1660350224.0
85,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5546,-90.24411,,1660350224.1
86,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-109.31,,,,,,41.554623,-90.24408,,1660350224.2
87,,,,,,,,,,,,,,,,,,,,,,,,,,,41.554668,-90.244019,0.0,1660350224.4
88,,,,,,,,,,,,,,,,,,,,,,,,,,,41.554783,-90.243874,0.0,1660350224.9
89,,,,,,,,,,,,,,,,,,,,,,,,,,,41.554806,-90.243843,,1660350225.0
90,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-108.38,,,,,,41.554829,-90.243813,,1660350225.1
91,,,,,,,,,,,,,,,,,,,,,,,,,,,41.554901,-90.243721,0.0,1660350225.4
92,,,,,,,,,,,,,,,,,,,,,,,,,,,41.555019,-90.243568,0.0,1660350225.9
93,,,,,,,,,,,,,,,,,,,,,,,,,,,41.555046,-90.243538,,1660350226.0
94,,,,,,,,,,,,,,,,,,,,,,,,,,,41.555069,-90.243507,,1660350226.1
95,,,,,,,,,,,,,,,,,,,,,,,,,,,41.555092,-90.243477,,1660350226.2
96,,,,,,,,,,,,,,,,,,,,,,,,,,,41.555141,-90.243416,0.0,1660350226.4
97,,,,,,,,,,,,,,,,,,10.0,66836.0,383.0,-113.75,,,,,,41.555164,-90.243385,,1660350226.5
98,,,,,,,,,,,,,,,,,,,,,,,,,,,41.55526,-90.243271,0.0,1660350226.9
99,,,,,,,,,,,,,,,,,,,,,,,,,,,41.555286,-90.24324,,1660350227.0
100,,,,,,,,,,,,,,,,,,,,,,,,,,,41.555309,-90.24321,,1660350227.1
101,,,,,,,,,,,,,,,,,,,,,,,,,,,41.555332,-90.243179,,1660350227.2
102,,,,,,,,,,,,,,,,,,,,,,,,,,,41.555378,-90.243118,0.0,1660350227.4
103,,,,,,,,,,,,,,,,,,,,,,,,,,,41.555492,-90.242958,0.0,1660350227.9
104,,,,,,,,,,,,,,,,,,,,,,,,,,,41.555515,-90.242928,,1660350228.0
105,,,,,,,,,,,,,,,,,,,,,,,,,,,41.555538,-90.242897,,1660350228.1
106,,,,,,,,,,,,,,,,,,,,,,,,,,,41.555561,-90.242867,,1660350228.2
107,,,,,,,,,,,,,,,,,,,,,,,,,,,41.555729,-90.242653,0.0,1660350228.9
108,,,,,,,,,,,,,,,Cell Reselection Start,,,,,,,,,,,,41.555752,-90.24263,,1660350228.983801
109,,,,,,,,,,,,,,,,8.0,0.0,,,,,0.0,,,,,41.555756,-90.242622,,1660350229.0
110,,,,,,,,,,,,,,,,,,,,,,,,,,,41.555779,-90.242592,,1660350229.1
