,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,0.35,,,,,,0.106,,,,41.889561,-87.624138,,1660412316.0
1,,,,,,,,,,,,,,,,,,20.0,66536.0,317.0,-80.48,,,,,,41.889561,-87.624138,,1660412316.3
2,,,,,,,,,,,,,,,,,,,,,,,,,,,41.889561,-87.624138,,1660412316.361834
3,,,,,,,,,,,,,,,,11.56,,20.0,66536.0,317.0,-80.06,7.14,,,,,41.889561,-87.624138,0.319,1660412316.4
4,,,,,,,,,,,,,,,,,,20.0,66536.0,317.0,-82.04,,,,,,41.889561,-87.624138,,1660412316.5
5,,,,,,,,,,,,,,,,,,,,,,,,,,,41.889561,-87.624138,,1660412316.5
6,,,,,,,,,,,,,,,,,,20.0,66536.0,317.0,-81.95,,,,,,41.889572,-87.624138,,1660412316.6
7,,,,,,,,,,,,,,,,10.0,,20.0,66536.0,317.0,-81.69,0.0,,,,,41.889587,-87.62413,,1660412316.7
8,,,,,,,,,,,,,,,,,,20.0,66536.0,317.0,-79.65,,,,,,41.889599,-87.62413,,1660412316.8
9,,,,,,,,,,,,,,,,,,20.0,66536.0,317.0,-78.74,,,,,,41.889614,-87.624123,0.389,1660412316.9
10,,,,,,,,,,,,,,,,10.29,0.232,20.0,66536.0,317.0,-82.07,9.09,0.023,,,,41.889626,-87.624123,,1660412317.0
11,,,,,,,,,,,,,,,,,,20.0,66536.0,317.0,-82.92,,,,,,41.889637,-87.624123,,1660412317.1
12,,,,,,,,,,,,,,,,,,20.0,66536.0,317.0,-86.32,,,,,,41.889652,-87.624115,,1660412317.2
13,,,,,,,,,,,,,,,,7.64,,20.0,66536.0,317.0,-86.58,7.14,,,,,41.889664,-87.624115,,1660412317.3
14,,,,,,,,,,,,,,,,,,20.0,66536.0,317.0,-85.2,,,,,,41.889679,-87.624107,0.251,1660412317.4
15,,,,,,,,,,,,,,,,,,20.0,66536.0,317.0,-83.6,,,,,,41.88969,-87.624107,,1660412317.5
