,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,0.165,,,,,,,,,,41.501431,-106.050377,,1660183240.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,41.501431,-106.050377,,1660183240.092944
2,,,,,,,,,,,,,,,,,,,,,,,,,,,41.501431,-106.050377,,1660183240.1
3,,,,,,,,,,,,,,,,,,10.0,66586.0,15.0,-85.38,,,,,,41.501431,-106.050377,,1660183240.3
4,,,,,,,,,,,,,,,,1.0,,10.0,66586.0,15.0,-86.37,0.0,,,,,41.501431,-106.050377,,1660183240.4
5,,,,,,,,,,,,,,,,,,10.0,66586.0,15.0,-85.13,,,,,,41.501431,-106.050377,0.028,1660183240.5
6,,,,,,,,,,,,,,,,,,10.0,66586.0,15.0,-84.79,,,,,,41.501431,-106.050377,,1660183240.6
7,,,,,,,,,,,,,,,,13.33,,10.0,66586.0,15.0,-85.14,0.0,,,,,41.501408,-106.050362,,1660183240.7
8,,,,,,,,,,,,,,,,,,,,,,,,,,,41.501381,-106.050354,,1660183240.8
9,,,,,,,,,,,,,,,,,,10.0,66586.0,15.0,-88.25,,,,,,41.501358,-106.050339,,1660183240.9
10,,,,,,,,,,,,,,,,,0.004,,,,,,,,,,41.501335,-106.050323,0.0,1660183241.0
11,,,,,,,,,,,,,,,,,,10.0,66586.0,15.0,-85.0,,,,,,41.501286,-106.050301,,1660183241.2
12,,,,,,,,,,,,,,,,,,,,,,,,,,,41.501263,-106.050285,,1660183241.3
13,,,,,,,,,,,,,,,,,,10.0,66586.0,15.0,-82.88,,,,,,41.501213,-106.050262,0.0,1660183241.5
