,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,0.061,,,,,,,,,,41.115021,-101.715889,,1660262426.0
1,,,,,,,,,,,,,,,,,,5.0,975.0,12.0,-99.33,,,,,,41.115021,-101.715889,,1660262426.4
2,,,,,,,,,,,,,,,,,,,,,,,,,,,41.115021,-101.715889,,1660262426.436796
3,,,,,,,,,,,,,,,,0.09,,5.0,975.0,12.0,-99.68,4.76,,,,,41.115021,-101.715889,,1660262426.5
4,,,,,,,,,,,,,,,,,,5.0,975.0,12.0,-97.65,,,,,,41.115021,-101.715889,0.018,1660262426.6
5,,,,,,,,,,,,,,,,,,5.0,975.0,12.0,-98.06,,,,,,41.115021,-101.715843,,1660262426.7
6,,,,,,,,,,,,,,,eventA3,,,,,,,,,,,,41.115021,-101.715828,,1660262426.723829
7,,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,,41.115021,-101.715813,,1660262426.751336
8,,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,,41.115017,-101.715805,,1660262426.770358
9,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,41.115017,-101.715805,,1660262426.778702
10,,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,,41.115017,-101.715797,,1660262426.781281
