,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,0.287,,,,,,,,,,39.74435,-105.00885,,1660244975.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,39.74435,-105.00885,,1660244975.58306
2,,,,,,,,,,,,,,,,,,10.0,66586.0,154.0,-86.56,,,,,,39.74435,-105.00885,,1660244975.6
3,,,,,,,,,,,,,,,,,,10.0,66586.0,154.0,-88.47,,,,,,39.74435,-105.00885,0.001,1660244975.7
4,,,,,,,,,,,,,,,,8.25,,10.0,66586.0,154.0,-88.02,0.0,,,,,39.74435,-105.00885,,1660244975.8
5,,,,,,,,,,,,,,,,,,10.0,66586.0,154.0,-86.73,,,,,,39.74435,-105.00885,,1660244975.9
6,,,,,,,,,,,,,,,,,0.003,10.0,66586.0,154.0,-85.77,,,,,,39.744354,-105.008858,,1660244976.0
7,,,,,,,,,,,,,,,,,,10.0,66586.0,154.0,-85.78,,,,,,39.744362,-105.008858,,1660244976.1
8,,,,,,,,,,,,,,,,,,,,,,,,,,,39.744366,-105.008865,0.064,1660244976.2
9,,,,,,,,,,,,,,,,,,,,,,,,,,,39.744377,-105.008865,,1660244976.4
10,,,,,,,,,,,,,,,,,,10.0,66586.0,154.0,-85.06,,,,,,39.744385,-105.008873,,1660244976.6
