,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,15072130,1660102394,1.412,1.412,1.358,1280x720-5,1124688,1191650,66962,4.5425,1660102395.123,0.0,0.0,5.0,0.0,5.0
23,15075074,1660102397,2.099,2.099,2.922,1280x720-5,1124633,1190800,66167,4.5425,1660102399.436,0.0,1.564,5.0,0.0,-151.4
48,15076259,1660102398,3.363,3.363,3.375,1280x720-10,2453703,2522976,69273,9.6161,1660102398.721,5.073599999999999,0.45299999999999985,10.0,5.0,-40.29999999999998
281,15105678,1660102428,0.744,0.744,28.092,1280x720-100,23718169,23777987,59818,90.6171,1660102428.166,81.00099999999999,24.717,100.0,90.0,-2461.7
293,15109028,1660102431,1.707,1.707,30.356,1280x720-5,1124633,1191660,67027,4.5426,1660102431.584,86.0745,2.264000000000003,5.0,95.0,-316.4000000000003
317,15111438,1660102433,1.297,1.297,30.356,1280x720-10,2351466,2380422,28956,9.0729,1660102433.978,4.5303,0.0,10.0,5.0,5.0
329,15112810,1660102435,1.932,1.932,30.356,1280x720-5,1124622,1191644,67022,4.5425,1660102435.28,4.5304,0.0,5.0,5.0,0.0
353,15114945,1660102437,1.793,1.793,30.356,1280x720-10,2351443,2380418,28975,9.0728,1660102437.395,4.5303,0.0,10.0,5.0,5.0
377,15116634,1660102439,2.108,2.108,30.356,1280x720-10,2351443,2402987,51544,9.1621,1660102439.092,0.08929999999999971,0.0,10.0,0.0,10.0
401,15118221,1660102440,2.524,2.524,30.356,1280x720-10,2351443,2379571,28128,9.0729,1660102440.729,0.08919999999999995,0.0,10.0,0.0,10.0
518,15127699,1660102450,0.983,0.983,36.248,1280x720-50,11859141,11890438,31297,45.3149,1660102450.158,36.242000000000004,5.891999999999996,50.0,40.0,-579.1999999999996
530,15130930,1660102453,1.775,1.775,38.261,1280x720-5,1124622,1191649,67027,4.5425,1660102453.488,40.772400000000005,2.0130000000000052,5.0,45.0,-241.30000000000052
554,15132923,1660102455,1.89,1.890,38.362,1280x720-10,2351443,2380421,28978,9.0729,1660102455.399,4.5304,0.10099999999999909,10.0,5.0,-5.099999999999909
578,15140028,1660102462,1.136,1.136,42.647,1280x720-10,2351443,2379571,28128,9.0729,1660102462.52,0.0,4.284999999999997,10.0,0.0,-418.49999999999966
590,15141638,1660102464,1.548,1.548,42.647,1280x720-5,1124622,1191651,67029,4.5425,1660102464.27,4.5304,0.0,5.0,5.0,0.0
614,15149431,1660102471,0.504,0.504,47.289,1280x720-10,2351443,2380419,28976,9.0728,1660102472.211,4.5303,4.642000000000003,10.0,5.0,-459.2000000000003
626,15153598,1660102476,1.575,1.575,50.461,1280x720-5,1124622,1191654,67032,4.5425,1660102476.24,4.5303,3.171999999999997,5.0,5.0,-317.1999999999997
650,15158755,1660102481,1.118,1.118,53.135,1280x720-10,2351443,2380420,28977,9.0729,1660102481.274,4.5304,2.6739999999999995,10.0,5.0,-262.4
662,15160311,1660102482,1.8,1.800,53.337,1280x720-5,1124622,1191657,67035,4.5425,1660102482.834,4.5304,0.2020000000000053,5.0,5.0,-20.20000000000053
686,15162816,1660102485,1.291,1.291,53.337,1280x720-10,2351443,2380413,28970,9.0728,1660102485.27,4.5303,0.0,10.0,5.0,5.0
698,15164420,1660102486,1.697,1.697,53.337,1280x720-5,1124622,1191648,67026,4.5425,1660102486.898,4.5303,0.0,5.0,5.0,0.0
722,15166475,1660102488,1.636,1.636,53.337,1280x720-10,2351443,2380431,28988,9.0729,1660102489.005,4.5304,0.0,10.0,5.0,5.0
746,15167900,1660102490,2.221,2.221,53.337,1280x720-10,2351443,2379574,28131,9.0729,1660102490.35,0.0,0.0,10.0,0.0,10.0
770,15171502,1660102493,1.338,1.338,53.994,1280x720-10,2351443,2379571,28128,9.0729,1660102494.055,0.0,0.6569999999999965,10.0,0.0,-55.69999999999965
782,15172188,1660102494,2.686,2.686,53.994,1280x720-5,1124622,1191654,67032,4.5425,1660102494.686,4.5304,0.0,5.0,5.0,0.0
899,15178310,1660102500,1.04,1.040,56.412,1280x720-50,11859141,11890467,31326,45.3147,1660102500.772,40.7722,2.4179999999999993,50.0,45.0,-236.79999999999993
911,15179544,1660102501,1.9,1.900,56.464,1280x720-5,1124622,1191653,67031,4.5425,1660102502.234,40.7722,0.0519999999999996,5.0,45.0,-45.19999999999996
935,15181026,1660102503,2.425,2.425,56.464,1280x720-10,2351443,2380426,28983,9.0729,1660102503.702,4.5304,0.0,10.0,5.0,5.0
1052,15184150,1660102506,1.301,1.301,56.464,1280x720-50,11859141,11890458,31317,45.3148,1660102506.611,36.2419,0.0,50.0,40.0,10.0
1064,15184545,1660102506,2.905,2.905,56.464,1280x720-5,1124622,1191665,67043,4.5426,1660102507.006,40.7722,0.0,5.0,45.0,-40.0
1181,15192387,1660102514,1.073,1.073,60.393,1280x720-50,11859141,11890479,31338,45.3148,1660102516.071,40.7722,3.929000000000002,50.0,45.0,-387.9000000000002
1193,15194114,1660102516,2.239,2.239,61.299,1280x720-5,1124622,1191663,67041,4.5426,1660102517.314,40.7722,0.9059999999999988,5.0,45.0,-130.59999999999988
1217,15195188,1660102517,3.169,3.169,61.299,1280x720-10,2351443,2380426,28983,9.0729,1660102517.655,4.5303,0.0,10.0,5.0,5.0
1334,15200261,1660102522,0.641,0.641,61.803,1280x720-50,11859141,11890479,31338,45.3149,1660102522.717,36.242000000000004,0.5039999999999978,50.0,40.0,-40.39999999999978
1346,15201018,1660102523,2.643,2.643,62.56,1280x720-5,1124622,1191636,67014,4.5425,1660102523.757,40.772400000000005,0.757000000000005,5.0,45.0,-115.7000000000005
1463,15205117,1660102527,0.689,0.689,62.61,1280x720-50,11859141,11890493,31352,45.3149,1660102527.579,40.772400000000005,0.04999999999999716,50.0,45.0,2.8421709430404007e-13
1475,15205570,1660102528,2.691,2.691,63.064,1280x720-5,1124622,1191662,67040,4.5426,1660102528.032,40.7723,0.4540000000000006,5.0,45.0,-85.40000000000006
1592,15211725,1660102534,0.599,0.599,65.078,1280x720-50,11859141,11890494,31353,45.3148,1660102534.191,40.7722,2.014000000000003,50.0,45.0,-196.4000000000003
1604,15212563,1660102535,2.601,2.601,65.934,1280x720-5,1124622,1191647,67025,4.5425,1660102535.061,40.7723,0.8559999999999945,5.0,45.0,-125.59999999999945
1721,15220971,1660102543,0.438,0.438,70.063,1280x720-50,11859141,11890494,31353,45.3148,1660102543.442,40.7723,4.129000000000005,50.0,45.0,-407.9000000000005
1733,15221955,1660102544,2.33,2.330,70.919,1280x720-5,1124622,1191656,67034,4.5426,1660102544.459,40.7722,0.8559999999999945,5.0,45.0,-125.59999999999945
1850,15227123,1660102549,1.324,1.324,73.035,1280x720-50,11859141,11890494,31353,45.3148,1660102549.574,40.7722,2.1159999999999997,50.0,45.0,-206.59999999999997
1862,15227831,1660102550,2.615,2.615,73.035,1280x720-5,1124622,1191658,67036,4.5426,1660102550.28,40.7722,0.0,5.0,45.0,-40.0
1979,15240161,1660102562,0.638,0.638,81.298,1280x720-50,11859141,11890493,31352,45.3148,1660102562.615,40.7722,8.263000000000005,50.0,45.0,-821.3000000000005
1991,15240836,1660102563,2.64,2.640,82.003,1280x720-5,1124622,1191656,67034,4.5426,1660102563.298,40.7722,0.7049999999999983,5.0,45.0,-110.49999999999983
2108,15250997,1660102573,0.374,0.374,87.845,1280x720-50,11859141,11890493,31352,45.3147,1660102573.479,40.7721,5.841999999999999,50.0,45.0,-579.1999999999998
2120,15254469,1660102576,1.641,1.641,90.516,1280x720-5,1124622,1191646,67024,4.5425,1660102578.971,40.7722,2.6710000000000065,5.0,45.0,-307.10000000000065
2144,15257429,1660102579,1.613,1.613,91.374,1280x720-10,2351443,2380424,28981,9.0729,1660102579.895,4.5304,0.8579999999999899,10.0,5.0,-80.79999999999899
2168,15259543,1660102581,1.505,1.505,91.374,1280x720-10,2351443,2379565,28122,9.0728,1660102582.026,9.999999999976694e-05,0.0,10.0,0.0,10.0
2192,15261241,1660102583,1.807,1.807,91.374,1280x720-10,2351443,2379576,28133,9.0729,1660102583.759,9.999999999976694e-05,0.0,10.0,0.0,10.0
2216,15263303,1660102585,1.743,1.743,91.374,1280x720-10,2351443,2379574,28131,9.0729,1660102585.825,0.0,0.0,10.0,0.0,10.0
2240,15264926,1660102587,2.124,2.124,91.374,1280x720-10,2351443,2379573,28130,9.0729,1660102587.406,0.0,0.0,10.0,0.0,10.0
2264,15265916,1660102588,3.132,3.132,91.374,1280x720-10,2351443,2379573,28130,9.0729,1660102588.366,0.0,0.0,10.0,0.0,10.0
