,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,195688711,1660537915,2.002,2.002,1.206,1280x720-5,1124688,1191650,66962,4.5425,1660537915.866,0.0,0.0,5.0,0.0,5.0
35,195690575,1660537917,2.151,2.151,1.206,1280x720-10,2351466,2380435,28969,9.0729,1660537917.719,4.5304,0.0,10.0,5.0,5.0
60,195692860,1660537919,1.861,1.861,1.206,1280x720-10,2453703,2522123,68420,9.6161,1660537919.991,0.5431999999999988,0.0,10.0,0.0,10.0
84,195695825,1660537922,0.899,0.899,1.206,1280x720-10,2351466,2379547,28081,9.0728,1660537923.028,0.5432999999999986,0.0,10.0,0.0,10.0
96,195698635,1660537925,1.35,1.350,2.419,1280x720-5,1124633,1191660,67027,4.5426,1660537925.782,4.530200000000001,1.213,5.0,5.0,-121.30000000000001
108,195700077,1660537927,1.911,1.911,2.419,1280x720-5,1124633,1190809,66176,4.5426,1660537927.31,0.0,0.0,5.0,0.0,5.0
132,195704025,1660537931,0.722,0.722,3.125,1280x720-10,2351443,2380417,28974,9.0728,1660537931.263,4.530200000000001,0.706,10.0,5.0,-65.6
144,195706683,1660537933,0.876,0.876,3.885,1280x720-5,1124622,1191647,67025,4.5425,1660537933.957,4.5303,0.7599999999999998,5.0,5.0,-75.99999999999997
156,195710560,1660537937,0.566,0.566,5.353,1280x720-5,1124622,1190804,66182,4.5425,1660537937.71,0.0,1.468,5.0,0.0,-141.8
168,195717827,1660537944,1.317,1.317,11.307,1280x720-5,1124622,1190802,66180,4.5425,1660537945.123,0.0,5.954000000000001,5.0,0.0,-590.4000000000001
180,195722081,1660537949,1.288,1.288,13.474,1280x720-5,1124622,1190801,66179,4.5425,1660537949.302,0.0,2.167,5.0,0.0,-211.7
192,195724525,1660537951,1.771,1.771,14.333,1280x720-5,1124622,1190796,66174,4.5425,1660537951.697,0.0,0.859,5.0,0.0,-80.9
216,195727420,1660537954,1.136,1.136,14.585,1280x720-10,2351443,2380421,28978,9.0729,1660537954.558,4.5304,0.25200000000000067,10.0,5.0,-20.200000000000067
228,195728608,1660537955,1.948,1.948,14.585,1280x720-5,1124622,1191659,67037,4.5426,1660537955.749,4.5303,0.0,5.0,5.0,0.0
252,195731133,1660537958,1.452,1.452,14.585,1280x720-10,2351443,2380421,28978,9.0729,1660537958.335,4.5303,0.0,10.0,5.0,5.0
264,195732826,1660537959,1.76,1.760,14.585,1280x720-5,1124622,1191655,67033,4.5425,1660537959.943,4.5304,0.0,5.0,5.0,0.0
288,195737264,1660537964,1.305,1.305,16.55,1280x720-10,2351443,2380426,28983,9.0729,1660537964.385,4.5304,1.9649999999999999,10.0,5.0,-191.5
300,195739006,1660537966,2.131,2.131,17.104,1280x720-5,1124622,1191649,67027,4.5425,1660537966.264,4.5304,0.5539999999999985,5.0,5.0,-55.39999999999985
324,195742045,1660537969,1.089,1.089,17.104,1280x720-10,2351443,2380425,28982,9.0728,1660537969.185,4.5303,0.0,10.0,5.0,5.0
336,195743745,1660537970,1.39,1.390,17.104,1280x720-5,1124622,1198679,74057,4.5693,1660537970.844,4.503500000000001,0.0,5.0,5.0,0.0
348,195745035,1660537972,2.201,2.201,17.155,1280x720-5,1124622,1190795,66173,4.5425,1660537972.22,0.026799999999999713,0.05100000000000193,5.0,0.0,-0.10000000000019327
372,195747006,1660537974,2.23,2.230,17.155,1280x720-10,2351443,2380431,28988,9.0729,1660537974.157,4.5304,0.0,10.0,5.0,5.0
396,195748925,1660537976,2.314,2.314,17.155,1280x720-10,2351443,2379574,28131,9.0729,1660537976.094,0.0,0.0,10.0,0.0,10.0
