,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,56147348,1660332864,2.002,2.002,1.56,1280x720-5,1124688,1191650,66962,4.5425,1660332864.461,0.0,0.0,5.0,0.0,5.0
35,56148781,1660332865,3.234,3.234,2.217,1280x720-10,2351466,2380435,28969,9.0729,1660332865.889,4.5304,0.657,10.0,5.0,-60.7
152,56155377,1660332872,1.167,1.167,4.685,1280x720-50,11859257,11890482,31225,45.3148,1660332872.488,36.2419,2.4679999999999995,50.0,40.0,-236.79999999999995
164,56163115,1660332880,2.121,2.121,11.335,1280x720-5,1124633,1191657,67024,4.5424,1660332880.241,40.7724,6.650000000000001,5.0,45.0,-705.0000000000001
188,56163608,1660332880,3.803,3.803,11.487,1280x720-10,2351466,2380424,28958,9.0729,1660332880.734,4.530500000000001,0.15199999999999925,10.0,5.0,-10.199999999999925
421,56167033,1660332884,2.374,2.374,11.487,1280x720-100,23718169,23777998,59829,90.6169,1660332884.186,81.544,0.0,100.0,90.0,10.0
538,56168838,1660332885,2.57,2.570,11.487,1280x720-50,11859141,11910369,51228,45.3908,1660332885.942,45.2261,0.0,50.0,50.0,0.0
655,56170913,1660332888,2.504,2.504,11.487,1280x720-50,11859141,11889578,30437,45.3149,1660332888.032,0.07589999999999719,0.0,50.0,0.0,50.0
777,56175052,1660332892,0.362,0.362,11.487,1280x720-50,12370306,12466795,96489,47.5145,1660332892.185,2.1995999999999967,0.0,50.0,0.0,50.0
789,56175816,1660332892,2.273,2.273,12.093,1280x720-5,1124622,1191655,67033,4.5425,1660332892.949,42.971999999999994,0.6059999999999999,5.0,45.0,-100.6
813,56177610,1660332894,2.49,2.490,12.093,1280x720-10,2351443,2380427,28984,9.0729,1660332895.056,4.5304,0.0,10.0,5.0,5.0
943,56182874,1660332899,1.069,1.069,13.908,1280x720-50,13188299,13201705,13406,50.312,1660332899.991,41.23909999999999,1.8149999999999995,50.0,40.0,-171.49999999999994
955,56183273,1660332900,2.859,2.859,14.11,1280x720-5,1124622,1191654,67032,4.5425,1660332900.399,45.769499999999994,0.20199999999999996,5.0,45.0,-60.199999999999996
1072,56189477,1660332906,0.768,0.768,16.183,1280x720-50,11859141,11890471,31330,45.3148,1660332906.636,40.7723,2.0730000000000004,50.0,45.0,-202.30000000000004
1084,56189925,1660332907,2.62,2.620,16.434,1280x720-5,1124622,1191651,67029,4.5425,1660332907.038,40.7723,0.2510000000000012,5.0,45.0,-65.10000000000012
1201,56193923,1660332911,1.574,1.574,17.347,1280x720-50,11859141,11890440,31299,45.3149,1660332911.043,40.772400000000005,0.9130000000000003,50.0,45.0,-86.30000000000003
1225,56194681,1660332911,2.934,2.934,17.448,1280x720-10,2351443,2380426,28983,9.0729,1660332911.801,36.242000000000004,0.10099999999999909,10.0,40.0,-40.09999999999991
1342,56198795,1660332915,0.82,0.820,17.448,1280x720-50,11859141,11890433,31292,45.3148,1660332915.9,36.2419,0.0,50.0,40.0,10.0
1354,56199204,1660332916,2.416,2.416,17.448,1280x720-5,1124622,1191657,67035,4.5425,1660332916.409,40.7723,0.0,5.0,45.0,-40.0
1471,56203373,1660332920,1.059,1.059,18.256,1280x720-50,11859141,11890435,31294,45.3149,1660332920.478,40.772400000000005,0.8079999999999998,50.0,45.0,-75.79999999999998
1483,56203701,1660332920,3.061,3.061,18.558,1280x720-5,1124622,1191648,67026,4.5425,1660332920.806,40.772400000000005,0.3019999999999996,5.0,45.0,-70.19999999999996
1600,56205835,1660332922,3.304,3.304,18.911,1280x720-50,11859141,11890467,31326,45.3147,1660332922.941,40.7722,0.35300000000000153,50.0,45.0,-30.300000000000153
1833,56209478,1660332926,1.667,1.667,18.911,1280x720-100,23717937,23777999,60062,90.6169,1660332926.581,45.3022,0.0,100.0,50.0,50.0
1857,56209974,1660332927,3.174,3.174,18.911,1280x720-10,2351443,2380424,28981,9.0729,1660332927.085,81.544,0.0,10.0,90.0,-80.0
1974,56211779,1660332928,3.37,3.370,18.911,1280x720-50,11859141,11890467,31326,45.3147,1660332928.885,36.2418,0.0,50.0,40.0,10.0
2207,56215163,1660332932,1.992,1.992,18.911,1280x720-100,23717937,23777999,60062,90.6169,1660332932.267,45.3022,0.0,100.0,50.0,50.0
2231,56215586,1660332932,3.562,3.562,18.911,1280x720-10,2351443,2380421,28978,9.0729,1660332932.69,81.544,0.0,10.0,90.0,-80.0
