,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,234901266,1660577128,2.002,2.002,0.904,1280x720-5,1124688,1191650,66962,4.5425,1660577128.411,0.0,0.0,5.0,0.0,5.0
35,234902189,1660577129,3.37,3.370,1.205,1280x720-10,2351466,2380435,28969,9.0729,1660577129.317,4.5304,0.30100000000000005,10.0,5.0,-25.100000000000005
268,234904871,1660577131,2.683,2.683,1.205,1280x720-100,23718169,23777998,59829,90.6168,1660577131.98,81.5439,0.0,100.0,90.0,10.0
385,234905656,1660577132,3.901,3.901,1.205,1280x720-50,11859257,11890426,31169,45.3149,1660577132.785,45.301899999999996,0.0,100.0,0.0,100.0
618,234908368,1660577135,3.195,3.195,1.205,1280x720-100,23718169,23777999,59830,90.6169,1660577136.056,45.302,0.0,100.0,0.0,100.0
735,234909393,1660577136,4.165,4.165,1.205,1280x720-50,11859257,11890463,31206,45.3147,1660577136.487,45.3022,0.0,100.0,0.0,100.0
968,234912966,1660577140,2.597,2.597,1.205,1280x720-100,23717937,23777999,60062,90.6169,1660577141.04,45.3022,0.0,100.0,0.0,100.0
1085,234913943,1660577141,3.629,3.629,1.205,1280x720-50,11859141,11890432,31291,45.3149,1660577141.042,45.302,0.0,100.0,0.0,100.0
1318,234916681,1660577143,2.885,2.885,1.205,1280x720-100,23717937,23777985,60048,90.6169,1660577144.062,45.302,0.0,100.0,0.0,100.0
1435,234917591,1660577144,3.976,3.976,1.205,1280x720-50,11859141,11890429,31288,45.3147,1660577144.71,45.3022,0.0,100.0,0.0,100.0
1668,234921233,1660577148,2.342,2.342,1.205,1280x720-100,23717937,23777996,60059,90.6169,1660577149.01,45.3022,0.0,100.0,0.0,100.0
1694,234921946,1660577149,3.626,3.626,1.205,1280x720-10,2555915,2565102,9187,9.7767,1660577149.044,80.8402,0.0,10.0,90.0,-80.0
1927,234925032,1660577152,2.545,2.545,1.205,1280x720-100,23717937,23777998,60061,90.6169,1660577153.025,80.8402,0.0,100.0,90.0,10.0
2044,234925911,1660577153,3.671,3.671,1.205,1280x720-50,11859141,11890471,31330,45.3148,1660577153.011,45.3021,0.0,100.0,0.0,100.0
2277,234928754,1660577155,2.828,2.828,1.205,1280x720-100,23717937,23777999,60062,90.6169,1660577156.053,45.3021,0.0,100.0,0.0,100.0
2394,234929804,1660577156,3.774,3.774,1.205,1280x720-50,11859141,11890440,31299,45.3149,1660577157.05,45.302,0.0,100.0,0.0,100.0
2627,234932620,1660577159,2.968,2.968,1.205,1280x720-100,23717937,23777999,60062,90.6169,1660577160.051,45.302,0.0,100.0,0.0,100.0
2744,234933517,1660577160,4.073,4.073,1.205,1280x720-50,11859141,11890433,31292,45.3148,1660577160.621,45.3021,0.0,100.0,0.0,100.0
2977,234936622,1660577163,2.962,2.962,1.205,1280x720-100,23717937,23777997,60060,90.6168,1660577164.054,45.302,0.0,100.0,0.0,100.0
3094,234937789,1660577164,3.804,3.804,1.205,1280x720-50,11859141,11890435,31294,45.3149,1660577164.885,45.301899999999996,0.0,100.0,0.0,100.0
3327,234940724,1660577167,2.871,2.871,1.205,1280x720-100,23717937,23777997,60060,90.6169,1660577168.051,45.302,0.0,100.0,0.0,100.0
3444,234942657,1660577169,2.938,2.938,1.205,1280x720-50,11859141,11890467,31326,45.3147,1660577169.771,45.3022,0.0,50.0,50.0,0.0
3561,234945077,1660577172,2.518,2.518,1.205,1280x720-50,11859141,11889611,30470,45.3149,1660577172.172,0.00019999999999953388,0.0,50.0,0.0,50.0
3678,234947896,1660577174,1.707,1.707,1.205,1280x720-50,11859141,11889590,30449,45.3149,1660577174.99,0.0,0.0,50.0,0.0,50.0
3702,234948715,1660577175,2.881,2.881,1.205,1280x720-10,2351443,2380428,28985,9.0729,1660577175.819,36.242000000000004,0.0,10.0,40.0,-30.0
3819,234951266,1660577178,2.338,2.338,1.205,1280x720-50,11859141,11890467,31326,45.3147,1660577178.379,36.2418,0.0,50.0,40.0,10.0
3936,234953104,1660577180,2.504,2.504,1.205,1280x720-50,11859141,11889588,30447,45.3149,1660577180.218,0.00019999999999953388,0.0,50.0,0.0,50.0
4053,234955034,1660577182,2.569,2.569,1.205,1280x720-50,11859141,11889589,30448,45.3149,1660577182.129,0.0,0.0,50.0,0.0,50.0
4170,234957060,1660577184,2.548,2.548,1.205,1280x720-50,11859141,11889604,30463,45.3148,1660577184.162,0.00010000000000331966,0.0,50.0,0.0,50.0
4287,234958922,1660577186,2.685,2.685,1.205,1280x720-50,11859141,11889613,30472,45.3147,1660577186.037,9.999999999621423e-05,0.0,50.0,0.0,50.0
4404,234960741,1660577187,2.872,2.872,1.205,1280x720-50,11859141,11889625,30484,45.3148,1660577187.848,9.999999999621423e-05,0.0,50.0,0.0,50.0
4521,234962246,1660577189,3.367,3.367,1.205,1280x720-50,11859141,11889637,30496,45.3148,1660577189.349,0.0,0.0,50.0,0.0,50.0
4754,234964636,1660577191,2.982,2.982,1.205,1280x720-100,23717937,23777999,60062,90.6169,1660577191.734,45.3021,0.0,100.0,50.0,50.0
4871,234965924,1660577193,3.691,3.691,1.205,1280x720-50,11859141,11890479,31338,45.3149,1660577193.019,45.302,0.0,100.0,0.0,100.0
5104,234968439,1660577195,3.184,3.184,1.205,1280x720-100,23717937,23777999,60062,90.6169,1660577196.087,45.302,0.0,100.0,0.0,100.0
5221,234969512,1660577196,4.11,4.110,1.205,1280x720-50,11859141,11890493,31352,45.3149,1660577196.61,45.302,0.0,100.0,0.0,100.0
5454,234972433,1660577199,3.195,3.195,1.205,1280x720-100,23717937,23778000,60063,90.6169,1660577200.061,45.302,0.0,100.0,0.0,100.0
5571,234973558,1660577200,4.066,4.066,1.205,1280x720-50,11859141,11890494,31353,45.3148,1660577200.652,45.3021,0.0,100.0,0.0,100.0
5804,234976599,1660577203,3.031,3.031,1.205,1280x720-100,23717937,23778000,60063,90.6169,1660577204.054,45.3021,0.0,100.0,0.0,100.0
5921,234977921,1660577205,3.711,3.711,1.205,1280x720-50,11859141,11890494,31353,45.3148,1660577205.02,45.3021,0.0,100.0,0.0,100.0
6154,234980762,1660577207,2.868,2.868,1.205,1280x720-100,23717937,23777999,60062,90.6169,1660577207.861,45.3021,0.0,100.0,0.0,100.0
