,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,25539775,1659999700,2.002,2.002,1.006,1280x720-5,1124688,1191650,66962,4.5425,1659999700.364,0.0,0.0,5.0,0.0,5.0
35,25541137,1659999701,2.809,2.809,1.156,1280x720-10,2351466,2380435,28969,9.0729,1659999701.68,4.5304,0.1499999999999999,10.0,5.0,-9.999999999999991
152,25550518,1659999711,1.117,1.117,6.803,1280x720-50,11859257,11890482,31225,45.3148,1659999711.065,36.2419,5.647,50.0,40.0,-554.7
164,25551216,1659999711,2.424,2.424,6.803,1280x720-5,1124633,1191657,67024,4.5424,1659999711.763,40.7724,0.0,5.0,45.0,-40.0
281,25565482,1659999726,0.453,0.453,16.99,1280x720-50,11859257,11890466,31209,45.3147,1659999726.029,40.7723,10.186999999999998,50.0,45.0,-1013.6999999999998
293,25567022,1659999727,2.099,2.099,18.198,1280x720-5,1124633,1191662,67029,4.5426,1659999727.562,40.7721,1.208000000000002,5.0,45.0,-160.80000000000018
317,25570306,1659999730,0.837,0.837,18.198,1280x720-10,2351443,2380417,28974,9.0728,1659999730.868,4.530200000000001,0.0,10.0,5.0,5.0
329,25571286,1659999731,2.839,2.839,19.158,1280x720-5,1124622,1191647,67025,4.5425,1659999731.98,4.5303,0.9600000000000009,5.0,5.0,-96.00000000000009
451,25578680,1659999739,1.042,1.042,22.737,1280x720-50,12370306,12467649,97343,47.5145,1659999739.351,42.971999999999994,3.578999999999997,50.0,45.0,-352.8999999999997
463,25579208,1659999739,2.862,2.862,23.039,1280x720-5,1124622,1191655,67033,4.5425,1659999739.879,42.971999999999994,0.30200000000000315,5.0,45.0,-70.20000000000032
580,25582496,1659999743,1.573,1.573,23.039,1280x720-50,11859141,11890438,31297,45.3149,1659999743.078,40.772400000000005,0.0,50.0,45.0,5.0
606,25583312,1659999743,2.762,2.762,23.039,1280x720-10,2555915,2565102,9187,9.7767,1659999743.894,35.5382,0.0,10.0,40.0,-30.0
723,25586569,1659999747,1.506,1.506,23.039,1280x720-50,11859141,11890462,31321,45.3149,1659999747.115,35.5382,0.0,50.0,40.0,10.0
747,25587166,1659999747,2.911,2.911,23.039,1280x720-10,2351443,2380424,28981,9.0729,1659999747.712,36.242000000000004,0.0,10.0,40.0,-30.0
864,25589298,1659999749,2.775,2.775,23.039,1280x720-50,11859141,11890451,31310,45.3149,1659999749.832,36.242000000000004,0.0,50.0,40.0,10.0
981,25591367,1659999751,2.712,2.712,23.039,1280x720-50,11859141,11889586,30445,45.3149,1659999751.917,0.0,0.0,50.0,0.0,50.0
1098,25596697,1659999757,0.716,0.716,24.3,1280x720-50,11859141,11889602,30461,45.3149,1659999757.261,0.0,1.2609999999999992,50.0,0.0,-76.09999999999992
1110,25597271,1659999757,2.718,2.718,24.905,1280x720-5,1124622,1191649,67027,4.5425,1659999757.835,40.772400000000005,0.6050000000000004,5.0,45.0,-100.50000000000004
1227,25604187,1659999764,0.831,0.831,27.875,1280x720-50,11859141,11890443,31302,45.3148,1659999764.769,40.7723,2.969999999999999,50.0,45.0,-291.9999999999999
1239,25606326,1659999766,1.871,1.871,29.031,1280x720-5,1124622,1198679,74057,4.5693,1659999767.28,40.7455,1.1559999999999988,5.0,45.0,-155.59999999999988
1263,25609230,1659999769,1.139,1.139,29.132,1280x720-10,2351443,2380421,28978,9.0728,1659999769.814,4.503500000000001,0.10100000000000264,10.0,5.0,-5.100000000000264
1275,25609829,1659999770,2.701,2.701,29.283,1280x720-5,1124622,1191661,67039,4.5426,1659999770.372,4.530200000000001,0.1509999999999998,5.0,5.0,-15.09999999999998
1392,25613970,1659999774,0.718,0.718,29.384,1280x720-50,11859141,11890465,31324,45.3149,1659999774.536,40.7723,0.10099999999999909,50.0,45.0,-5.099999999999909
1404,25614444,1659999774,2.72,2.720,29.836,1280x720-5,1124622,1191652,67030,4.5425,1659999775.01,40.772400000000005,0.4519999999999982,5.0,45.0,-85.19999999999982
1521,25617608,1659999778,2.008,2.008,30.29,1280x720-50,11859141,11890467,31326,45.3147,1659999778.144,40.7722,0.4540000000000006,50.0,45.0,-40.40000000000006
1545,25618308,1659999778,3.309,3.309,30.29,1280x720-10,2351443,2380427,28984,9.0729,1659999778.844,36.2418,0.0,10.0,40.0,-30.0
1778,25622198,1659999782,1.422,1.422,30.29,1280x720-100,23717937,23777999,60062,90.6169,1659999782.765,81.544,0.0,100.0,90.0,10.0
1790,25622411,1659999782,3.208,3.208,30.29,1280x720-5,1124622,1191659,67037,4.5426,1659999782.978,86.0743,0.0,5.0,95.0,-90.0
