,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,73505128,1660415732,2.002,2.002,1.407,1280x720-5,1124688,1191650,66962,4.5425,1660415732.303,0.0,0.0,5.0,0.0,5.0
35,73506708,1660415733,3.201,3.201,2.165,1280x720-10,2351466,2380435,28969,9.0729,1660415733.844,4.5304,0.758,10.0,5.0,-70.8
152,73509244,1660415736,2.661,2.661,2.165,1280x720-50,11859257,11890482,31225,45.3148,1660415736.375,36.2419,0.0,50.0,40.0,10.0
269,73510680,1660415737,3.234,3.234,2.165,1280x720-50,11859257,11889572,30315,45.3149,1660415737.789,0.00010000000000331966,0.0,50.0,0.0,50.0
386,73511867,1660415738,4.047,4.047,2.165,1280x720-50,11859257,11889612,30355,45.3147,1660415738.962,0.00019999999999953388,0.0,50.0,0.0,50.0
619,73515054,1660415742,2.863,2.863,2.165,1280x720-100,23718169,23777998,59829,90.6169,1660415742.148,45.3022,0.0,100.0,50.0,50.0
736,73517806,1660415744,2.115,2.115,2.165,1280x720-50,11859141,11910369,51228,45.3908,1660415744.965,45.2261,0.0,50.0,50.0,0.0
760,73518297,1660415745,3.618,3.618,2.165,1280x720-10,2351443,2380418,28975,9.0728,1660415745.491,36.318,0.0,10.0,40.0,-30.0
993,73522508,1660415749,1.413,1.413,2.165,1280x720-100,23717937,23777985,60048,90.6169,1660415749.613,81.5441,0.0,100.0,90.0,10.0
1005,73522939,1660415750,2.987,2.987,2.165,1280x720-5,1124622,1191655,67033,4.5425,1660415750.068,86.0744,0.0,5.0,95.0,-90.0
1122,73524938,1660415752,3.0,3.000,2.165,1280x720-50,11859141,11890438,31297,45.3149,1660415752.037,40.772400000000005,0.0,50.0,45.0,5.0
1252,73530179,1660415757,0.615,0.615,3.023,1280x720-50,13188299,13200851,12552,50.312,1660415757.314,4.997099999999996,0.8580000000000001,50.0,0.0,-35.80000000000001
1264,73530721,1660415757,2.617,2.617,3.527,1280x720-5,1124622,1191654,67032,4.5425,1660415757.856,45.769499999999994,0.504,5.0,45.0,-90.4
1381,73537842,1660415764,1.0,1.000,7.0,1280x720-50,11859141,11890471,31330,45.3148,1660415765.036,40.7723,3.473,50.0,45.0,-342.3
1393,73539719,1660415766,2.413,2.413,8.308,1280x720-5,1124622,1191651,67029,4.5425,1660415766.928,40.7723,1.3079999999999998,5.0,45.0,-170.79999999999998
1510,73577173,1660415804,1.073,1.073,42.266,1280x720-50,11859141,11890440,31299,45.3149,1660415804.366,40.772400000000005,33.958,50.0,45.0,-3390.7999999999997
1522,73578372,1660415805,2.143,2.143,42.518,1280x720-5,1124622,1191654,67032,4.5425,1660415805.475,40.772400000000005,0.25200000000000244,5.0,45.0,-65.20000000000024
1546,73580149,1660415807,2.37,2.370,42.518,1280x720-10,2351443,2380420,28977,9.0729,1660415807.28,4.5304,0.0,10.0,5.0,5.0
1663,73589984,1660415817,0.638,0.638,48.462,1280x720-50,11859141,11890443,31302,45.3148,1660415817.179,36.2419,5.944000000000003,50.0,40.0,-584.4000000000003
1675,73590980,1660415818,2.125,2.125,48.964,1280x720-5,1124622,1198679,74057,4.5693,1660415818.139,40.7455,0.5019999999999953,5.0,45.0,-90.19999999999953
1699,73592853,1660415819,2.251,2.251,48.964,1280x720-10,2351443,2380421,28978,9.0728,1660415819.991,4.503500000000001,0.0,10.0,5.0,5.0
1723,73594685,1660415821,2.422,2.422,48.964,1280x720-10,2351443,2379578,28135,9.0729,1660415821.796,9.999999999976694e-05,0.0,10.0,0.0,10.0
1840,73601361,1660415828,0.366,0.366,51.436,1280x720-50,11859141,11890465,31324,45.3149,1660415828.485,36.242000000000004,2.4720000000000013,50.0,40.0,-237.20000000000013
1852,73601913,1660415829,2.127,2.127,51.739,1280x720-5,1124622,1191652,67030,4.5425,1660415829.028,40.772400000000005,0.30299999999999727,5.0,45.0,-70.29999999999973
1876,73603082,1660415830,2.959,2.959,51.739,1280x720-10,2351443,2380428,28985,9.0729,1660415830.206,4.5304,0.0,10.0,5.0,5.0
1993,73610110,1660415837,0.795,0.795,54.51,1280x720-50,11859141,11890467,31326,45.3147,1660415837.347,36.2418,2.771000000000001,50.0,40.0,-267.1000000000001
2005,73612357,1660415839,1.382,1.382,55.316,1280x720-5,1124622,1191653,67031,4.5425,1660415839.6,40.7722,0.8060000000000045,5.0,45.0,-120.60000000000045
2017,73614628,1660415841,1.389,1.389,55.569,1280x720-5,1124622,1190806,66184,4.5426,1660415841.742,9.999999999976694e-05,0.2530000000000001,5.0,0.0,-20.30000000000001
2029,73620315,1660415847,1.402,1.402,59.195,1280x720-5,1124622,1190809,66187,4.5426,1660415847.534,0.0,3.6259999999999977,5.0,0.0,-357.5999999999998
2041,73622971,1660415850,1.778,1.778,60.155,1280x720-5,1124622,1190812,66190,4.5426,1660415850.09,0.0,0.9600000000000009,5.0,0.0,-91.00000000000009
2065,73626104,1660415853,1.24,1.240,60.708,1280x720-10,2351443,2380429,28986,9.0729,1660415853.225,4.5303,0.5529999999999973,10.0,5.0,-50.29999999999973
2077,73627568,1660415854,2.32,2.320,61.214,1280x720-5,1124622,1191663,67041,4.5426,1660415854.682,4.5303,0.5060000000000002,5.0,5.0,-50.60000000000002
2194,73637019,1660415864,0.386,0.386,66.651,1280x720-50,11859141,11890488,31347,45.3148,1660415864.156,40.7722,5.436999999999998,50.0,45.0,-538.6999999999998
2206,73638000,1660415865,2.063,2.063,67.306,1280x720-5,1124622,1191658,67036,4.5426,1660415865.109,40.7722,0.6550000000000011,5.0,45.0,-105.50000000000011
2230,73639739,1660415866,2.326,2.326,67.306,1280x720-10,2351443,2380397,28954,9.0728,1660415866.863,4.530200000000001,0.0,10.0,5.0,5.0
2347,73649640,1660415876,0.569,0.569,73.398,1280x720-50,11859141,11890493,31352,45.3149,1660415876.735,36.2421,6.091999999999999,50.0,40.0,-599.1999999999998
2359,73650731,1660415877,2.531,2.531,74.454,1280x720-5,1124622,1191662,67040,4.5426,1660415877.86,40.7723,1.0559999999999974,5.0,45.0,-145.59999999999974
2476,73668239,1660415895,0.743,0.743,88.089,1280x720-50,11859141,11890494,31353,45.3148,1660415895.46,40.7722,13.635000000000005,50.0,45.0,-1358.5000000000005
2488,73670178,1660415897,1.321,1.321,88.591,1280x720-5,1124622,1191647,67025,4.5425,1660415897.404,40.7723,0.5019999999999953,5.0,45.0,-90.19999999999953
2500,73671537,1660415898,1.959,1.959,88.591,1280x720-5,1124622,1190801,66179,4.5425,1660415898.712,0.0,0.0,5.0,0.0,5.0
2524,73674394,1660415901,1.108,1.108,88.591,1280x720-10,2351443,2380426,28983,9.0729,1660415901.693,4.5304,0.0,10.0,5.0,5.0
2536,73676297,1660415903,1.577,1.577,88.945,1280x720-5,1124622,1191653,67031,4.5426,1660415903.409,4.5303,0.3539999999999992,5.0,5.0,-35.39999999999992
2560,73682124,1660415909,0.64,0.640,91.772,1280x720-10,2351443,2380428,28985,9.0729,1660415909.377,4.5303,2.8270000000000124,10.0,5.0,-277.70000000000124
2572,73683875,1660415910,1.59,1.590,92.426,1280x720-5,1124622,1191649,67027,4.5425,1660415911.108,4.5304,0.6539999999999964,5.0,5.0,-65.39999999999964
2596,73687548,1660415914,1.232,1.232,93.687,1280x720-10,2351443,2380428,28985,9.0729,1660415914.643,4.5304,1.2609999999999957,10.0,5.0,-121.09999999999957
2608,73689292,1660415916,1.743,1.743,93.938,1280x720-5,1124622,1191652,67030,4.5425,1660415916.427,4.5304,0.2510000000000048,5.0,5.0,-25.100000000000477
2632,73691540,1660415918,1.49,1.490,93.938,1280x720-10,2351443,2380422,28979,9.0729,1660415918.705,4.5304,0.0,10.0,5.0,5.0
2644,73692915,1660415920,2.121,2.121,93.938,1280x720-5,1124622,1191656,67034,4.5425,1660415920.172,4.5304,0.0,5.0,5.0,0.0
2668,73696968,1660415924,0.566,0.566,94.393,1280x720-10,2351443,2380418,28975,9.0728,1660415924.507,4.5303,0.4549999999999983,10.0,5.0,-40.49999999999983
2680,73702347,1660415929,1.052,1.052,98.219,1280x720-5,1124622,1191658,67036,4.5426,1660415929.652,4.530200000000001,3.8259999999999934,5.0,5.0,-382.59999999999934
2692,73705697,1660415932,1.239,1.239,99.732,1280x720-5,1124622,1190812,66190,4.5426,1660415932.901,0.0,1.5130000000000052,5.0,0.0,-146.30000000000052
2704,73709810,1660415936,0.805,0.805,101.347,1280x720-5,1124622,1190810,66188,4.5426,1660415937.138,0.0,1.6149999999999949,5.0,0.0,-156.4999999999995
2716,73717359,1660415944,0.908,0.908,106.941,1280x720-5,1124622,1190808,66186,4.5426,1660415945.202,0.0,5.594000000000008,5.0,0.0,-554.4000000000008
2728,73721250,1660415948,1.244,1.244,109.103,1280x720-5,1124622,1190805,66183,4.5426,1660415948.499,0.0,2.161999999999992,5.0,0.0,-211.1999999999992
2740,73723804,1660415950,1.291,1.291,109.709,1280x720-5,1124622,1190807,66185,4.5426,1660415950.959,0.0,0.6060000000000088,5.0,0.0,-55.600000000000875
2752,73725695,1660415952,1.409,1.409,109.709,1280x720-5,1124622,1190804,66182,4.5425,1660415952.89,9.999999999976694e-05,0.0,5.0,0.0,5.0
2764,73729733,1660415956,0.57,0.570,110.87,1280x720-5,1124611,1190808,66197,4.5426,1660415957.769,9.999999999976694e-05,1.1610000000000014,5.0,0.0,-111.10000000000014
2776,73732295,1660415959,1.143,1.143,111.977,1280x720-5,1124611,1190804,66193,4.5425,1660415959.459,9.999999999976694e-05,1.1069999999999993,5.0,0.0,-105.69999999999993
2788,73733790,1660415960,1.651,1.651,111.977,1280x720-5,1124611,1194145,69534,4.5553,1660415960.896,0.012799999999999478,0.0,5.0,0.0,5.0
2812,73735885,1660415962,1.55,1.550,111.977,1280x720-10,2351420,2380431,29011,9.0729,1660415962.993,4.517600000000001,0.0,10.0,5.0,5.0
2836,73737767,1660415964,1.677,1.677,111.977,1280x720-10,2351420,2379564,28144,9.0728,1660415964.878,9.999999999976694e-05,0.0,10.0,0.0,10.0
2860,73740041,1660415967,1.405,1.405,111.977,1280x720-10,2351420,2379575,28155,9.0729,1660415967.209,9.999999999976694e-05,0.0,10.0,0.0,10.0
2872,73741052,1660415968,2.396,2.396,111.977,1280x720-5,1124611,1191662,67051,4.5426,1660415968.156,4.5303,0.0,5.0,5.0,0.0
2989,73753046,1660415980,0.719,0.719,120.177,1280x720-50,11859025,11890473,31448,45.3148,1660415980.184,40.7722,8.200000000000003,50.0,45.0,-815.0000000000002
3001,73754056,1660415981,2.566,2.566,121.031,1280x720-5,1124611,1191663,67052,4.5426,1660415981.229,40.7722,0.8539999999999992,5.0,45.0,-125.39999999999992
3118,73758443,1660415985,0.247,0.247,121.031,1280x720-50,11859025,11890486,31461,45.3148,1660415985.83,40.7722,0.0,50.0,45.0,5.0
3130,73761347,1660415988,0.903,0.903,122.596,1280x720-5,1124611,1191667,67056,4.5426,1660415988.722,40.7722,1.5649999999999977,5.0,45.0,-196.49999999999977
3142,73762208,1660415989,2.045,2.045,122.596,1280x720-5,1124611,1190796,66185,4.5425,1660415989.315,9.999999999976694e-05,0.0,5.0,0.0,5.0
3166,73766359,1660415993,0.67,0.670,123.353,1280x720-10,2351420,2380424,29004,9.0729,1660415994.034,4.5304,0.7569999999999908,10.0,5.0,-70.69999999999908
3178,73770908,1660415998,0.719,0.719,125.925,1280x720-5,1124611,1191671,67060,4.5426,1660415998.055,4.5303,2.5720000000000027,5.0,5.0,-257.2000000000003
