,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,3095468,1660601842,1.966,1.966,1.205,1280x720-5,1124688,1191650,66962,4.5425,1660601842.955,0.0,0.0,5.0,0.0,5.0
35,3096707,1660601843,2.722,2.722,1.205,1280x720-10,2351466,2380435,28969,9.0729,1660601843.978,4.5304,0.0,10.0,5.0,5.0
152,3099895,1660601847,1.543,1.543,1.205,1280x720-50,11859257,11890482,31225,45.3148,1660601847.154,36.2419,0.0,50.0,40.0,10.0
176,3100487,1660601847,2.947,2.947,1.205,1280x720-10,2351466,2380400,28934,9.0728,1660601847.746,36.242,0.0,10.0,40.0,-30.0
293,3103645,1660601850,1.795,1.795,1.205,1280x720-50,11859257,11890466,31209,45.3147,1660601850.95,36.2419,0.0,50.0,40.0,10.0
317,3104251,1660601851,3.187,3.187,1.205,1280x720-10,2351466,2380422,28956,9.0729,1660601851.606,36.2418,0.0,10.0,40.0,-30.0
434,3106983,1660601854,2.459,2.459,1.205,1280x720-50,11859141,11910369,51228,45.3908,1660601854.231,36.317899999999995,0.0,50.0,40.0,10.0
551,3110904,1660601858,0.538,0.538,1.205,1280x720-50,11859141,11889578,30437,45.3149,1660601858.188,0.07589999999999719,0.0,50.0,0.0,50.0
563,3111324,1660601858,2.326,2.326,1.357,1280x720-5,1124622,1191657,67035,4.5425,1660601858.608,40.772400000000005,0.1519999999999999,5.0,45.0,-55.19999999999999
680,3114497,1660601861,1.313,1.313,1.508,1280x720-50,11859141,11890429,31288,45.3147,1660601861.758,40.7722,0.15100000000000002,50.0,45.0,-10.100000000000001
692,3114985,1660601862,2.824,2.824,1.508,1280x720-5,1124622,1191654,67032,4.5425,1660601862.245,40.7722,0.0,5.0,45.0,-40.0
822,3118684,1660601865,1.129,1.129,1.508,1280x720-50,13188299,13201705,13406,50.312,1660601865.94,45.769499999999994,0.0,50.0,45.0,5.0
834,3119074,1660601866,2.734,2.734,1.508,1280x720-5,1124622,1191654,67032,4.5425,1660601866.39,45.769499999999994,0.0,5.0,45.0,-40.0
951,3122707,1660601869,1.181,1.181,1.508,1280x720-50,11859141,11890471,31330,45.3148,1660601869.991,40.7723,0.0,50.0,45.0,5.0
963,3123317,1660601870,2.57,2.570,1.508,1280x720-5,1124622,1191651,67029,4.5425,1660601870.61,40.7723,0.0,5.0,45.0,-40.0
1080,3132301,1660601879,1.187,1.187,7.095,1280x720-50,11859141,11890440,31299,45.3149,1660601879.56,40.772400000000005,5.587,50.0,45.0,-553.6999999999999
1092,3133777,1660601881,1.933,1.933,7.296,1280x720-5,1124622,1191654,67032,4.5425,1660601881.03,40.772400000000005,0.2010000000000005,5.0,45.0,-60.10000000000005
1116,3134929,1660601882,2.781,2.781,7.296,1280x720-10,2351443,2380420,28977,9.0729,1660601882.172,4.5304,0.0,10.0,5.0,5.0
1233,3139069,1660601886,0.646,0.646,7.296,1280x720-50,11859141,11890443,31302,45.3148,1660601886.326,36.2419,0.0,50.0,40.0,10.0
1245,3139541,1660601886,2.505,2.505,7.548,1280x720-5,1124622,1198679,74057,4.5693,1660601886.798,40.7455,0.2519999999999998,5.0,45.0,-65.19999999999997
1362,3147208,1660601894,1.2,1.200,11.834,1280x720-50,11859141,11890428,31287,45.3147,1660601895.762,40.745400000000004,4.286,50.0,45.0,-423.59999999999997
1374,3147481,1660601894,3.054,3.054,11.985,1280x720-5,1124622,1191661,67039,4.5426,1660601896.035,40.7721,0.1509999999999998,5.0,45.0,-55.09999999999998
1491,3148396,1660601895,4.144,4.144,11.985,1280x720-50,11859141,11890465,31324,45.3149,1660601895.648,40.7723,0.0,50.0,45.0,5.0
1724,3152136,1660601899,2.407,2.407,11.985,1280x720-100,23717937,23777999,60062,90.6169,1660601900.019,45.302,0.0,100.0,50.0,50.0
1841,3153145,1660601900,3.393,3.393,11.985,1280x720-50,11859141,11890467,31326,45.3147,1660601900.39,45.3022,0.0,100.0,0.0,100.0
2074,3155641,1660601902,2.902,2.902,11.985,1280x720-100,23717937,23777999,60062,90.6169,1660601903.043,45.3022,0.0,100.0,0.0,100.0
2191,3156500,1660601903,4.046,4.046,11.985,1280x720-50,11859141,11890442,31301,45.3149,1660601903.746,45.302,0.0,100.0,0.0,100.0
2424,3160200,1660601907,2.352,2.352,11.985,1280x720-100,23717937,23777997,60060,90.6169,1660601908.008,45.302,0.0,100.0,0.0,100.0
2541,3161310,1660601908,3.236,3.236,11.985,1280x720-50,11859141,11890458,31317,45.3148,1660601908.564,45.3021,0.0,50.0,50.0,0.0
2658,3162329,1660601909,4.224,4.224,11.985,1280x720-50,11859141,11889613,30472,45.3147,1660601909.574,9.999999999621423e-05,0.0,50.0,0.0,50.0
2891,3166034,1660601913,2.524,2.524,11.985,1280x720-100,23717937,23777998,60061,90.6169,1660601914.023,45.3022,0.0,100.0,50.0,50.0
3008,3167267,1660601914,3.287,3.287,11.985,1280x720-50,11859141,11890491,31350,45.3148,1660601914.523,45.3021,0.0,50.0,50.0,0.0
3125,3168557,1660601915,3.998,3.998,11.985,1280x720-50,11859141,11889634,30493,45.3148,1660601915.81,0.0,0.0,50.0,0.0,50.0
3358,3171606,1660601918,2.953,2.953,11.985,1280x720-100,23717937,23777999,60062,90.6169,1660601919.05,45.3021,0.0,100.0,50.0,50.0
3475,3172414,1660601919,4.146,4.146,11.985,1280x720-50,11859141,11890493,31352,45.3148,1660601919.664,45.3021,0.0,100.0,0.0,100.0
3708,3175925,1660601923,2.639,2.639,11.985,1280x720-100,23718169,23777999,59830,90.617,1660601924.03,45.302200000000006,0.0,100.0,0.0,100.0
3825,3176894,1660601924,3.668,3.668,11.985,1280x720-50,11859141,11890495,31354,45.3148,1660601924.143,45.302200000000006,0.0,100.0,0.0,100.0
4058,3179633,1660601926,2.93,2.930,11.985,1280x720-100,23717937,23778000,60063,90.6169,1660601927.047,45.3021,0.0,100.0,0.0,100.0
4175,3180443,1660601927,4.123,4.123,11.985,1280x720-50,11859141,11890495,31354,45.3148,1660601927.81,45.3021,0.0,100.0,0.0,100.0
4408,3184003,1660601931,2.573,2.573,11.985,1280x720-100,23717937,23778000,60063,90.6169,1660601932.035,45.3021,0.0,100.0,0.0,100.0
4525,3184907,1660601932,3.662,3.662,11.985,1280x720-50,11859141,11890493,31352,45.3148,1660601932.162,45.3021,0.0,100.0,0.0,100.0
4758,3187656,1660601934,2.921,2.921,11.985,1280x720-100,23717937,23778000,60063,90.6169,1660601935.045,45.3021,0.0,100.0,0.0,100.0
4875,3188510,1660601935,4.065,4.065,11.985,1280x720-50,11859141,11890495,31354,45.3148,1660601935.854,45.3021,0.0,100.0,0.0,100.0
5108,3192053,1660601939,2.529,2.529,11.985,1280x720-100,23717937,23777999,60062,90.6169,1660601940.023,45.3021,0.0,100.0,0.0,100.0
