,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
218,2468934,1660168263,0.723,0.723,28.07,1280x720-10,2555915,2565102,9187,9.7767,1660168263.49,5.2341999999999995,5.942,10.0,5.0,-589.2
230,2470707,1660168265,1.44,1.440,28.426,1280x720-5,1124622,1191654,67032,4.5425,1660168265.304,5.2341999999999995,0.3559999999999981,5.0,5.0,-35.59999999999981
242,2472191,1660168266,1.95,1.950,28.426,1280x720-5,1124622,1190806,66184,4.5426,1660168266.741,9.999999999976694e-05,0.0,5.0,0.0,5.0
266,2474809,1660168269,1.336,1.336,28.426,1280x720-10,2351443,2380421,28978,9.0729,1660168269.344,4.5303,0.0,10.0,5.0,5.0
278,2475891,1660168270,2.26,2.260,28.426,1280x720-5,1124622,1191655,67033,4.5425,1660168270.448,4.5304,0.0,5.0,5.0,0.0
302,2477356,1660168271,2.795,2.795,28.426,1280x720-10,2351443,2380426,28983,9.0729,1660168271.907,4.5304,0.0,10.0,5.0,5.0
419,2480706,1660168275,1.447,1.447,28.426,1280x720-50,11859141,11890433,31292,45.3148,1660168275.218,36.2419,0.0,50.0,40.0,10.0
431,2481170,1660168275,2.984,2.984,28.426,1280x720-5,1124622,1191657,67035,4.5425,1660168275.682,40.7723,0.0,5.0,45.0,-40.0
548,2483028,1660168277,3.127,3.127,28.426,1280x720-50,11859141,11890435,31294,45.3149,1660168277.55,40.772400000000005,0.0,50.0,45.0,5.0
665,2484393,1660168278,3.768,3.768,28.426,1280x720-50,11859141,11889574,30433,45.3147,1660168278.905,0.00019999999999953388,0.0,50.0,0.0,50.0
898,2487132,1660168281,3.027,3.027,28.426,1280x720-100,23717937,23777998,60061,90.6169,1660168282.282,45.3022,0.0,100.0,50.0,50.0
1015,2488390,1660168282,3.775,3.775,28.426,1280x720-50,11859141,11890465,31324,45.3149,1660168282.904,45.302,0.0,100.0,0.0,100.0
1248,2491225,1660168285,2.941,2.941,28.426,1280x720-100,23717937,23777999,60062,90.6169,1660168286.475,45.302,0.0,100.0,0.0,100.0
1365,2492398,1660168286,3.772,3.772,28.426,1280x720-50,11859141,11890467,31326,45.3147,1660168286.932,45.3022,0.0,100.0,0.0,100.0
1598,2495417,1660168289,2.755,2.755,28.426,1280x720-100,23717937,23777999,60062,90.6169,1660168290.058,45.3022,0.0,100.0,0.0,100.0
1715,2496428,1660168290,3.745,3.745,28.426,1280x720-50,11859141,11890442,31301,45.3149,1660168291.011,45.302,0.0,100.0,0.0,100.0
1948,2499122,1660168293,3.054,3.054,28.426,1280x720-100,23717937,23777997,60060,90.6169,1660168294.506,45.302,0.0,100.0,0.0,100.0
2065,2500390,1660168294,3.784,3.784,28.426,1280x720-50,11859141,11890458,31317,45.3148,1660168294.904,45.3021,0.0,100.0,0.0,100.0
2298,2503722,1660168298,2.456,2.456,28.426,1280x720-100,23717937,23777999,60062,90.6169,1660168299.022,45.3021,0.0,100.0,0.0,100.0
2415,2504756,1660168299,3.423,3.423,28.426,1280x720-50,11859141,11890479,31338,45.3148,1660168299.267,45.3021,0.0,100.0,0.0,100.0
2648,2507290,1660168301,2.891,2.891,28.426,1280x720-100,23717937,23777999,60062,90.6169,1660168302.057,45.3021,0.0,100.0,0.0,100.0
2765,2508567,1660168303,3.616,3.616,28.426,1280x720-50,11859141,11890488,31347,45.3148,1660168303.082,45.3021,0.0,100.0,0.0,100.0
2998,2511326,1660168305,2.863,2.863,28.426,1280x720-100,23717937,23777999,60062,90.6169,1660168306.046,45.3021,0.0,100.0,0.0,100.0
3115,2512357,1660168306,3.834,3.834,28.426,1280x720-50,11859141,11890493,31352,45.3148,1660168307.031,45.3021,0.0,100.0,0.0,100.0
3348,2515439,1660168309,2.746,2.746,28.426,1280x720-100,23718169,23777999,59830,90.617,1660168310.048,45.302200000000006,0.0,100.0,0.0,100.0
3465,2516530,1660168311,3.659,3.659,28.426,1280x720-50,11859141,11890495,31354,45.3148,1660168311.047,45.302200000000006,0.0,100.0,0.0,100.0
3698,2519136,1660168313,3.06,3.060,28.426,1280x720-100,23717937,23778000,60063,90.6169,1660168314.265,45.3021,0.0,100.0,0.0,100.0
3815,2520293,1660168314,3.901,3.901,28.426,1280x720-50,11859141,11890495,31354,45.3148,1660168314.811,45.3021,0.0,100.0,0.0,100.0
4048,2523496,1660168318,2.701,2.701,28.426,1280x720-100,23717937,23778000,60063,90.6169,1660168318.007,45.3021,0.0,100.0,0.0,100.0
4165,2524547,1660168319,3.648,3.648,28.426,1280x720-50,11859141,11890493,31352,45.3148,1660168319.067,45.3021,0.0,100.0,0.0,100.0
4398,2527180,1660168321,3.021,3.021,28.426,1280x720-100,23717937,23778000,60063,90.6169,1660168322.433,45.3021,0.0,100.0,0.0,100.0
4515,2528284,1660168322,3.919,3.919,28.426,1280x720-50,11859141,11890495,31354,45.3148,1660168322.797,45.3021,0.0,100.0,0.0,100.0
4748,2535931,1660168330,0.933,0.933,31.046,1280x720-100,23717937,23777999,60062,90.6169,1660168332.645,45.3021,2.620000000000001,100.0,0.0,-162.0000000000001
4760,2539201,1660168333,1.607,1.607,32.911,1280x720-5,1124622,1191656,67034,4.5426,1660168335.938,86.0743,1.865000000000002,5.0,95.0,-276.5000000000002
4784,2539957,1660168334,3.029,3.029,33.112,1280x720-10,2351443,2380416,28973,9.0728,1660168334.756,4.530200000000001,0.2010000000000005,10.0,5.0,-15.100000000000051
4901,2544881,1660168339,1.167,1.167,34.121,1280x720-50,11859141,11890495,31354,45.3148,1660168339.399,36.242,1.0090000000000003,50.0,40.0,-90.90000000000003
4913,2547758,1660168342,0.629,0.629,34.425,1280x720-5,1124622,1191656,67034,4.5425,1660168344.144,40.7723,0.30399999999999494,5.0,45.0,-70.3999999999995
4925,2548254,1660168342,2.398,2.398,34.628,1280x720-5,1124622,1190805,66183,4.5426,1660168344.64,9.999999999976694e-05,0.20300000000000296,5.0,0.0,-15.300000000000296
5042,2558338,1660168352,0.667,0.667,40.874,1280x720-50,11859141,11890494,31353,45.3148,1660168353.872,40.7722,6.246000000000002,50.0,45.0,-619.6000000000003
5054,2559118,1660168353,2.669,2.669,41.628,1280x720-5,1124622,1191665,67043,4.5426,1660168353.78,40.7722,0.7539999999999978,5.0,45.0,-115.39999999999978
5171,2565860,1660168360,0.918,0.918,44.547,1280x720-50,11859141,11890473,31332,45.3148,1660168360.383,40.7722,2.918999999999997,50.0,45.0,-286.8999999999997
5183,2566584,1660168361,2.827,2.827,45.201,1280x720-5,1124622,1191661,67039,4.5426,1660168361.14,40.7722,0.6540000000000035,5.0,45.0,-105.40000000000035
5300,2575078,1660168369,0.918,0.918,49.732,1280x720-50,11859141,11890460,31319,45.3147,1660168369.627,40.7721,4.530999999999999,50.0,45.0,-448.0999999999999
5312,2575833,1660168370,2.92,2.920,50.486,1280x720-5,1124622,1191660,67038,4.5426,1660168370.345,40.7721,0.7539999999999978,5.0,45.0,-115.39999999999978
5429,2582027,1660168376,0.23,0.230,51.949,1280x720-50,11859141,11890474,31333,45.3148,1660168377.128,40.7722,1.463000000000001,50.0,45.0,-141.3000000000001
5441,2582644,1660168377,2.14,2.140,52.406,1280x720-5,1124611,1191661,67050,4.5426,1660168377.169,40.7722,0.45700000000000074,5.0,45.0,-85.70000000000007
5465,2586172,1660168380,0.893,0.893,52.709,1280x720-10,2351420,2380419,28999,9.0728,1660168382.726,4.530200000000001,0.3030000000000044,10.0,5.0,-25.300000000000438
5477,2586734,1660168381,2.339,2.339,52.709,1280x720-5,1124611,1194998,70387,4.5553,1660168381.248,4.517500000000001,0.0,5.0,5.0,0.0
