,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,70654449,1660412881,0.431,0.431,3.326,1280x720-5,1124688,1191650,66962,4.5425,1660412882.735,0.0,0.0,5.0,0.0,5.0
23,70655478,1660412882,2.433,2.433,4.335,1280x720-5,1124633,1190800,66167,4.5425,1660412882.614,0.0,1.009,5.0,0.0,-95.89999999999999
140,70665951,1660412893,0.653,0.653,10.935,1280x720-50,11859257,11890482,31225,45.3148,1660412893.094,40.7723,6.6000000000000005,50.0,45.0,-655.0
152,70666564,1660412893,2.655,2.655,11.54,1280x720-5,1124633,1191657,67024,4.5424,1660412893.707,40.7724,0.6049999999999986,5.0,45.0,-100.49999999999986
269,70672775,1660412899,0.21,0.210,13.254,1280x720-50,11859257,11890466,31209,45.3147,1660412899.885,40.7723,1.7140000000000004,50.0,45.0,-166.40000000000003
281,70673972,1660412901,1.687,1.687,13.862,1280x720-5,1124633,1191662,67029,4.5426,1660412901.085,40.7721,0.6080000000000005,5.0,45.0,-100.80000000000005
305,70679827,1660412906,1.135,1.135,16.988,1280x720-10,2351443,2380417,28974,9.0728,1660412906.963,4.530200000000001,3.1259999999999994,10.0,5.0,-307.59999999999997
317,70681223,1660412908,2.409,2.409,17.644,1280x720-5,1124622,1191647,67025,4.5425,1660412908.349,4.5303,0.6559999999999988,5.0,5.0,-65.59999999999988
439,70732926,1660412960,0.952,0.952,65.803,1280x720-50,12370306,12467649,97343,47.5145,1660412960.068,42.971999999999994,48.159,50.0,45.0,-4810.9
451,70738502,1660412965,2.24,2.240,70.639,1280x720-5,1124622,1191655,67033,4.5425,1660412965.651,42.971999999999994,4.8359999999999985,5.0,45.0,-523.5999999999999
475,70739414,1660412966,3.506,3.506,70.789,1280x720-10,2351443,2380427,28984,9.0729,1660412966.521,4.5304,0.15000000000000568,10.0,5.0,-10.000000000000568
708,70788306,1660413015,1.021,1.021,115.024,1280x720-100,23718169,23777983,59814,90.617,1660413015.471,81.5441,44.235,100.0,90.0,-4413.5
720,70788727,1660413015,3.023,3.023,115.476,1280x720-5,1124622,1191654,67032,4.5425,1660413015.892,86.0745,0.4519999999999982,5.0,95.0,-135.19999999999982
837,70791041,1660413018,3.02,3.020,115.778,1280x720-50,11859141,11890471,31330,45.3148,1660413018.193,40.7723,0.3020000000000067,50.0,45.0,-25.20000000000067
954,70793436,1660413020,2.626,2.626,115.778,1280x720-50,11859141,11889597,30456,45.3149,1660413020.593,0.00010000000000331966,0.0,50.0,0.0,50.0
1071,70797403,1660413024,0.659,0.659,115.778,1280x720-50,11859141,11889586,30445,45.3149,1660413024.504,0.0,0.0,50.0,0.0,50.0
1083,70797808,1660413024,2.569,2.569,116.081,1280x720-5,1124622,1191654,67032,4.5425,1660413024.909,40.772400000000005,0.30299999999999727,5.0,45.0,-70.29999999999973
1200,70800022,1660413027,2.583,2.583,116.282,1280x720-50,11859141,11890433,31292,45.3148,1660413027.124,40.7723,0.2009999999999934,50.0,45.0,-15.09999999999934
1317,70802429,1660413029,2.182,2.182,116.282,1280x720-50,11859141,11889589,30448,45.3148,1660413029.549,0.0,0.0,50.0,0.0,50.0
1341,70802899,1660413029,3.709,3.709,116.282,1280x720-10,2351443,2380413,28970,9.0728,1660413030.019,36.242,0.0,10.0,40.0,-30.0
1574,70807898,1660413034,0.708,0.708,116.282,1280x720-100,23717937,23777997,60060,90.6169,1660413035.006,81.5441,0.0,100.0,90.0,10.0
1586,70808343,1660413035,2.274,2.274,116.282,1280x720-5,1124622,1191661,67039,4.5426,1660413035.445,86.0743,0.0,5.0,95.0,-90.0
1610,70809169,1660413036,3.695,3.695,116.484,1280x720-10,2351443,2380427,28984,9.0729,1660413036.302,4.5303,0.20199999999999818,10.0,5.0,-15.199999999999818
1843,70875248,1660413102,0.742,0.742,177.486,1280x720-100,23717937,23777999,60062,90.6169,1660413102.385,81.544,61.001999999999995,100.0,90.0,-6090.2
1855,70875613,1660413102,2.744,2.744,177.838,1280x720-5,1124622,1191654,67032,4.5425,1660413102.75,86.0744,0.35200000000000387,5.0,95.0,-125.20000000000039
1972,70877794,1660413104,3.26,3.260,178.541,1280x720-50,11859141,11890467,31326,45.3147,1660413104.898,40.7722,0.703000000000003,50.0,45.0,-65.3000000000003
2089,70879646,1660413106,3.416,3.416,178.541,1280x720-50,11859141,11889588,30447,45.3149,1660413106.742,0.00019999999999953388,0.0,50.0,0.0,50.0
2322,70881912,1660413109,3.152,3.152,178.541,1280x720-100,23717937,23777997,60060,90.6169,1660413109.006,45.302,0.0,100.0,50.0,50.0
2439,70888454,1660413115,1.632,1.632,181.514,1280x720-50,11859141,11890458,31317,45.3148,1660413115.585,45.3021,2.973000000000013,50.0,50.0,-297.3000000000013
