,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,607609,1660277324,2.002,2.002,2.367,1280x720-5,1124688,1191650,66962,4.5425,1660277324.85,0.0,0.0,5.0,0.0,5.0
35,609769,1660277326,1.909,1.909,2.418,1280x720-10,2351466,2380435,28969,9.0729,1660277326.915,4.5304,0.051000000000000156,10.0,5.0,-0.10000000000001563
60,611202,1660277328,2.477,2.477,2.418,1280x720-10,2453703,2522123,68420,9.6161,1660277328.347,0.5431999999999988,0.0,10.0,0.0,10.0
177,621648,1660277338,0.689,0.689,9.021,1280x720-50,11859257,11890426,31169,45.3149,1660277338.781,35.698800000000006,6.603000000000001,50.0,40.0,-650.3000000000001
189,622253,1660277339,2.122,2.122,9.021,1280x720-5,1124633,1191660,67027,4.5426,1660277339.369,40.7723,0.0,5.0,45.0,-40.0
213,623304,1660277340,3.611,3.611,9.525,1280x720-10,2351466,2380422,28956,9.0729,1660277340.436,4.5303,0.5039999999999996,10.0,5.0,-45.399999999999956
446,636656,1660277353,0.199,0.199,17.377,1280x720-100,23717937,23777999,60062,90.6169,1660277353.763,81.544,7.8519999999999985,100.0,90.0,-775.1999999999998
458,637344,1660277354,2.201,2.201,18.033,1280x720-5,1124622,1191647,67025,4.5425,1660277354.688,86.0744,0.6560000000000024,5.0,95.0,-155.60000000000025
482,638212,1660277355,3.359,3.359,18.084,1280x720-10,2351443,2403840,52397,9.1621,1660277355.353,4.6196,0.05099999999999838,10.0,5.0,-0.099999999999838
715,645569,1660277362,1.05,1.050,21.055,1280x720-100,23717937,23777998,60061,90.6169,1660277362.699,81.4548,2.971,100.0,90.0,-287.1
727,648258,1660277365,1.06,1.060,21.711,1280x720-5,1124622,1191654,67032,4.5425,1660277367.126,86.0744,0.6559999999999988,5.0,95.0,-155.59999999999988
739,648760,1660277365,3.062,3.062,22.214,1280x720-5,1124622,1190796,66174,4.5425,1660277367.628,0.0,0.5030000000000001,5.0,0.0,-45.30000000000001
856,652820,1660277369,1.268,1.268,22.467,1280x720-50,11859141,11890462,31321,45.3149,1660277369.926,40.772400000000005,0.2530000000000001,50.0,45.0,-20.30000000000001
868,653451,1660277370,2.634,2.634,22.467,1280x720-5,1124622,1191659,67037,4.5426,1660277370.631,40.7723,0.0,5.0,45.0,-40.0
985,657814,1660277374,0.679,0.679,22.769,1280x720-50,11859141,11890451,31310,45.3149,1660277374.921,40.7723,0.3019999999999996,50.0,45.0,-25.19999999999996
997,659452,1660277376,1.853,1.853,23.574,1280x720-5,1124622,1191655,67033,4.5425,1660277377.169,40.772400000000005,0.8050000000000033,5.0,45.0,-120.50000000000033
1021,662680,1660277379,1.751,1.751,24.635,1280x720-10,2351443,2380426,28983,9.0729,1660277379.782,4.5304,1.061,10.0,5.0,-101.1
1045,663780,1660277380,2.652,2.652,24.635,1280x720-10,2351443,2379567,28124,9.0729,1660277380.882,0.0,0.0,10.0,0.0,10.0
