,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,68483135,1660251512,1.891,1.891,2.416,1280x720-5,1124688,1191650,66962,4.5425,1660251512.445,0.0,0.0,5.0,0.0,5.0
35,68485414,1660251514,1.617,1.617,2.416,1280x720-10,2351466,2380435,28969,9.0729,1660251514.556,4.5304,0.0,10.0,5.0,5.0
60,68487081,1660251516,1.952,1.952,2.416,1280x720-10,2453703,2522123,68420,9.6161,1660251516.263,0.5431999999999988,0.0,10.0,0.0,10.0
84,68488581,1660251517,2.451,2.451,2.416,1280x720-10,2351466,2379547,28081,9.0728,1660251517.701,0.5432999999999986,0.0,10.0,0.0,10.0
201,68494155,1660251523,1.163,1.163,4.635,1280x720-50,11859257,11890466,31209,45.3147,1660251523.302,36.2419,2.219,50.0,40.0,-211.89999999999998
213,68494792,1660251523,2.525,2.525,4.635,1280x720-5,1124633,1191662,67029,4.5426,1660251523.939,40.7721,0.0,5.0,45.0,-40.0
330,68502552,1660251531,1.207,1.207,8.977,1280x720-50,11859141,11910369,51228,45.3908,1660251531.679,40.8482,4.3420000000000005,50.0,45.0,-429.20000000000005
342,68502898,1660251532,3.209,3.209,9.331,1280x720-5,1124622,1191647,67025,4.5425,1660251532.024,40.848299999999995,0.3539999999999992,5.0,45.0,-75.39999999999992
464,68504529,1660251533,3.768,3.768,9.483,1280x720-50,12370306,12467649,97343,47.5145,1660251533.659,42.971999999999994,0.15200000000000102,50.0,45.0,-10.200000000000102
697,68507898,1660251537,2.399,2.399,9.483,1280x720-100,23717937,23777998,60061,90.6169,1660251538.018,43.1024,0.0,100.0,50.0,50.0
814,68509974,1660251539,2.326,2.326,9.483,1280x720-50,11859141,11890438,31297,45.3149,1660251539.102,45.302,0.0,50.0,50.0,0.0
840,68510503,1660251539,3.802,3.802,9.483,1280x720-10,2555915,2565102,9187,9.7767,1660251539.631,35.5382,0.0,10.0,40.0,-30.0
1073,68513421,1660251542,2.883,2.883,9.483,1280x720-100,23717937,23777998,60061,90.6169,1660251543.048,80.8402,0.0,100.0,90.0,10.0
1190,68514544,1660251543,3.759,3.759,9.483,1280x720-50,11859141,11890471,31330,45.3148,1660251543.665,45.3021,0.0,100.0,0.0,100.0
1423,68517912,1660251547,2.395,2.395,9.483,1280x720-100,23717937,23777999,60062,90.6169,1660251548.014,45.3021,0.0,100.0,0.0,100.0
1540,68519449,1660251548,2.857,2.857,9.483,1280x720-50,11859141,11890440,31299,45.3149,1660251548.57,45.302,0.0,50.0,50.0,0.0
1657,68521104,1660251550,3.209,3.209,9.483,1280x720-50,11859141,11889602,30461,45.3149,1660251550.242,0.0,0.0,50.0,0.0,50.0
1774,68522916,1660251552,3.397,3.397,9.483,1280x720-50,11859141,11889579,30438,45.3148,1660251552.038,0.00010000000000331966,0.0,50.0,0.0,50.0
2007,68525523,1660251554,2.794,2.794,9.483,1280x720-100,23717937,23777997,60060,90.6168,1660251554.649,45.302,0.0,100.0,50.0,50.0
2124,68526831,1660251555,3.483,3.483,9.483,1280x720-50,11859141,11890435,31294,45.3149,1660251556.308,45.301899999999996,0.0,100.0,0.0,100.0
2357,68529094,1660251558,3.224,3.224,9.483,1280x720-100,23717937,23777997,60060,90.6169,1660251559.064,45.302,0.0,100.0,0.0,100.0
2474,68530745,1660251559,3.58,3.580,9.483,1280x720-50,11859141,11890467,31326,45.3147,1660251559.888,45.3022,0.0,100.0,0.0,100.0
2707,68533543,1660251562,2.782,2.782,9.483,1280x720-100,23717937,23777999,60062,90.6169,1660251562.672,45.3022,0.0,100.0,0.0,100.0
2824,68535081,1660251564,3.25,3.250,9.483,1280x720-50,11859141,11890444,31303,45.3149,1660251564.202,45.302,0.0,50.0,50.0,0.0
2941,68536586,1660251565,3.743,3.743,9.483,1280x720-50,11859141,11889613,30472,45.3147,1660251565.707,0.00019999999999953388,0.0,50.0,0.0,50.0
3174,68539228,1660251568,3.106,3.106,9.483,1280x720-100,23717937,23777999,60062,90.6169,1660251569.047,45.3022,0.0,100.0,50.0,50.0
3291,68540391,1660251569,3.943,3.943,9.483,1280x720-50,11859141,11890442,31301,45.3149,1660251569.512,45.302,0.0,100.0,0.0,100.0
3524,68543414,1660251572,2.926,2.926,9.483,1280x720-100,23717937,23777997,60060,90.6169,1660251573.043,45.302,0.0,100.0,0.0,100.0
3641,68545136,1660251574,3.204,3.204,9.483,1280x720-50,11859141,11890458,31317,45.3148,1660251574.258,45.3021,0.0,50.0,50.0,0.0
3758,68546500,1660251575,3.836,3.836,9.483,1280x720-50,11859141,11889613,30472,45.3147,1660251575.622,9.999999999621423e-05,0.0,50.0,0.0,50.0
3991,68549469,1660251578,2.874,2.874,9.483,1280x720-100,23717937,23777998,60061,90.6169,1660251579.056,45.3022,0.0,100.0,50.0,50.0
4108,68550828,1660251579,3.517,3.517,9.483,1280x720-50,11859141,11890491,31350,45.3148,1660251579.95,45.3021,0.0,100.0,0.0,100.0
4341,68553995,1660251583,2.345,2.345,9.483,1280x720-100,23717937,23777999,60062,90.6169,1660251584.004,45.3021,0.0,100.0,0.0,100.0
4458,68555526,1660251584,2.816,2.816,9.483,1280x720-50,11859141,11890479,31338,45.3149,1660251584.651,45.302,0.0,50.0,50.0,0.0
4575,68556921,1660251586,3.427,3.427,9.483,1280x720-50,11859141,11889639,30498,45.3148,1660251586.045,0.00010000000000331966,0.0,50.0,0.0,50.0
4808,68561172,1660251590,1.178,1.178,9.483,1280x720-100,23718169,23777999,59830,90.617,1660251590.294,45.302200000000006,0.0,100.0,50.0,50.0
4820,68561561,1660251590,2.786,2.786,9.483,1280x720-5,1124622,1191662,67040,4.5426,1660251590.683,86.0744,0.0,5.0,95.0,-90.0
4937,68563156,1660251592,3.318,3.318,9.533,1280x720-50,11859141,11890494,31353,45.3148,1660251592.296,40.7722,0.049999999999998934,50.0,45.0,1.0658141036401503e-13
5170,68566828,1660251595,1.656,1.656,9.533,1280x720-100,23717937,23778000,60063,90.6169,1660251595.953,45.3021,0.0,100.0,50.0,50.0
5194,68567858,1660251596,2.627,2.627,9.533,1280x720-10,2351443,2380420,28977,9.0729,1660251597.03,81.544,0.0,10.0,90.0,-80.0
5311,68570118,1660251599,2.363,2.363,9.533,1280x720-50,11859141,11890493,31352,45.3148,1660251599.244,36.2419,0.0,50.0,40.0,10.0
5428,68571480,1660251600,3.002,3.002,9.533,1280x720-50,11859141,11889640,30499,45.3148,1660251600.607,0.0,0.0,50.0,0.0,50.0
5545,68572806,1660251601,3.686,3.686,9.533,1280x720-50,11859141,11889641,30500,45.3148,1660251601.928,0.0,0.0,50.0,0.0,50.0
5778,68575592,1660251604,2.899,2.899,9.533,1280x720-100,23717937,23777999,60062,90.6169,1660251605.052,45.3021,0.0,100.0,50.0,50.0
5895,68577095,1660251606,3.396,3.396,9.533,1280x720-50,11859141,11890495,31354,45.3148,1660251606.217,45.3021,0.0,100.0,0.0,100.0
