,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,744381,1660166538,1.945,1.945,1.507,1280x720-5,1124688,1191650,66962,4.5425,1660166539.064,0.0,0.0,5.0,0.0,5.0
35,745652,1660166540,2.675,2.675,1.507,1280x720-10,2351466,2380435,28969,9.0729,1660166540.19,4.5304,0.0,10.0,5.0,5.0
152,751090,1660166545,1.103,1.103,3.324,1280x720-50,11859257,11890482,31225,45.3148,1660166545.609,36.2419,1.817,50.0,40.0,-171.7
164,751508,1660166546,2.757,2.757,3.374,1280x720-5,1124633,1191657,67024,4.5424,1660166546.042,40.7724,0.050000000000000266,5.0,45.0,-45.00000000000003
281,759689,1660166554,1.268,1.268,8.012,1280x720-50,11859257,11890466,31209,45.3147,1660166554.215,40.7723,4.638,50.0,45.0,-458.8
293,760208,1660166554,2.967,2.967,8.213,1280x720-5,1124633,1191662,67029,4.5426,1660166554.734,40.7721,0.20099999999999874,5.0,45.0,-60.09999999999987
410,766070,1660166560,0.918,0.918,9.978,1280x720-50,11859141,11910369,51228,45.3908,1660166560.598,40.8482,1.7650000000000006,50.0,45.0,-171.50000000000006
422,766543,1660166561,2.92,2.920,10.43,1280x720-5,1124622,1191647,67025,4.5425,1660166561.079,40.848299999999995,0.45199999999999996,5.0,45.0,-85.19999999999999
544,772597,1660166567,0.932,0.932,12.444,1280x720-50,12370306,12467649,97343,47.5145,1660166567.125,42.971999999999994,2.014000000000001,50.0,45.0,-196.40000000000012
556,773148,1660166567,2.934,2.934,12.997,1280x720-5,1124622,1191655,67033,4.5425,1660166567.676,42.971999999999994,0.552999999999999,5.0,45.0,-95.2999999999999
673,776870,1660166571,1.891,1.891,13.701,1280x720-50,11859141,11890438,31297,45.3149,1660166571.388,40.772400000000005,0.7040000000000006,50.0,45.0,-65.40000000000006
699,777608,1660166572,3.157,3.157,13.701,1280x720-10,2555915,2565102,9187,9.7767,1660166572.155,35.5382,0.0,10.0,40.0,-30.0
816,780964,1660166575,1.806,1.806,13.701,1280x720-50,11859141,11890462,31321,45.3149,1660166575.492,35.5382,0.0,50.0,40.0,10.0
840,781628,1660166576,3.144,3.144,13.701,1280x720-10,2351443,2380424,28981,9.0729,1660166576.141,36.242000000000004,0.0,10.0,40.0,-30.0
957,783909,1660166578,2.863,2.863,13.701,1280x720-50,11859141,11890451,31310,45.3149,1660166578.423,36.242000000000004,0.0,50.0,40.0,10.0
