,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,192268768,1660534495,2.002,2.002,1.056,1280x720-5,1124688,1191650,66962,4.5425,1660534495.915,0.0,0.0,5.0,0.0,5.0
35,192270026,1660534497,2.865,2.865,1.156,1280x720-10,2351466,2380435,28969,9.0729,1660534497.152,4.5304,0.09999999999999987,10.0,5.0,-4.999999999999986
152,192272987,1660534500,1.904,1.904,1.156,1280x720-50,11859257,11890482,31225,45.3148,1660534500.268,36.2419,0.0,50.0,40.0,10.0
176,192273658,1660534500,3.235,3.235,1.156,1280x720-10,2351466,2380400,28934,9.0728,1660534500.939,36.242,0.0,10.0,40.0,-30.0
293,192276113,1660534503,2.787,2.787,1.156,1280x720-50,11859257,11890466,31209,45.3147,1660534503.233,36.2419,0.0,50.0,40.0,10.0
410,192278470,1660534505,2.427,2.427,1.156,1280x720-50,11859257,11889609,30352,45.3147,1660534505.577,0.0,0.0,50.0,0.0,50.0
527,192280937,1660534508,1.969,1.969,1.156,1280x720-50,11859141,11909515,50374,45.3908,1660534508.04,0.07609999999999673,0.0,50.0,0.0,50.0
551,192282109,1660534509,2.794,2.794,1.156,1280x720-10,2351443,2380418,28975,9.0728,1660534509.236,36.318,0.0,10.0,40.0,-30.0
673,192285699,1660534512,1.202,1.202,1.156,1280x720-50,12370306,12467649,97343,47.5145,1660534512.8,38.4417,0.0,50.0,40.0,10.0
685,192286163,1660534513,2.741,2.741,1.156,1280x720-5,1124622,1191655,67033,4.5425,1660534513.267,42.971999999999994,0.0,5.0,45.0,-40.0
802,192288919,1660534516,1.992,1.992,1.156,1280x720-50,11859141,11890438,31297,45.3149,1660534516.016,40.772400000000005,0.0,50.0,45.0,5.0
828,192289651,1660534516,3.265,3.265,1.156,1280x720-10,2555915,2565102,9187,9.7767,1660534516.748,35.5382,0.0,10.0,40.0,-30.0
945,192293371,1660534520,1.544,1.544,1.156,1280x720-50,11859141,11890462,31321,45.3149,1660534520.501,35.5382,0.0,50.0,40.0,10.0
969,192294147,1660534521,2.766,2.766,1.156,1280x720-10,2351443,2380424,28981,9.0729,1660534521.26,36.242000000000004,0.0,10.0,40.0,-30.0
1086,192299372,1660534526,0.841,0.841,2.42,1280x720-50,11859141,11890451,31310,45.3149,1660534526.472,36.242000000000004,1.264,50.0,40.0,-116.4
1098,192300355,1660534527,2.833,2.833,3.378,1280x720-5,1124622,1191655,67033,4.5425,1660534527.51,40.772400000000005,0.9580000000000002,5.0,45.0,-135.8
1215,192310233,1660534537,0.353,0.353,8.762,1280x720-50,11859141,11890456,31315,45.3149,1660534537.365,40.772400000000005,5.384,50.0,45.0,-533.4000000000001
1227,192312420,1660534539,1.202,1.202,9.773,1280x720-5,1124622,1191649,67027,4.5425,1660534539.678,40.772400000000005,1.0109999999999992,5.0,45.0,-141.0999999999999
1239,192314140,1660534541,1.487,1.487,9.773,1280x720-5,1124622,1190804,66182,4.5425,1660534541.261,0.0,0.0,5.0,0.0,5.0
1251,192316175,1660534543,1.457,1.457,9.773,1280x720-5,1124622,1197826,73204,4.5693,1660534543.371,0.026799999999999713,0.0,5.0,0.0,5.0
1263,192319270,1660534546,2.103,2.103,11.487,1280x720-5,1124622,1190795,66173,4.5425,1660534546.376,0.026799999999999713,1.7140000000000004,5.0,0.0,-166.40000000000003
1287,192321147,1660534548,2.34,2.340,11.588,1280x720-10,2351443,2380431,28988,9.0729,1660534548.304,4.5304,0.10099999999999909,10.0,5.0,-5.099999999999909
1404,192330733,1660534557,0.604,0.604,17.328,1280x720-50,11859141,11890465,31324,45.3149,1660534557.829,36.242000000000004,5.74,50.0,40.0,-564.0
1416,192331421,1660534558,2.596,2.596,17.985,1280x720-5,1124622,1191652,67030,4.5425,1660534558.521,40.772400000000005,0.657,5.0,45.0,-105.7
1533,192336813,1660534563,1.233,1.233,19.951,1280x720-50,11859141,11890467,31326,45.3147,1660534563.916,40.7722,1.966000000000001,50.0,45.0,-191.6000000000001
1545,192337305,1660534564,2.735,2.735,19.951,1280x720-5,1124622,1191656,67034,4.5425,1660534564.492,40.7722,0.0,5.0,45.0,-40.0
1662,192340573,1660534567,1.468,1.468,19.951,1280x720-50,11859141,11890442,31301,45.3149,1660534567.682,40.772400000000005,0.0,50.0,45.0,5.0
1674,192340963,1660534568,3.083,3.083,19.951,1280x720-5,1124622,1191659,67037,4.5426,1660534568.059,40.7723,0.0,5.0,45.0,-40.0
1791,192343780,1660534570,2.272,2.272,19.951,1280x720-50,11859141,11890458,31317,45.3148,1660534570.905,40.7722,0.0,50.0,45.0,5.0
1815,192344421,1660534571,3.634,3.634,19.951,1280x720-10,2351443,2380430,28987,9.0729,1660534571.641,36.2419,0.0,10.0,40.0,-30.0
2048,192347845,1660534574,2.212,2.212,19.951,1280x720-100,23717937,23777998,60061,90.6169,1660534574.941,81.544,0.0,100.0,90.0,10.0
2072,192348161,1660534575,3.899,3.899,19.951,1280x720-10,2351443,2380428,28985,9.0729,1660534575.316,81.544,0.0,10.0,90.0,-80.0
2305,192352809,1660534579,1.246,1.246,19.951,1280x720-100,23717937,23777999,60062,90.6169,1660534579.912,81.544,0.0,100.0,90.0,10.0
2317,192353415,1660534580,2.647,2.647,19.951,1280x720-5,1124622,1191658,67036,4.5426,1660534580.606,86.0743,0.0,5.0,95.0,-90.0
2434,192355850,1660534582,2.209,2.209,19.951,1280x720-50,11859141,11890493,31352,45.3148,1660534582.951,40.7722,0.0,50.0,45.0,5.0
2458,192356466,1660534583,3.602,3.602,19.951,1280x720-10,2351443,2380418,28975,9.0729,1660534583.616,36.2419,0.0,10.0,40.0,-30.0
2691,192360706,1660534587,1.362,1.362,19.951,1280x720-100,23717937,23778000,60063,90.6169,1660534587.807,81.544,0.0,100.0,90.0,10.0
2703,192361089,1660534588,2.976,2.976,19.951,1280x720-5,1124622,1191661,67039,4.5426,1660534588.383,86.0743,0.0,5.0,95.0,-90.0
2820,192363050,1660534590,3.015,3.015,19.951,1280x720-50,11859141,11890495,31354,45.3148,1660534590.171,40.7722,0.0,50.0,45.0,5.0
2937,192365015,1660534592,3.052,3.052,19.951,1280x720-50,11859141,11889640,30499,45.3148,1660534592.125,0.0,0.0,50.0,0.0,50.0
3054,192366675,1660534593,3.395,3.395,19.951,1280x720-50,11859141,11889639,30498,45.3148,1660534593.77,0.0,0.0,50.0,0.0,50.0
3287,192369232,1660534596,2.845,2.845,19.951,1280x720-100,23717937,23778000,60063,90.6169,1660534596.327,45.3021,0.0,100.0,50.0,50.0
3404,192370686,1660534597,3.387,3.387,19.951,1280x720-50,11859141,11890495,31354,45.3148,1660534597.789,45.3021,0.0,100.0,0.0,100.0
3637,192376056,1660534603,0.435,0.435,20.305,1280x720-100,23717937,23777999,60062,90.6169,1660534603.155,45.3021,0.3539999999999992,100.0,0.0,64.60000000000008
3649,192376310,1660534603,2.437,2.437,20.557,1280x720-5,1124622,1191656,67034,4.5426,1660534603.409,86.0743,0.2519999999999989,5.0,95.0,-115.19999999999989
3766,192378097,1660534605,3.559,3.559,21.462,1280x720-50,11859141,11890493,31352,45.3147,1660534605.2,40.7721,0.9050000000000011,50.0,45.0,-85.50000000000011
3999,192381182,1660534608,2.472,2.472,21.462,1280x720-100,23717937,23778000,60063,90.6169,1660534608.278,45.3022,0.0,100.0,50.0,50.0
4116,192382844,1660534609,2.809,2.809,21.462,1280x720-50,11859141,11890494,31353,45.3148,1660534609.946,45.3021,0.0,50.0,50.0,0.0
4233,192384752,1660534611,2.907,2.907,21.462,1280x720-50,11859141,11889640,30499,45.3148,1660534612.004,0.0,0.0,50.0,0.0,50.0
4350,192386242,1660534613,3.422,3.422,21.462,1280x720-50,11859141,11889640,30499,45.3148,1660534613.337,0.0,0.0,50.0,0.0,50.0
4583,192389446,1660534616,2.214,2.214,21.462,1280x720-100,23717937,23777999,60062,90.6169,1660534616.541,45.3021,0.0,100.0,50.0,50.0
4607,192389831,1660534616,3.838,3.838,21.462,1280x720-10,2351443,2380426,28983,9.0729,1660534616.926,81.544,0.0,10.0,90.0,-80.0
4840,192392937,1660534620,2.733,2.733,21.462,1280x720-100,23717937,23777999,60062,90.6169,1660534620.04,81.544,0.0,100.0,90.0,10.0
4957,192395184,1660534622,2.486,2.486,21.462,1280x720-50,11859141,11890460,31319,45.3147,1660534622.394,45.3022,0.0,50.0,50.0,0.0
5074,192399124,1660534626,0.55,0.550,21.462,1280x720-50,11859141,11889624,30483,45.3148,1660534626.235,9.999999999621423e-05,0.0,50.0,0.0,50.0
5086,192399938,1660534627,2.388,2.388,22.069,1280x720-5,1124622,1191657,67035,4.5425,1660534627.084,40.7723,0.6069999999999993,5.0,45.0,-100.69999999999993
5203,192402693,1660534629,2.325,2.325,22.724,1280x720-50,11859025,11890462,31437,45.3149,1660534629.81,40.772400000000005,0.6550000000000011,50.0,45.0,-60.500000000000114
5320,192405306,1660534632,1.718,1.718,22.724,1280x720-50,11859025,11889601,30576,45.3148,1660534632.416,0.00010000000000331966,0.0,50.0,0.0,50.0
5344,192406000,1660534633,3.019,3.019,22.724,1280x720-10,2351420,2380418,28998,9.0728,1660534633.104,36.242,0.0,10.0,40.0,-30.0
5461,192409095,1660534636,1.932,1.932,22.724,1280x720-50,11859025,11890457,31432,45.3149,1660534636.192,36.2421,0.0,50.0,40.0,10.0
5485,192409731,1660534636,3.294,3.294,22.724,1280x720-10,2351420,2380417,28997,9.0728,1660534636.828,36.2421,0.0,10.0,40.0,-30.0
5602,192411868,1660534638,3.16,3.160,22.724,1280x720-50,11859025,11890443,31418,45.3149,1660534638.97,36.2421,0.0,50.0,40.0,10.0
5719,192414229,1660534641,2.802,2.802,22.724,1280x720-50,11859025,11889597,30572,45.3149,1660534641.342,0.0,0.0,50.0,0.0,50.0
5836,192416345,1660534643,2.69,2.690,22.724,1280x720-50,11859025,11889619,30594,45.3148,1660534643.471,0.00010000000000331966,0.0,50.0,0.0,50.0
5953,192418526,1660534645,2.507,2.507,22.724,1280x720-50,11859025,11889634,30609,45.3148,1660534645.631,0.0,0.0,50.0,0.0,50.0
6070,192420707,1660534647,2.335,2.335,22.724,1280x720-50,11859025,11889632,30607,45.3148,1660534647.819,0.0,0.0,50.0,0.0,50.0
6187,192424049,1660534651,0.987,0.987,22.724,1280x720-50,11859025,11889631,30606,45.3148,1660534651.91,0.0,0.0,50.0,0.0,50.0
6199,192424403,1660534651,2.634,2.634,22.724,1280x720-5,1124611,1191649,67038,4.5425,1660534652.264,40.7723,0.0,5.0,45.0,-40.0
6316,192426306,1660534653,2.823,2.823,22.774,1280x720-50,11859025,11890492,31467,45.3148,1660534653.411,40.7723,0.05000000000000071,50.0,45.0,-7.105427357601002e-14
