,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,1001137,1660263206,2.002,2.002,0.958,1280x720-5,1124688,1191650,66962,4.5425,1660263206.406,0.0,0.0,5.0,0.0,5.0
35,1001745,1660263206,4.004,4.004,1.56,1280x720-10,2351466,2380435,28969,9.0729,1660263207.014,4.5304,0.6020000000000001,10.0,5.0,-55.20000000000001
268,1004503,1660263209,3.261,3.261,1.56,1280x720-100,23718169,23777998,59829,90.6168,1660263209.69,81.5439,0.0,100.0,90.0,10.0
385,1006430,1660263211,3.334,3.334,1.56,1280x720-50,11859257,11890426,31169,45.3149,1660263212.007,45.301899999999996,0.0,100.0,0.0,100.0
618,1008830,1660263214,2.936,2.936,1.56,1280x720-100,23718169,23777999,59830,90.6169,1660263214.014,45.302,0.0,100.0,0.0,100.0
735,1009835,1660263215,3.934,3.934,1.56,1280x720-50,11859257,11890463,31206,45.3147,1660263215.024,45.3022,0.0,100.0,0.0,100.0
968,1012806,1660263217,2.966,2.966,1.56,1280x720-100,23717937,23777999,60062,90.6169,1660263218.332,45.3022,0.0,100.0,0.0,100.0
1085,1014008,1660263219,3.771,3.771,1.56,1280x720-50,11859141,11890432,31291,45.3149,1660263219.198,45.302,0.0,100.0,0.0,100.0
1318,1017105,1660263222,2.671,2.671,1.56,1280x720-100,23717937,23777985,60048,90.6169,1660263223.027,45.302,0.0,100.0,0.0,100.0
1435,1018070,1660263223,3.713,3.713,1.56,1280x720-50,11859141,11890429,31288,45.3147,1660263223.257,45.3022,0.0,100.0,0.0,100.0
1668,1021062,1660263226,2.726,2.726,1.56,1280x720-100,23717937,23777996,60059,90.6169,1660263227.036,45.3022,0.0,100.0,0.0,100.0
1798,1022311,1660263227,3.477,3.477,1.56,1280x720-50,13188299,13201705,13406,50.312,1660263227.496,40.3049,0.0,100.0,0.0,100.0
2031,1024737,1660263229,3.05,3.050,1.56,1280x720-100,23717937,23777998,60061,90.6169,1660263230.048,40.3049,0.0,100.0,0.0,100.0
2148,1025560,1660263230,4.228,4.228,1.56,1280x720-50,11859141,11890471,31330,45.3148,1660263230.823,45.3021,0.0,100.0,0.0,100.0
2381,1029125,1660263234,2.665,2.665,1.56,1280x720-100,23717937,23777999,60062,90.6169,1660263235.029,45.3021,0.0,100.0,0.0,100.0
2498,1030352,1660263235,3.44,3.440,1.56,1280x720-50,11859141,11890440,31299,45.3149,1660263235.544,45.302,0.0,100.0,0.0,100.0
2731,1032918,1660263238,2.873,2.873,1.56,1280x720-100,23717937,23777999,60062,90.6169,1660263238.171,45.302,0.0,100.0,0.0,100.0
2848,1034166,1660263239,3.634,3.634,1.56,1280x720-50,11859141,11890433,31292,45.3148,1660263239.351,45.3021,0.0,100.0,0.0,100.0
3081,1036671,1660263241,3.128,3.128,1.56,1280x720-100,23717937,23777997,60060,90.6168,1660263242.388,45.302,0.0,100.0,0.0,100.0
3198,1037810,1660263242,3.992,3.992,1.56,1280x720-50,11859141,11890435,31294,45.3149,1660263243.139,45.301899999999996,0.0,100.0,0.0,100.0
3431,1040816,1660263245,2.989,2.989,1.56,1280x720-100,23717937,23777997,60060,90.6169,1660263246.239,45.302,0.0,100.0,0.0,100.0
3548,1041907,1660263247,3.895,3.895,1.56,1280x720-50,11859141,11890467,31326,45.3147,1660263247.101,45.3022,0.0,100.0,0.0,100.0
3781,1044682,1660263249,3.122,3.122,1.56,1280x720-100,23717937,23777999,60062,90.6169,1660263250.454,45.3022,0.0,100.0,0.0,100.0
3898,1046319,1660263251,3.487,3.487,1.56,1280x720-50,11859141,11890444,31303,45.3149,1660263251.514,45.302,0.0,100.0,0.0,100.0
4131,1049331,1660263254,2.484,2.484,1.56,1280x720-100,23717937,23777999,60062,90.6169,1660263254.529,45.302,0.0,100.0,0.0,100.0
4248,1050505,1660263255,3.304,3.304,1.56,1280x720-50,11859141,11890467,31326,45.3147,1660263255.699,45.3022,0.0,100.0,0.0,100.0
4481,1052662,1660263257,3.15,3.150,1.56,1280x720-100,23717937,23777999,60062,90.6169,1660263257.848,45.3022,0.0,100.0,0.0,100.0
4598,1053887,1660263259,3.931,3.931,1.56,1280x720-50,11859141,11890443,31302,45.3149,1660263259.077,45.302,0.0,100.0,0.0,100.0
4831,1057270,1660263262,2.545,2.545,1.56,1280x720-100,23717937,23777999,60062,90.6169,1660263263.312,45.302,0.0,100.0,0.0,100.0
4948,1060092,1660263265,1.732,1.732,1.56,1280x720-50,11859141,11890467,31326,45.3147,1660263265.277,45.3022,0.0,50.0,50.0,0.0
4972,1060924,1660263266,2.903,2.903,1.56,1280x720-10,2351443,2380429,28986,9.0729,1660263266.132,36.2418,0.0,10.0,40.0,-30.0
