,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,75031702,1660417258,2.002,2.002,1.458,1280x720-5,1124688,1191650,66962,4.5425,1660417258.902,0.0,0.0,5.0,0.0,5.0
35,75033096,1660417260,3.371,3.371,2.215,1280x720-10,2351466,2380435,28969,9.0729,1660417260.2,4.5304,0.7569999999999999,10.0,5.0,-70.69999999999999
268,75037168,1660417264,1.302,1.302,2.215,1280x720-100,23718169,23777998,59829,90.6168,1660417264.283,81.5439,0.0,100.0,90.0,10.0
280,75037441,1660417264,3.028,3.028,2.215,1280x720-5,1124633,1191657,67024,4.5424,1660417264.556,86.0744,0.0,5.0,95.0,-90.0
397,75038431,1660417265,4.041,4.041,2.215,1280x720-50,11859257,11890466,31209,45.3147,1660417265.527,40.7723,0.0,50.0,45.0,5.0
630,75041782,1660417268,2.692,2.692,2.215,1280x720-100,23718169,23777998,59829,90.6169,1660417269.034,45.3022,0.0,100.0,50.0,50.0
747,75042848,1660417269,3.626,3.626,2.215,1280x720-50,11859141,11910369,51228,45.3908,1660417270.066,45.2261,0.0,100.0,0.0,100.0
980,75045662,1660417272,2.814,2.814,2.215,1280x720-100,23717937,23777996,60059,90.6169,1660417273.058,45.2261,0.0,100.0,0.0,100.0
1102,75046980,1660417274,3.495,3.495,2.215,1280x720-50,12370306,12467649,97343,47.5145,1660417274.075,43.1024,0.0,100.0,0.0,100.0
1335,75049615,1660417276,2.864,2.864,2.215,1280x720-100,23717937,23777998,60061,90.6169,1660417276.718,43.1024,0.0,100.0,0.0,100.0
1452,75050628,1660417277,3.855,3.855,2.215,1280x720-50,11859141,11890438,31297,45.3149,1660417277.723,45.302,0.0,100.0,0.0,100.0
1685,75053867,1660417280,2.621,2.621,2.215,1280x720-100,23718169,23777983,59814,90.617,1660417281.027,45.3021,0.0,100.0,0.0,100.0
