,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,64496122,1660406723,2.002,2.002,0.402,1280x720-5,1124688,1191650,66962,4.5425,1660406723.256,0.0,0.0,5.0,0.0,5.0
35,64496803,1660406723,4.004,4.004,1.105,1280x720-10,2351466,2380435,28969,9.0729,1660406723.937,4.5304,0.703,10.0,5.0,-65.3
268,64516457,1660406743,0.555,0.555,15.161,1280x720-100,23718169,23777998,59829,90.6168,1660406743.657,81.5439,14.056,100.0,90.0,-1395.6
280,64518185,1660406745,1.812,1.812,16.167,1280x720-5,1124633,1191657,67024,4.5424,1660406745.543,86.0744,1.006000000000002,5.0,95.0,-190.6000000000002
304,64520543,1660406747,1.454,1.454,16.167,1280x720-10,2351466,2380424,28958,9.0729,1660406747.692,4.530500000000001,0.0,10.0,5.0,5.0
316,64521941,1660406749,2.053,2.053,16.167,1280x720-5,1124633,1191662,67029,4.5426,1660406749.055,4.5303,0.0,5.0,5.0,0.0
340,64523556,1660406750,2.446,2.446,16.167,1280x720-10,2351443,2380417,28974,9.0728,1660406750.708,4.530200000000001,0.0,10.0,5.0,5.0
457,64535026,1660406762,0.736,0.736,23.821,1280x720-50,11859141,11890432,31291,45.3149,1660406762.193,36.2421,7.654,50.0,40.0,-755.4
469,64536250,1660406763,1.962,1.962,24.273,1280x720-5,1124622,1191657,67035,4.5425,1660406763.445,40.772400000000005,0.4519999999999982,5.0,45.0,-85.19999999999982
493,64539408,1660406766,0.806,0.806,24.273,1280x720-10,2351443,2380424,28981,9.0729,1660406766.651,4.5304,0.0,10.0,5.0,5.0
505,64540855,1660406767,1.738,1.738,24.577,1280x720-5,1124622,1191654,67032,4.5425,1660406767.962,4.5304,0.30400000000000205,5.0,5.0,-30.400000000000205
531,64543792,1660406770,0.811,0.811,24.577,1280x720-10,2555915,2565102,9187,9.7767,1660406770.965,5.2341999999999995,0.0,10.0,5.0,5.0
543,64545174,1660406772,1.853,1.853,24.981,1280x720-5,1124622,1191654,67032,4.5425,1660406772.29,5.2341999999999995,0.4039999999999999,5.0,5.0,-40.39999999999999
567,64546805,1660406773,2.221,2.221,24.981,1280x720-10,2351443,2380424,28981,9.0729,1660406773.919,4.5304,0.0,10.0,5.0,5.0
591,64548755,1660406775,2.276,2.276,24.981,1280x720-10,2351443,2379568,28125,9.0729,1660406775.873,0.0,0.0,10.0,0.0,10.0
615,64551558,1660406778,1.479,1.479,24.981,1280x720-10,2351443,2379566,28123,9.0728,1660406778.658,9.999999999976694e-05,0.0,10.0,0.0,10.0
627,64552766,1660406779,2.271,2.271,24.981,1280x720-5,1124622,1191654,67032,4.5425,1660406779.889,4.5303,0.0,5.0,5.0,0.0
