,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,589567,1660172954,2.002,2.002,1.759,1280x720-5,1124688,1191650,66962,4.5425,1660172955.372,0.0,0.0,5.0,0.0,5.0
35,591180,1660172956,3.036,3.036,2.364,1280x720-10,2351466,2380435,28969,9.0729,1660172956.3,4.5304,0.605,10.0,5.0,-55.5
152,594119,1660172959,2.098,2.098,2.364,1280x720-50,11859257,11890482,31225,45.3148,1660172959.203,36.2419,0.0,50.0,40.0,10.0
176,594808,1660172959,3.406,3.406,2.364,1280x720-10,2351466,2380400,28934,9.0728,1660172959.892,36.242,0.0,10.0,40.0,-30.0
409,598973,1660172964,1.246,1.246,2.364,1280x720-100,23718169,23777999,59830,90.6169,1660172964.285,81.5441,0.0,100.0,90.0,10.0
421,599719,1660172964,2.503,2.503,2.364,1280x720-5,1124633,1191662,67029,4.5426,1660172965.031,86.0743,0.0,5.0,95.0,-90.0
538,602429,1660172967,1.796,1.796,2.364,1280x720-50,11859141,11910369,51228,45.3908,1660172967.513,40.8482,0.0,50.0,45.0,5.0
562,603687,1660172968,2.537,2.537,2.364,1280x720-10,2351443,2380418,28975,9.0728,1660172968.829,36.318,0.0,10.0,40.0,-30.0
684,606861,1660172971,1.365,1.365,2.364,1280x720-50,12370306,12467649,97343,47.5145,1660172972.094,38.4417,0.0,50.0,40.0,10.0
696,607760,1660172972,2.471,2.471,2.364,1280x720-5,1124622,1191655,67033,4.5425,1660172972.899,42.971999999999994,0.0,5.0,45.0,-40.0
813,611045,1660172976,1.184,1.184,2.364,1280x720-50,11859141,11890438,31297,45.3149,1660172976.142,40.772400000000005,0.0,50.0,45.0,5.0
825,611822,1660172976,2.413,2.413,2.364,1280x720-5,1124622,1191649,67027,4.5425,1660172976.919,40.772400000000005,0.0,5.0,45.0,-40.0
942,614633,1660172979,1.597,1.597,2.364,1280x720-50,11859141,11890462,31321,45.3149,1660172979.724,40.772400000000005,0.0,50.0,45.0,5.0
966,615459,1660172980,2.778,2.778,2.364,1280x720-10,2351443,2380424,28981,9.0729,1660172980.544,36.242000000000004,0.0,10.0,40.0,-30.0
1083,619255,1660172984,0.98,0.980,2.364,1280x720-50,11859141,11890451,31310,45.3149,1660172984.361,36.242000000000004,0.0,50.0,40.0,10.0
1095,619811,1660172984,2.428,2.428,2.364,1280x720-5,1124622,1191655,67033,4.5425,1660172984.917,40.772400000000005,0.0,5.0,45.0,-40.0
1212,624247,1660172989,0.603,0.603,2.87,1280x720-50,11859141,11890456,31315,45.3149,1660172989.489,40.772400000000005,0.5060000000000002,50.0,45.0,-45.60000000000002
1224,624815,1660172989,2.605,2.605,3.477,1280x720-5,1124622,1191649,67027,4.5425,1660172990.057,40.772400000000005,0.6069999999999998,5.0,45.0,-100.69999999999997
1341,628484,1660172993,1.499,1.499,4.031,1280x720-50,11859141,11890443,31302,45.3148,1660172993.57,40.7723,0.5539999999999998,50.0,45.0,-50.399999999999984
1353,629156,1660172994,2.829,2.829,4.031,1280x720-5,1124622,1198679,74057,4.5693,1660172994.249,40.7455,0.0,5.0,45.0,-40.0
1470,632954,1660172998,1.036,1.036,4.031,1280x720-50,11859141,11890428,31287,45.3147,1660172998.058,40.745400000000004,0.0,50.0,45.0,5.0
1482,633465,1660172998,2.521,2.521,4.031,1280x720-5,1124622,1191661,67039,4.5426,1660172998.569,40.7721,0.0,5.0,45.0,-40.0
1599,635777,1660173000,2.318,2.318,4.083,1280x720-50,11859141,11890465,31324,45.3149,1660173000.86,40.7723,0.05200000000000049,50.0,45.0,-0.20000000000004903
1716,638751,1660173003,1.348,1.348,4.083,1280x720-50,11859141,11889590,30449,45.3149,1660173003.834,0.0,0.0,50.0,0.0,50.0
1728,639373,1660173004,2.727,2.727,4.083,1280x720-5,1124622,1191654,67032,4.5425,1660173004.622,40.772400000000005,0.0,5.0,45.0,-40.0
1845,642613,1660173007,1.486,1.486,4.083,1280x720-50,11859141,11890467,31326,45.3147,1660173007.69,40.7722,0.0,50.0,45.0,5.0
