idx,size,avail,enc_fin,offload,inf,recv
0,2048000,1660519803656,1660519803656,1660519804215,44,1660519804600
10,2048000,1660519804657,1660519804657,1660519804663,44,1660519805108
15,2048000,1660519805156,1660519805156,1660519805158,44,1660519805584
20,2048000,1660519805657,1660519805657,1660519805659,44,1660519806094
25,2048000,1660519806156,1660519806156,1660519806158,44,1660519806634
30,2048000,1660519806658,1660519806658,1660519806661,44,1660519807104
35,2048000,1660519807156,1660519807156,1660519807158,44,1660519807624
40,2048000,1660519807655,1660519807655,1660519807657,44,1660519808061
45,2048000,1660519808156,1660519808156,1660519808158,44,1660519808582
50,2048000,1660519808657,1660519808657,1660519808659,44,1660519809104
55,2048000,1660519809155,1660519809155,1660519809157,44,1660519809615
60,2048000,1660519809658,1660519809658,1660519809661,44,1660519810134
65,2048000,1660519810156,1660519810156,1660519810158,44,1660519810559
70,2048000,1660519810657,1660519810657,1660519810658,44,1660519811429
78,2048000,1660519811456,1660519811456,1660519811459,44,1660519812504
89,2048000,1660519812555,1660519812555,1660519812557,44,1660519813019
94,2048000,1660519813055,1660519813055,1660519813058,44,1660519813588
100,2048000,1660519813657,1660519813657,1660519813661,44,1660519814148
105,2048000,1660519814155,1660519814155,1660519814157,44,1660519814893
113,2048000,1660519814955,1660519814956,1660519814958,44,1660519815433
118,2048000,1660519815455,1660519815455,1660519815458,44,1660519815916
123,2048000,1660519815956,1660519815956,1660519815958,44,1660519816381
128,2048000,1660519816455,1660519816455,1660519816458,44,1660519816981
134,2048000,1660519817056,1660519817056,1660519817059,44,1660519817742
141,2048000,1660519817755,1660519817755,1660519817757,44,1660519818611
150,2048000,1660519818657,1660519818657,1660519818660,44,1660519819794
162,2048000,1660519819855,1660519819855,1660519819858,44,1660519821616
180,2048000,1660519821656,1660519821656,1660519821658,44,1660519822718
191,2048000,1660519822756,1660519822756,1660519822759,44,1660519823411
