TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,5G KPI PCell RF Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving BandWidth(DL),5G KPI PCell RF BandWidth,LTE KPI PCell DL MCS0,5G KPI PCell Layer1 DL MCS (Avg),LTE KPI PDSCH BLER[%],5G KPI PCell Layer1 DL BLER [%],LTE KPI PCell Serving RSRP[dBm],5G KPI PCell RF Serving SS-RSRP [dBm],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],LTE KPI PCell UL MCS,5G KPI PCell Layer1 UL MCS (Avg),LTE KPI PUSCH BLER[%],5G KPI PCell Layer1 UL BLER [%],Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-12 19:31:38.000000,41.40287,-95.658379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:31:38.800000,41.40287,-95.658379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:31:38.829689,41.40287,-95.658379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:31:39.000000,41.40287,-95.658379,,,631.35,,,24.0,0.033,,,,,0.0,,,,,,,,,,1.0,,0.0,,,-103.84,,0.014,,,,,0.0,,,,,,,,,,,,
2022-08-12 19:31:39.100000,41.40287,-95.658379,,,,1123.0,182.0,,,,,,,0.0,,,,,,,,15.0,,,,,,-105.56,,,,,,,,0.0,,,,,,,,,,,,
2022-08-12 19:31:39.200000,41.40287,-95.658379,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-12 19:31:39.300000,41.40287,-95.658379,,,631.35,,,24.0,,,,,,0.0,,,,,,,,,,,,,,,-103.64,,,,,,,0.0,,,,,,,,,,,,
2022-08-12 19:31:39.400000,41.402897,-95.658348,,,631.35,1123.0,182.0,24.0,,,,,,0.0,,,,,,,,15.0,,,,,,-106.09,-104.78,,,,,,,0.0,,,,,,,,,,0.0,,
2022-08-12 19:31:39.500000,41.402924,-95.658325,,,631.35,1123.0,182.0,24.0,,,,,,0.0,,,,,,,,15.0,,0.0,,0.0,,-106.35,-103.93,,,,,,,0.0,,,,,,,,23.13,,,,
2022-08-12 19:31:39.600000,41.40295,-95.658295,,,,1123.0,182.0,,,,,,,,,,,,,,,15.0,,,,,,-108.25,,,,,,,,,,,,,,,,,,0.0,,
2022-08-12 19:31:39.700000,41.402977,-95.658272,0.045,,,1123.0,182.0,,,,,,,0.0,,,,,,,,15.0,,,,,,-109.93,,0.02,,,,,,0.0,,,,,,,,,,0.0,,1251.0
2022-08-12 19:31:39.800000,41.403008,-95.658249,,,631.35,1123.0,182.0,24.0,,,,,,0.0,,,,,,,,15.0,,16.13,,25.0,,-109.97,-101.53,,,,,,,,,,,,,,,,,,,
2022-08-12 19:31:39.900000,41.403034,-95.658218,,,,1123.0,182.0,,,,,,,0.0,,,,,,,,15.0,,,,,,-108.8,,,,,,,,0.0,,,,,,,,,,,,
2022-08-12 19:31:40.000000,41.403061,-95.658195,,,631.35,1123.0,182.0,24.0,0.009,,,,,0.0,,,,,,,,15.0,,,,,,-108.18,-101.47,,0.185,,,,,0.0,,,,,,,,,,,,
2022-08-12 19:31:40.200000,41.403114,-95.658142,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-12 19:31:40.300000,41.403141,-95.658112,,,631.35,,,24.0,,,,,,0.0,,,,,,,,,,,,,,,-101.09,,,,,,,0.0,,,,,,,,,,,,
2022-08-12 19:31:40.400000,41.403168,-95.658081,,,,1123.0,182.0,,,,,,,0.0,,,,,,,,15.0,,,,,,-107.19,,,,,,,,0.0,,,,,,,,,,0.0,,
2022-08-12 19:31:40.500000,41.403194,-95.658058,,,631.35,1123.0,182.0,24.0,,,,,,0.0,,,,,,,,15.0,,,,,,-107.44,-106.09,,,,,,,0.0,,,,,,,,,,,,
2022-08-12 19:31:40.600000,41.403221,-95.658028,,,631.35,1123.0,182.0,24.0,,,,,,0.0,,,,,,,,15.0,,,,,,-107.04,-104.53,,,,,,,0.0,,,,,,,,,,,,
2022-08-12 19:31:40.700000,41.403248,-95.658005,0.001,,,1123.0,182.0,,,,,,,0.0,,,,,,,,15.0,,3.0,,0.0,,-105.67,,0.21,,,,,,0.001,,,,,,,,13.69,0.0,0.0,0.0,13100.0
2022-08-12 19:31:40.800000,41.403275,-95.657974,,,631.35,1123.0,182.0,24.0,,,,,,0.006,,,,,,,,15.0,,,0.0,,0.0,-107.91,-103.63,,,,,,,1.575,,,,,,,,7.44,11.81,39.53,11.11,
2022-08-12 19:31:40.900000,41.403305,-95.657944,,,631.35,1123.0,182.0,24.0,,,,,,0.005,,,,,,,,15.0,,,0.0,,0.0,-109.57,-102.29,,,,,,,0.065,,,,,,,,1.14,13.0,20.0,0.0,
2022-08-12 19:31:41.000000,41.403332,-95.657921,,,,1123.0,182.0,,0.069,,,,,0.0,,,,,,,,15.0,,6.31,,0.0,,-107.3,,,0.469,,,,,0.056,,,,,,,,3.29,13.0,34.83,0.0,
2022-08-12 19:31:41.100000,41.403358,-95.65789,,,631.35,1123.0,182.0,24.0,,,,,,0.003,,,,,,,,15.0,,,0.0,,0.0,-106.24,-102.27,,,,,,,0.057,,,,,,,,1.44,13.0,22.0,0.0,
2022-08-12 19:31:41.200000,41.403385,-95.657867,0.023,,,1123.0,182.0,,,,,,,0.0,,,,,,,,15.0,,,,,,-106.15,,0.643,,,,,,0.057,,,,,,,,1.89,13.0,5.0,0.0,40200.0
2022-08-12 19:31:41.300000,41.403412,-95.657837,,,631.35,1123.0,182.0,24.0,,,,,,0.0,,,,,,,,15.0,,6.0,,0.0,,-107.81,-102.62,,,,,,,0.057,,,,,,,,,13.0,33.33,0.0,
2022-08-12 19:31:41.400000,41.403439,-95.657806,,,631.35,1123.0,182.0,24.0,,,,,,0.0,,,,,,,,15.0,,,,,,-106.64,-102.95,,,,,,,0.063,,,,,,,,,13.0,,0.0,
2022-08-12 19:31:41.500000,41.403465,-95.657784,,,,1123.0,182.0,,,,,,,0.01,,,,,,,,15.0,,,0.0,,0.0,-108.14,,,,,,,,3.298,,,,,,,,4.0,6.38,0.0,2.17,
2022-08-12 19:31:41.600000,41.403488,-95.657753,,,631.35,1123.0,182.0,24.0,,,,,,0.0,,,,,,,,15.0,,7.42,,8.33,,-107.33,-102.92,,,,,,,0.057,,,,,,,,8.14,13.0,0.0,0.0,
2022-08-12 19:31:41.700000,41.403515,-95.65773,0.032,,,1123.0,182.0,,,,,,,0.0,,,,,,,,15.0,,,,,,-106.95,,0.852,,,,,,0.057,,,,,,,,,13.0,0.0,0.0,53346.0
2022-08-12 19:31:41.800000,41.403542,-95.6577,,,631.35,1123.0,182.0,24.0,,,,,,0.002,,,,,,,,15.0,,,0.0,,0.0,-107.04,-102.05,,,,,,,3.968,,,,,,,,6.63,13.0,3.7,0.0,
2022-08-12 19:31:41.900000,41.403568,-95.657677,,,631.35,1123.0,182.0,24.0,,,,,,0.0,,,,,,,,15.0,,7.2,,2.5,,-107.05,-101.68,,,,,,,0.055,,,,,,,,6.0,13.0,0.0,0.0,
2022-08-12 19:31:42.000000,41.403595,-95.657654,,,,1123.0,182.0,,0.055,,,,,0.0,,,,,,,,15.0,,,,,,-106.85,,,0.814,,,,,0.055,,,,,,,,15.33,13.0,,0.0,
2022-08-12 19:31:42.100000,41.403618,-95.657623,,,631.35,1123.0,182.0,24.0,,,,,,0.0,,,,,,,,15.0,,,,,,-108.8,-103.09,,,,,,,0.169,,,,,,,,,12.29,0.0,0.0,
