idx,size,avail,enc_fin,offload,inf,recv
0,2048000,1660009882024,1660009882024,1660009882338,44,1660009882582
6,2048000,1660009882624,1660009882624,1660009882627,44,1660009882982
10,2048000,1660009883025,1660009883025,1660009883029,44,1660009883392
14,2048000,1660009883424,1660009883424,1660009883426,44,1660009883817
18,2048000,1660009883824,1660009883824,1660009883826,44,1660009884254
23,2048000,1660009884324,1660009884324,1660009884326,44,1660009884672
27,2048000,1660009884724,1660009884724,1660009884727,44,1660009885082
31,2048000,1660009885124,1660009885124,1660009885126,44,1660009885462
35,2048000,1660009885524,1660009885524,1660009885526,44,1660009885883
39,2048000,1660009885924,1660009885924,1660009885925,44,1660009886317
43,2048000,1660009886324,1660009886324,1660009886325,44,1660009886707
47,2048000,1660009886724,1660009886724,1660009886726,44,1660009887097
51,2048000,1660009887124,1660009887124,1660009887126,44,1660009887573
56,2048000,1660009887624,1660009887624,1660009887626,44,1660009888037
61,2048000,1660009888124,1660009888124,1660009888126,44,1660009888513
65,2048000,1660009888524,1660009888524,1660009888526,44,1660009888927
70,2048000,1660009889024,1660009889024,1660009889027,44,1660009889402
74,2048000,1660009889424,1660009889424,1660009889426,44,1660009889802
78,2048000,1660009889824,1660009889824,1660009889826,44,1660009890294
83,2048000,1660009890324,1660009890324,1660009890326,44,1660009890747
88,2048000,1660009890824,1660009890824,1660009890827,44,1660009891284
93,2048000,1660009891324,1660009891324,1660009891326,44,1660009891807
98,2048000,1660009891824,1660009891824,1660009891825,44,1660009892264
103,2048000,1660009892324,1660009892324,1660009892326,44,1660009892758
108,2048000,1660009892824,1660009892824,1660009892826,44,1660009893332
114,2048000,1660009893424,1660009893424,1660009893426,44,1660009893887
119,2048000,1660009893924,1660009893924,1660009893926,44,1660009894357
124,2048000,1660009894424,1660009894424,1660009894427,44,1660009894903
129,2048000,1660009894924,1660009894924,1660009894925,44,1660009895427
135,2048000,1660009895524,1660009895524,1660009895526,44,1660009895987
140,2048000,1660009896024,1660009896024,1660009896026,44,1660009896493
145,2048000,1660009896524,1660009896524,1660009896525,44,1660009897017
150,2048000,1660009897024,1660009897024,1660009897025,44,1660009897659
157,2048000,1660009897724,1660009897724,1660009897726,44,1660009898387
164,2048000,1660009898424,1660009898424,1660009898426,44,1660009899292
173,2048000,1660009899324,1660009899324,1660009899326,44,1660009899953
180,2048000,1660009900024,1660009900024,1660009900026,44,1660009901368
