TIME_STAMP,Lon,Lat,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,5G KPI PCell RF Serving PCI
2022-08-14 23:57:23.000000,-81.066917,41.751202,,,,,,
2022-08-14 23:57:23.400000,-81.066917,41.751202,,,,1123.0,235.0,
2022-08-14 23:57:23.438962,-81.066902,41.751205,,,,,,
2022-08-14 23:57:23.500000,-81.066879,41.751217,,,,1123.0,235.0,
2022-08-14 23:57:23.600000,-81.066849,41.751228,,,632.45,,,574.0
2022-08-14 23:57:23.700000,-81.066811,41.751244,0.0,,,,,
2022-08-14 23:57:23.800000,-81.066772,41.751255,,,,1123.0,235.0,
2022-08-14 23:57:24.000000,-81.066704,41.751286,,,632.45,,,574.0
2022-08-14 23:57:24.100000,-81.066666,41.751297,,,,1123.0,235.0,
2022-08-14 23:57:24.200000,-81.066628,41.751312,0.0,,,,,
2022-08-14 23:57:24.300000,-81.066597,41.751324,,,,,,
2022-08-14 23:57:24.400000,-81.066559,41.751339,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:24.500000,-81.066521,41.751354,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:24.600000,-81.06649,41.751366,,,,1123.0,235.0,
2022-08-14 23:57:24.700000,-81.066452,41.751381,0.0,,,,,
2022-08-14 23:57:24.800000,-81.066414,41.751396,,,632.45,,,574.0
2022-08-14 23:57:24.900000,-81.066376,41.751411,,,,,,
2022-08-14 23:57:25.000000,-81.066345,41.751423,,,,,,
2022-08-14 23:57:25.100000,-81.066307,41.751438,,,,1123.0,235.0,
2022-08-14 23:57:25.200000,-81.066269,41.751453,0.0,,,,,
2022-08-14 23:57:25.300000,-81.066238,41.751465,,,,,,
2022-08-14 23:57:25.400000,-81.0662,41.75148,,,632.45,,,574.0
2022-08-14 23:57:25.500000,-81.066162,41.751495,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:25.600000,-81.066124,41.751511,,,,,,
2022-08-14 23:57:25.700000,-81.066086,41.751526,0.0,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:25.800000,-81.066048,41.751541,,,632.45,,,574.0
2022-08-14 23:57:26.000000,-81.065979,41.751568,,,,1123.0,235.0,
2022-08-14 23:57:26.100000,-81.065941,41.751583,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:26.200000,-81.065903,41.751598,0.0,,,1123.0,235.0,
2022-08-14 23:57:26.300000,-81.065865,41.751614,,,632.45,,,574.0
2022-08-14 23:57:26.400000,-81.065826,41.751629,,,632.45,,,574.0
2022-08-14 23:57:26.500000,-81.065788,41.751644,,,,,,
2022-08-14 23:57:26.600000,-81.065758,41.751656,,,632.45,,,574.0
2022-08-14 23:57:26.700000,-81.06572,41.751671,0.0,,,1123.0,235.0,
2022-08-14 23:57:26.800000,-81.065681,41.751686,,,632.45,,,574.0
2022-08-14 23:57:26.900000,-81.065643,41.751701,,,632.45,,,574.0
2022-08-14 23:57:27.000000,-81.065613,41.751713,,,,1123.0,235.0,
2022-08-14 23:57:27.200000,-81.065536,41.751743,0.0,,632.45,,,574.0
2022-08-14 23:57:27.300000,-81.065506,41.751755,,,632.45,,,574.0
2022-08-14 23:57:27.400000,-81.065468,41.75177,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:27.500000,-81.06543,41.751785,,,632.45,,,574.0
2022-08-14 23:57:27.600000,-81.065392,41.751801,,,,1123.0,235.0,
2022-08-14 23:57:27.700000,-81.065361,41.751816,0.0,,632.45,,,574.0
2022-08-14 23:57:27.800000,-81.065323,41.751831,,,,,,
2022-08-14 23:57:28.000000,-81.065247,41.751858,,,,1123.0,235.0,
2022-08-14 23:57:28.200000,-81.065178,41.751888,0.0,,632.45,,,574.0
2022-08-14 23:57:28.300000,-81.06514,41.751904,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:28.400000,-81.065102,41.751919,,,,1123.0,235.0,
2022-08-14 23:57:28.500000,-81.065063,41.751934,,,,1123.0,235.0,
2022-08-14 23:57:28.600000,-81.065025,41.751945,,,,1123.0,235.0,
2022-08-14 23:57:28.700000,-81.064987,41.751961,0.21,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:28.800000,-81.064949,41.751976,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:28.900000,-81.064911,41.751991,,,,1123.0,235.0,
2022-08-14 23:57:29.000000,-81.06488,41.752003,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:29.100000,-81.064842,41.752018,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:29.200000,-81.064804,41.752033,5.526,,,1123.0,235.0,
2022-08-14 23:57:29.300000,-81.064766,41.752045,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:29.400000,-81.064728,41.75206,,,,1123.0,235.0,
2022-08-14 23:57:29.500000,-81.06469,41.752075,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:29.600000,-81.064651,41.75209,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:29.700000,-81.064621,41.752106,7.897,,,1123.0,235.0,
2022-08-14 23:57:29.800000,-81.064583,41.752121,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:29.900000,-81.064545,41.752136,,,,1123.0,235.0,
2022-08-14 23:57:30.000000,-81.064507,41.752148,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:30.100000,-81.064468,41.752163,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:30.200000,-81.064438,41.752178,4.986,,,1123.0,235.0,
2022-08-14 23:57:30.300000,-81.0644,41.752193,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:30.400000,-81.064362,41.752209,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:30.500000,-81.064323,41.752224,,,,1123.0,235.0,
2022-08-14 23:57:30.600000,-81.064285,41.752239,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:30.700000,-81.064247,41.752254,9.952,,,1123.0,235.0,
2022-08-14 23:57:30.800000,-81.064209,41.75227,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:30.900000,-81.064171,41.752285,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:31.000000,-81.064133,41.7523,,,,1123.0,235.0,
2022-08-14 23:57:31.100000,-81.064095,41.752316,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:31.200000,-81.064056,41.752331,5.428,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:31.300000,-81.064018,41.752346,,,,1123.0,235.0,
2022-08-14 23:57:31.400000,-81.06398,41.752361,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:31.500000,-81.063942,41.752377,,,,1123.0,235.0,
2022-08-14 23:57:31.600000,-81.063904,41.752392,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:31.700000,-81.063866,41.752407,7.526,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:31.800000,-81.063828,41.752422,,,,1123.0,235.0,
2022-08-14 23:57:31.900000,-81.063797,41.752434,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:32.000000,-81.063759,41.752449,,,,1123.0,235.0,
2022-08-14 23:57:32.100000,-81.063721,41.752464,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:32.200000,-81.063683,41.75248,7.283,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:32.300000,-81.063644,41.752495,,,,1123.0,235.0,
2022-08-14 23:57:32.400000,-81.063606,41.75251,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:32.500000,-81.063568,41.752525,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:32.600000,-81.06353,41.752541,,,,1123.0,235.0,
2022-08-14 23:57:32.700000,-81.063499,41.752556,6.066,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:32.800000,-81.063461,41.752571,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:32.900000,-81.063423,41.752586,,,,1123.0,235.0,
2022-08-14 23:57:33.000000,-81.063385,41.752598,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:33.100000,-81.063347,41.752613,,,,1123.0,235.0,
2022-08-14 23:57:33.200000,-81.063316,41.752628,8.156,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:33.300000,-81.063278,41.752644,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:33.400000,-81.06324,41.752659,,,,1123.0,235.0,
2022-08-14 23:57:33.500000,-81.063202,41.752674,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:33.600000,-81.063164,41.752689,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:33.700000,-81.063126,41.752705,4.962,,,1123.0,235.0,
2022-08-14 23:57:33.800000,-81.063087,41.75272,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:33.900000,-81.063049,41.752735,,,,1123.0,235.0,
2022-08-14 23:57:34.000000,-81.063019,41.75275,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:34.100000,-81.062981,41.752766,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:34.200000,-81.062943,41.752781,10.103,,,1123.0,235.0,
2022-08-14 23:57:34.300000,-81.062904,41.752796,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:34.400000,-81.062866,41.752811,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:34.500000,-81.062828,41.752827,,,,1123.0,235.0,
2022-08-14 23:57:34.600000,-81.062798,41.752838,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:34.700000,-81.062759,41.752853,6.089,,,1123.0,235.0,
2022-08-14 23:57:34.800000,-81.062721,41.752865,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:34.900000,-81.062683,41.75288,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:35.000000,-81.062653,41.752895,,,,1123.0,235.0,
2022-08-14 23:57:35.100000,-81.062614,41.752907,,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:35.200000,-81.062576,41.752922,6.341,,632.45,1123.0,235.0,574.0
2022-08-14 23:57:35.300000,-81.062546,41.752934,,,,1123.0,235.0,
2022-08-14 23:57:35.400000,-81.062508,41.752949,,,632.45,1123.0,235.0,574.0
