idx,size,avail,enc_fin,offload,inf,recv
0,2048000,1660102209468,1660102209468,1660102209949,44,1660102210805
14,2048000,1660102210868,1660102210868,1660102210873,44,1660102211934
25,2048000,1660102211968,1660102211968,1660102211971,44,1660102213071
37,2048000,1660102213168,1660102213168,1660102213171,44,1660102214212
48,2048000,1660102214268,1660102214268,1660102214272,44,1660102215492
61,2048000,1660102215568,1660102215568,1660102215572,44,1660102217187
78,2048000,1660102217268,1660102217268,1660102217274,44,1660102218938
95,2048000,1660102218968,1660102218968,1660102218973,44,1660102221791
124,2048000,1660102221868,1660102221868,1660102221872,44,1660102225918
165,2048000,1660102225968,1660102225968,1660102225974,44,1660102227851
