idx,size,avail,enc_fin,offload,inf,recv
0,2048000,1660276561098,1660276561098,1660276561834,44,1660276562416
14,2048000,1660276562498,1660276562498,1660276562501,44,1660276563388
23,2048000,1660276563398,1660276563398,1660276563402,44,1660276564228
32,2048000,1660276564298,1660276564298,1660276564301,44,1660276565474
44,2048000,1660276565498,1660276565498,1660276565501,44,1660276566956
59,2048000,1660276566998,1660276566998,1660276567001,44,1660276568313
73,2048000,1660276568398,1660276568398,1660276568403,44,1660276569592
85,2048000,1660276569598,1660276569598,1660276569601,44,1660276570793
97,2048000,1660276570798,1660276570798,1660276570802,44,1660276572073
110,2048000,1660276572098,1660276572098,1660276572102,44,1660276573633
126,2048000,1660276573698,1660276573698,1660276573703,44,1660276574838
138,2048000,1660276574898,1660276574898,1660276574901,44,1660276576038
150,2048000,1660276576098,1660276576098,1660276576103,44,1660276577112
161,2048000,1660276577198,1660276577198,1660276577200,44,1660276578352
173,2048000,1660276578398,1660276578398,1660276578401,44,1660276579279
182,2048000,1660276579298,1660276579298,1660276579301,44,1660276580312
