idx,size,avail,enc_fin,offload,inf,recv
0,2048000,1660354776353,1660354776353,1660354776813,44,1660354777379
11,2048000,1660354777452,1660354777452,1660354777455,44,1660354779787
35,2048000,1660354779852,1660354779852,1660354779856,44,1660354781272
50,2048000,1660354781353,1660354781353,1660354781356,44,1660354782198
59,2048000,1660354782252,1660354782252,1660354782254,44,1660354783032
67,2048000,1660354783053,1660354783053,1660354783056,44,1660354783951
76,2048000,1660354783952,1660354783952,1660354783955,44,1660354784711
84,2048000,1660354784753,1660354784753,1660354784755,44,1660354786174
99,2048000,1660354786253,1660354786253,1660354786257,44,1660354788547
122,2048000,1660354788552,1660354788552,1660354788557,44,1660354789866
136,2048000,1660354789952,1660354789952,1660354789955,44,1660354792587
163,2048000,1660354792653,1660354792653,1660354792655,44,1660354793907
176,2048000,1660354793952,1660354793952,1660354793956,44,1660354795393
