,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
10,2022-08-11 16:16:56.900000,-104.647858,40.073288,,,,,,,,,,,8.0,20.0,308.0,23.0,10.0,64.0,322.0,23.0,18.0,40.0,136.0,40.0,23.0,62.0,45.0,31.0,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-81.38,-14.48,-47.48,,,-23.93,22.31,11.5,12.25,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
11,2022-08-11 16:16:57.000000,-104.647842,40.073315,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,67.0,Band 2,875.0,18875.0,15.0,15.0,-77.67,-13.48,-45.14,,-7.56,-30.15,21.9,12.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,0.01,0.01,0.01,0.03,,0.0,0.006,0.007,0.006,0.007,,,0.01,0.03,,0.0,0.006,0.007,0.006,0.007,,,,,NonCA,,Band 2,0.0,0.0,0.0,0.0,0.0
12,2022-08-11 16:16:57.100000,-104.64782,40.073338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-77.47,-13.8,-44.61,,,-34.77,22.13,12.67,13.67,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,14.0,16.0,25.0,64QAM,64QAM,QPSK,4.0,2.8,,,,,0.0,,,,,,4.0,2.8,,,0.0,,,,,,0.0,,0.0,,NonCA,NonCA,Band 2,,,,,
13,2022-08-11 16:16:57.200000,-104.647804,40.073364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-77.98,-13.49,-45.67,,,-32.11,22.49,13.5,14.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 2,,,,,
14,2022-08-11 16:16:57.300000,-104.647781,40.073391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-78.18,-13.83,-45.39,9.95,,-32.67,23.84,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,
15,2022-08-11 16:16:57.400000,-104.647758,40.073418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-77.13,-14.3,-43.88,,-10.78,-31.36,23.56,14.0,13.67,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
16,2022-08-11 16:16:57.500000,-104.647743,40.073444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-76.05,-13.33,-43.9,,,-35.13,22.03,14.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,0.0,0.0,0.0,0.0,0.0
17,2022-08-11 16:16:57.600000,-104.64772,40.073467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-76.37,-13.77,-43.84,,,-32.59,23.26,13.5,12.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,
18,2022-08-11 16:16:57.700000,-104.647705,40.073494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-74.57,-12.0,-43.44,,,-28.85,23.93,14.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
19,2022-08-11 16:16:57.800000,-104.647682,40.073521,-104.64768,40.07352,15:16:57,33.0,121.0,121.0,33.59,1.0,2.0,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-75.15,-12.93,-42.97,,,-29.61,23.32,14.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,
20,2022-08-11 16:16:57.900000,-104.647659,40.073547,,,,,,,,,,,8.0,20.0,308.0,24.0,10.0,64.0,322.0,23.0,18.0,40.0,136.0,37.0,23.0,62.0,45.0,29.0,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-74.53,-13.05,-42.53,,,-28.74,23.64,14.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 2,,,,,
21,2022-08-11 16:16:58.000000,-104.647636,40.07357,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,67.0,Band 2,875.0,18875.0,15.0,15.0,-74.91,-14.5,-41.17,,,-33.77,24.85,14.0,12.33,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,0.01,0.01,0.0,0.03,,,0.0,0.007,0.0,0.007,,,0.01,0.03,,,0.0,0.007,0.0,0.007,0.0,,0.0,0.0,NonCA,,Band 2,0.0,0.0,0.0,0.0,0.0
22,2022-08-11 16:16:58.100000,-104.647614,40.073597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-73.46,-13.33,-40.44,,,-36.21,25.27,14.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
23,2022-08-11 16:16:58.200000,-104.647591,40.07362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-73.22,-13.5,-40.75,,,-33.79,25.01,14.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
24,2022-08-11 16:16:58.300000,-104.647568,40.073647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-75.06,-14.09,-41.98,,,-33.93,25.37,14.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,
25,2022-08-11 16:16:58.400000,-104.647552,40.073669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-74.91,-13.39,-42.04,,-13.82,-29.18,26.09,14.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,20.4,,,QPSK,,2.69,,,,,,,,,,,,2.69,,,,,,,,,,0.0,,,NonCA,NonCA,Band 2,,,,,
26,2022-08-11 16:16:58.500000,-104.64753,40.073692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-75.94,-14.85,-41.66,,,-32.74,25.5,14.0,12.5,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,NonCA,,Band 2,0.0,0.0,0.0,0.0,0.0
27,2022-08-11 16:16:58.600000,-104.647507,40.073719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-75.49,-14.8,-40.96,-0.38,,-36.73,25.56,13.5,12.5,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,2.0,,,QPSK,,,6.0,,,,,,0.0,,,,,,6.0,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,,
28,2022-08-11 16:16:58.700000,-104.647484,40.073742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-76.13,-14.02,-43.06,,-15.46,-37.72,25.15,13.33,13.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
29,2022-08-11 16:16:58.800000,-104.647461,40.073769,-104.64746,40.07377,15:16:58,34.0,120.0,120.0,33.55,1.0,2.0,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-79.02,-13.01,-46.35,,,-30.16,24.84,14.0,13.4,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,
30,2022-08-11 16:16:58.900000,-104.647438,40.073792,,,,,,,,,,,8.0,20.0,308.0,25.0,10.0,64.0,322.0,17.0,18.0,40.0,136.0,36.0,23.0,62.0,45.0,31.0,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-80.97,-13.52,-47.11,,,-34.22,24.32,13.0,13.67,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,1.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,,
31,2022-08-11 16:16:59.000000,-104.647415,40.073818,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,67.0,Band 2,875.0,18875.0,15.0,15.0,-80.91,-12.61,-48.82,,,-35.24,23.86,13.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,0.01,0.01,0.0,0.02,,,0.0,0.003,0.0,0.003,,,0.01,0.02,,,0.0,0.003,0.0,0.003,0.0,,0.0,0.0,NonCA,,Band 2,0.0,0.0,0.0,0.0,0.0
32,2022-08-11 16:16:59.100000,-104.647392,40.073841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-81.91,-14.11,-47.27,,,-32.81,25.06,13.0,13.33,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
33,2022-08-11 16:16:59.200000,-104.647369,40.073864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-79.41,-13.98,-46.45,,,-32.15,24.71,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 2,,,,,
34,2022-08-11 16:16:59.300000,-104.647346,40.073891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-77.46,-13.76,-44.96,,,-35.75,24.53,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,
35,2022-08-11 16:16:59.400000,-104.647324,40.073914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-75.04,-13.35,-42.84,,,-27.38,24.75,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
36,2022-08-11 16:16:59.500000,-104.647301,40.073936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-73.6,-12.54,-42.29,,,-34.15,24.61,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,1.0,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.0,,,,NonCA,,Band 2,0.0,0.0,0.0,0.0,0.0
37,2022-08-11 16:16:59.600000,-104.647278,40.073959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-74.34,-13.17,-42.44,,,-33.46,24.67,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,NonCA,,Band 2,,,,,
38,2022-08-11 16:16:59.700000,-104.647255,40.073986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-74.0,-13.4,-41.84,,-12.86,-36.43,25.66,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,19.0,,,QPSK,,2.17,,,,,,,,,,,,2.17,,,,,,,,,,,,,NonCA,NonCA,Band 2,,,,,
39,2022-08-11 16:16:59.800000,-104.647232,40.074009,-104.64723,40.07401,15:16:59,36.0,119.0,119.0,33.13,1.0,2.0,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-74.65,-12.18,-43.33,,,-32.13,25.98,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,1.0,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,
40,2022-08-11 16:16:59.900000,-104.647209,40.074032,,,,,,,,,,,8.0,20.0,308.0,32.0,10.0,64.0,322.0,25.0,18.0,40.0,136.0,25.0,23.0,62.0,45.0,29.0,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-74.95,-13.74,-42.29,-2.64,,-28.48,26.44,14.25,14.5,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,NonCA,,Band 2,,,,,
41,2022-08-11 16:17:00.000000,-104.647186,40.074059,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,67.0,Band 2,875.0,18875.0,15.0,15.0,-75.04,-12.18,-43.56,,-13.0,-35.9,26.64,14.5,14.5,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,0.01,0.01,0.0,,,,0.001,0.002,0.001,0.002,,,0.01,,,,0.001,0.002,0.001,0.002,0.0,,0.0,0.0,NonCA,,Band 2,0.0,0.0,0.0,0.0,0.0
42,2022-08-11 16:17:00.100000,-104.647156,40.074081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-79.38,-11.48,-48.45,,,-34.42,25.33,14.5,14.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,1.0,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,NonCA,,Band 2,,,,,
43,2022-08-11 16:17:00.200000,-104.647133,40.074104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-76.2,-13.25,-43.51,,,-31.66,26.96,14.25,13.75,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
44,2022-08-11 16:17:00.300000,-104.64711,40.074127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-78.53,-12.28,-46.52,,,-31.81,25.63,14.0,13.75,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,
45,2022-08-11 16:17:00.400000,-104.647087,40.074154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Band 2,875.0,18875.0,15.0,15.0,-76.96,-13.71,-43.56,,,-29.57,26.64,14.0,13.67,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,
