PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=71 ttl=44 time=66.5 ms
46 bytes from 54.176.53.206: icmp_seq=72 ttl=44 time=68.3 ms
46 bytes from 54.176.53.206: icmp_seq=73 ttl=44 time=83.3 ms
46 bytes from 54.176.53.206: icmp_seq=74 ttl=44 time=81.4 ms
46 bytes from 54.176.53.206: icmp_seq=75 ttl=44 time=82.6 ms
46 bytes from 54.176.53.206: icmp_seq=76 ttl=44 time=97.5 ms
46 bytes from 54.176.53.206: icmp_seq=77 ttl=44 time=82.6 ms
46 bytes from 54.176.53.206: icmp_seq=78 ttl=44 time=79.5 ms
46 bytes from 54.176.53.206: icmp_seq=79 ttl=44 time=71.3 ms
46 bytes from 54.176.53.206: icmp_seq=80 ttl=44 time=79.5 ms
46 bytes from 54.176.53.206: icmp_seq=81 ttl=44 time=80.1 ms
46 bytes from 54.176.53.206: icmp_seq=82 ttl=44 time=86.8 ms
46 bytes from 54.176.53.206: icmp_seq=83 ttl=44 time=73.6 ms
46 bytes from 54.176.53.206: icmp_seq=84 ttl=44 time=76.3 ms
46 bytes from 54.176.53.206: icmp_seq=85 ttl=44 time=78.5 ms
46 bytes from 54.176.53.206: icmp_seq=86 ttl=44 time=83.4 ms
46 bytes from 54.176.53.206: icmp_seq=87 ttl=44 time=66.4 ms
46 bytes from 54.176.53.206: icmp_seq=88 ttl=44 time=73.3 ms
46 bytes from 54.176.53.206: icmp_seq=89 ttl=44 time=75.5 ms
46 bytes from 54.176.53.206: icmp_seq=90 ttl=44 time=83.6 ms
46 bytes from 54.176.53.206: icmp_seq=91 ttl=44 time=76.4 ms
46 bytes from 54.176.53.206: icmp_seq=92 ttl=44 time=76.4 ms
46 bytes from 54.176.53.206: icmp_seq=93 ttl=44 time=75.4 ms
46 bytes from 54.176.53.206: icmp_seq=94 ttl=44 time=78.4 ms
46 bytes from 54.176.53.206: icmp_seq=95 ttl=44 time=77.4 ms
46 bytes from 54.176.53.206: icmp_seq=96 ttl=44 time=81.4 ms
46 bytes from 54.176.53.206: icmp_seq=97 ttl=44 time=68.4 ms
46 bytes from 54.176.53.206: icmp_seq=98 ttl=44 time=67.1 ms
46 bytes from 54.176.53.206: icmp_seq=99 ttl=44 time=70.3 ms
46 bytes from 54.176.53.206: icmp_seq=100 ttl=44 time=87.4 ms

--- 54.176.53.206 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 19880ms
rtt min/avg/max/mdev = 60.312/74.868/127.193/9.895 ms
