TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-10 15:18:45.000000,-111.853889,40.725842,LTE,,,,,,,,
2022-08-10 15:18:45.700000,-111.853889,40.725842,,,,,,,,,0.000
2022-08-10 15:18:45.800000,-111.853889,40.725842,,,NonCA,,,,,,
2022-08-10 15:18:45.900000,-111.853889,40.725842,,,NonCA,,,,,,
2022-08-10 15:18:46.000000,-111.853889,40.725842,LTE,,,,,,,,
2022-08-10 15:18:46.200000,-111.853889,40.725842,,,NonCA,,,,,,0.000
2022-08-10 15:18:46.500000,-111.853889,40.725842,,,NonCA,,,,,,
2022-08-10 15:18:46.700000,-111.853889,40.725842,,,,,,,,,0.000
2022-08-10 15:18:46.800000,-111.853889,40.725842,,,NonCA,,,,,,
2022-08-10 15:18:47.000000,-111.853889,40.725842,LTE,,,,,,,,
2022-08-10 15:18:47.100000,-111.853889,40.725842,,,NonCA,,,,,,
2022-08-10 15:18:47.200000,-111.853889,40.725842,,,,,,,,,0.000
2022-08-10 15:18:47.300000,-111.853889,40.725842,,,NonCA,,,,,,
2022-08-10 15:18:47.600000,-111.853889,40.725842,,,NonCA,,,,,,
2022-08-10 15:18:47.700000,-111.853889,40.725842,,,,,,,,,0.000
2022-08-10 15:18:47.900000,-111.853889,40.725842,,,NonCA,,,,,,
2022-08-10 15:18:48.000000,-111.853889,40.725842,LTE,0.004,,,,,,,
2022-08-10 15:18:48.100000,-111.853889,40.725842,,,NonCA,,,,,,
2022-08-10 15:18:48.200000,-111.853889,40.725842,,,,,,,,,0.000
2022-08-10 15:18:48.300000,-111.853889,40.725842,,,NonCA,,,,,,
2022-08-10 15:18:48.500000,-111.853889,40.725842,,,NonCA,,,,,,
2022-08-10 15:18:48.700000,-111.853889,40.725842,,,NonCA,,,,,,0.003
