TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-14 16:25:31.000000,,,LTE,,,,,,,,
2022-08-14 16:25:31.100000,,,,,,,,,,,0.000
2022-08-14 16:25:31.600000,,,,,,,,,,,0.000
2022-08-14 16:25:31.900000,,,,,NonCA,,,,,,
2022-08-14 16:25:32.100000,,,,,,,,,,,0.000
2022-08-14 16:25:32.600000,,,,,,,,,,,0.000
2022-08-14 16:25:33.000000,,,LTE,7.843,NonCA,,,,,,
2022-08-14 16:25:33.100000,,,,,NonCA,,,,,,0.000
2022-08-14 16:25:33.200000,,,,,NonCA,,,,,,
2022-08-14 16:25:33.300000,,,,,NonCA,,,,,,
2022-08-14 16:25:33.400000,,,,,NonCA,,,,,,
2022-08-14 16:25:33.500000,,,,,NonCA,,,,,,
2022-08-14 16:25:33.600000,,,,,NonCA,,,,,,4.332
2022-08-14 16:25:33.700000,,,,,NonCA,,,,,,
2022-08-14 16:25:33.800000,,,,,NonCA,,,,,,
2022-08-14 16:25:33.900000,,,,,NonCA,,,,,,
2022-08-14 16:25:34.000000,,,LTE,26.766,NonCA,,,,,,
2022-08-14 16:25:34.100000,,,,,NonCA,,,,,,15.650
2022-08-14 16:25:34.200000,,,,,NonCA,,,,,,
2022-08-14 16:25:34.300000,,,,,NonCA,,,,,,
2022-08-14 16:25:34.400000,,,,,NonCA,,,,,,
2022-08-14 16:25:34.500000,,,,,NonCA,,,,,,
2022-08-14 16:25:34.600000,,,,,NonCA,,,,,,23.589
2022-08-14 16:25:34.700000,,,,,NonCA,,,,,,
2022-08-14 16:25:34.800000,,,,,NonCA,,,,,,
2022-08-14 16:25:34.900000,,,,,NonCA,,,,,,
2022-08-14 16:25:35.000000,,,LTE,55.883,NonCA,,,,,,
2022-08-14 16:25:35.100000,,,,,NonCA,,,,,,34.777
2022-08-14 16:25:35.200000,,,,,NonCA,,,,,,
2022-08-14 16:25:35.300000,,,,,NonCA,,,,,,
2022-08-14 16:25:35.400000,,,,,NonCA,,,,,,
2022-08-14 16:25:35.500000,,,,,NonCA,,,,,,
2022-08-14 16:25:35.600000,,,,,NonCA,,,,,,52.179
2022-08-14 16:25:35.700000,,,,,NonCA,,,,,,
2022-08-14 16:25:35.800000,,,,,NonCA,,,,,,
2022-08-14 16:25:35.900000,,,,,NonCA,,,,,,
2022-08-14 16:25:36.000000,,,5G-NR_NSA(4CA),27.241,NonCA,,,,,,
