TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-13 20:13:50.000000,,,5G-NR_NSA,,,,,,,,
2022-08-13 20:13:50.600000,,,,,NonCA,0.089,DL NonCA,38849.98,21,21,
2022-08-13 20:13:50.700000,,,,,,0.035,DL NonCA,,,,
2022-08-13 20:13:50.800000,,,,,,0.031,DL NonCA,38849.98,21,21,
2022-08-13 20:13:50.900000,,,,,NonCA,0.034,DL NonCA,,,,0.000
2022-08-13 20:13:51.000000,,,5G-NR_NSA,,,0.033,DL NonCA,38849.98,21,21,
2022-08-13 20:13:51.100000,,,,,,0.032,DL NonCA,38849.98,21,21,
2022-08-13 20:13:51.200000,,,,,,0.031,DL NonCA,,,,
2022-08-13 20:13:51.300000,,,,,NonCA,0.017,DL NonCA,38849.98,21,21,
2022-08-13 20:13:51.400000,,,,,,0.107,,,,,0.000
2022-08-13 20:13:51.500000,,,,,,0.036,DL NonCA,38849.98,21,21,
2022-08-13 20:13:51.600000,,,,,NonCA,0.032,DL NonCA,38849.98,21,21,
2022-08-13 20:13:51.700000,,,,,NonCA,0.017,DL NonCA,,,,
2022-08-13 20:13:51.800000,,,,,NonCA,0.058,DL NonCA,38849.98,21,21,
2022-08-13 20:13:51.900000,,,,,,0.035,DL NonCA,,,,0.000
2022-08-13 20:13:52.000000,,,5G-NR_NSA,,,0.032,DL NonCA,38849.98,21,21,
2022-08-13 20:13:52.100000,,,,,,0.017,DL NonCA,38849.98,21,21,
2022-08-13 20:13:52.200000,,,,,NonCA,0.062,DL NonCA,,,,
2022-08-13 20:13:52.300000,,,,,,0.031,DL NonCA,38849.98,21,21,
2022-08-13 20:13:52.400000,,,,,,0.035,DL NonCA,,,,0.000
2022-08-13 20:13:52.500000,,,,,NonCA,0.031,DL NonCA,38849.98,21,21,
2022-08-13 20:13:52.600000,,,,,,0.017,DL NonCA,,,,
2022-08-13 20:13:52.700000,,,,,,0.438,DL NonCA,38849.98,21,21,
2022-08-13 20:13:52.800000,,,,,NonCA,0.061,DL NonCA,38849.98,21,21,
2022-08-13 20:13:52.900000,,,,,NonCA,0.088,DL NonCA,,,,0.001
2022-08-13 20:13:53.000000,,,5G-NR_NSA,0.000,NonCA,0.139,DL NonCA,,,,
2022-08-13 20:13:53.100000,,,,,,0.085,DL NonCA,38849.98,21,21,
2022-08-13 20:13:53.200000,,,,,NonCA,0.075,DL NonCA,,,,
2022-08-13 20:13:53.300000,,,,,NonCA,1.338,DL NonCA,,,,
2022-08-13 20:13:53.400000,,,,,NonCA,7.720,DL NonCA,38849.98,21,21,0.695
2022-08-13 20:13:53.500000,,,,,,13.422,DL NonCA,,,,
2022-08-13 20:13:53.600000,,,,,,21.806,DL NonCA,,,,
2022-08-13 20:13:53.700000,,,,,,18.041,DL 8CA,,,,
2022-08-13 20:13:53.800000,,,,,,246.454,DL 8CA,38849.98,21,21,
2022-08-13 20:13:53.900000,,,,,NonCA,118.192,DL 8CA,,,,116.110
2022-08-13 20:13:54.000000,,,5G-NR_NSA(4CA),,,365.460,DL 8CA,38849.98,21,21,
2022-08-13 20:13:54.100000,,,,,NonCA,700.896,DL 8CA,,,,
2022-08-13 20:13:54.200000,,,,,,1151.745,DL 8CA,,,,
2022-08-13 20:13:54.300000,,,,,,1197.455,DL 8CA,,,,
2022-08-13 20:13:54.400000,,,,,,996.187,DL 8CA,,,,873.571
2022-08-13 20:13:54.500000,,,,,,1512.265,DL 8CA,,,,
2022-08-13 20:13:54.600000,,,,,,1422.153,DL 8CA,38849.98,21,21,
2022-08-13 20:13:54.700000,,,,,,1306.805,DL 8CA,,,,
2022-08-13 20:13:54.800000,,,,,,1469.275,DL 8CA,,,,
2022-08-13 20:13:54.900000,,,,,,1568.352,DL 8CA,,,,1344.366
2022-08-13 20:13:55.000000,,,5G-NR_NSA,,,1882.879,DL 8CA,,,,
2022-08-13 20:13:55.100000,,,,,,1708.533,DL 8CA,,,,
2022-08-13 20:13:55.200000,,,,,,1690.980,DL 8CA,,,,
2022-08-13 20:13:55.300000,,,,,,1972.505,DL 8CA,,,,
2022-08-13 20:13:55.400000,,,,,,,DL 8CA,,,,1735.503
2022-08-13 20:13:55.500000,,,,,NonCA,1948.810,DL 8CA,,,,
2022-08-13 20:13:55.600000,,,,,NonCA,1846.752,DL 8CA,,,,
2022-08-13 20:13:55.700000,,,,,,2234.810,DL 8CA,,,,
2022-08-13 20:13:55.800000,,,,,,1776.151,DL 8CA,,,,
2022-08-13 20:13:55.900000,,,,,,2080.011,DL 8CA,,,,1849.148
2022-08-13 20:13:56.000000,,,5G-NR_NSA(8CA),,,1983.064,DL 8CA,,,,
2022-08-13 20:13:56.100000,,,,,,2331.274,DL 8CA,,,,
2022-08-13 20:13:56.200000,,,,,,1015.142,DL 8CA,38849.98,21,21,
2022-08-13 20:13:56.300000,,,,,,2422.568,DL 8CA,,,,
2022-08-13 20:13:56.400000,,,,,,1967.139,DL 8CA,,,,1508.908
2022-08-13 20:13:56.500000,,,,,,1691.315,DL 8CA,,,,
2022-08-13 20:13:56.600000,,,,,,1633.257,DL 8CA,38849.98,21,21,
2022-08-13 20:13:56.700000,,,,,,1985.608,DL 8CA,,,,
2022-08-13 20:13:56.800000,,,,,,1782.522,DL 8CA,,,,
2022-08-13 20:13:56.900000,,,,,,1735.062,DL 8CA,38849.98,21,21,1621.238
2022-08-13 20:13:57.000000,,,5G-NR_NSA,,,1902.881,DL 8CA,,,,
2022-08-13 20:13:57.100000,,,,,,1780.423,DL 8CA,,,,
2022-08-13 20:13:57.200000,,,,,,,DL 8CA,,,,
2022-08-13 20:13:57.300000,,,,,,1885.169,DL 8CA,,,,
2022-08-13 20:13:57.400000,,,,,,1938.818,DL 8CA,,,,1686.236
2022-08-13 20:13:57.500000,,,,,,1888.927,DL 8CA,,,,
2022-08-13 20:13:57.600000,,,,,,1805.089,DL 8CA,,,,
2022-08-13 20:13:57.700000,,,,,,2201.979,DL 8CA,,,,
2022-08-13 20:13:57.800000,,,,,,1913.503,DL 8CA,,,,
2022-08-13 20:13:57.900000,,,,,,2454.743,DL 8CA,,,,1765.719
2022-08-13 20:13:58.000000,,,5G-NR_NSA(8CA),,,1589.191,DL 8CA,,,,
2022-08-13 20:13:58.100000,,,,,,1953.037,DL 8CA,,,,
2022-08-13 20:13:58.200000,,,,,NonCA,2061.486,DL 8CA,,,,
2022-08-13 20:13:58.300000,,,,,,1997.516,DL 8CA,,,,
2022-08-13 20:13:58.400000,,,,,,1964.579,DL 8CA,,,,1792.054
2022-08-13 20:13:58.500000,,,,,,1749.262,DL 8CA,,,,
2022-08-13 20:13:58.600000,,,,,,1891.186,DL 8CA,,,,
2022-08-13 20:13:58.700000,,,,,,2114.995,DL 8CA,,,,
2022-08-13 20:13:58.800000,,,,,,1615.736,DL 8CA,38849.98,21,21,
2022-08-13 20:13:58.900000,,,,,,2274.868,DL 8CA,,,,1678.610
