TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC UL Throughput[Mbps],LTE KPI UL CA Type,5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info UL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-08-14 16:26:20.000000,,,5G-NR_NSA,,,,,,,,
2022-08-14 16:26:20.700000,,,,,,0.024,UL NonCA,,,,
2022-08-14 16:26:20.900000,,,,,,0.006,UL NonCA,,,,
2022-08-14 16:26:21.000000,,,5G-NR_NSA(8CA),0.000,,1.574,UL NonCA,,,,
2022-08-14 16:26:21.100000,,,,,,0.006,UL NonCA,39249.10,15,15,0.000
2022-08-14 16:26:21.200000,,,,,,1.574,UL NonCA,,,,
2022-08-14 16:26:21.400000,,,,,,0.006,UL NonCA,39249.10,15,15,
2022-08-14 16:26:21.500000,,,,,,1.574,UL NonCA,,,,
2022-08-14 16:26:21.600000,,,,,NonCA,0.006,UL NonCA,39249.10,15,15,0.000
2022-08-14 16:26:21.700000,,,,,,1.574,UL NonCA,,,,
2022-08-14 16:26:21.900000,,,,,,0.012,UL NonCA,,,,
2022-08-14 16:26:22.000000,,,5G-NR_NSA(8CA),3.016,,,,,,,
2022-08-14 16:26:22.100000,,,,,,0.006,UL NonCA,39249.10,15,15,0.000
2022-08-14 16:26:22.200000,,,,,,1.574,UL NonCA,,,,
2022-08-14 16:26:22.300000,,,,,,0.006,UL NonCA,39249.10,15,15,
2022-08-14 16:26:22.400000,,,,,,0.202,UL NonCA,,,,
2022-08-14 16:26:22.500000,,,,,,0.000,,39249.10,15,15,
2022-08-14 16:26:22.600000,,,,,,0.712,UL NonCA,,,,0.010
2022-08-14 16:26:22.700000,,,,,NonCA,5.361,UL NonCA,39249.10,15,15,
2022-08-14 16:26:22.800000,,,,,NonCA,21.643,UL 2CA,39249.10,15,15,
2022-08-14 16:26:22.900000,,,,,NonCA,14.243,UL 2CA,,,,
2022-08-14 16:26:23.000000,,,5G-NR_NSA(8CA),38.300,NonCA,33.137,UL 2CA,39249.10,15,15,
2022-08-14 16:26:23.100000,,,,,NonCA,38.419,UL NonCA,,,,63.502
2022-08-14 16:26:23.200000,,,,,NonCA,40.697,UL NonCA,,,,
2022-08-14 16:26:23.300000,,,,,NonCA,41.420,UL NonCA,,,,
2022-08-14 16:26:23.400000,,,,,NonCA,40.476,UL NonCA,,,,
2022-08-14 16:26:23.500000,,,,,NonCA,41.855,UL NonCA,39249.10,15,15,
2022-08-14 16:26:23.600000,,,,,NonCA,41.193,UL NonCA,,,,76.383
2022-08-14 16:26:23.700000,,,,,NonCA,40.118,UL NonCA,,,,
2022-08-14 16:26:23.800000,,,,,NonCA,40.968,UL NonCA,39249.10,15,15,
2022-08-14 16:26:23.900000,,,,,NonCA,37.891,UL NonCA,,,,
2022-08-14 16:26:24.000000,,,5G-NR_NSA(8CA),34.962,NonCA,41.113,UL 2CA,,,,
2022-08-14 16:26:24.100000,,,,,NonCA,43.484,UL NonCA,,,,77.310
2022-08-14 16:26:24.200000,,,,,NonCA,41.052,UL NonCA,39249.10,15,15,
2022-08-14 16:26:24.300000,,,,,NonCA,42.160,UL NonCA,39249.10,15,15,
2022-08-14 16:26:24.400000,,,,,NonCA,44.969,UL NonCA,,,,
2022-08-14 16:26:24.500000,,,,,NonCA,48.986,UL NonCA,39249.10,15,15,
2022-08-14 16:26:24.600000,,,,,NonCA,47.970,UL NonCA,,,,77.876
