TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-13 11:28:34.000000,,,5G-NR_NSA,,,,,,,,
2022-08-13 11:28:34.500000,,,,,,0.000,,,,,
2022-08-13 11:28:34.600000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:28:34.700000,,,,,NonCA,0.000,,,,,
2022-08-13 11:28:34.800000,,,,,,0.000,,,,,
2022-08-13 11:28:34.900000,,,,,,0.000,,38649.82,3,3,0.000
2022-08-13 11:28:35.000000,,,5G-NR_NSA,,NonCA,0.000,,,,,
2022-08-13 11:28:35.100000,,,,,,0.000,,,,,
2022-08-13 11:28:35.200000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:28:35.300000,,,,,NonCA,0.000,,,,,
2022-08-13 11:28:35.400000,,,,,NonCA,0.000,,,,,0.000
2022-08-13 11:28:35.500000,,,,,NonCA,0.000,,38649.82,3,3,
2022-08-13 11:28:35.600000,,,,,,0.000,,,,,
2022-08-13 11:28:35.700000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:28:35.900000,,,,,NonCA,0.000,,,,,0.000
2022-08-13 11:28:36.000000,,,5G-NR_NSA,0.000,,0.000,,,,,
2022-08-13 11:28:36.100000,,,,,,0.000,DL NonCA,38649.82,3,3,
2022-08-13 11:28:36.300000,,,,,NonCA,0.001,,,,,
2022-08-13 11:28:36.400000,,,,,,0.000,,,,,0.000
2022-08-13 11:28:36.500000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:28:36.600000,,,,,NonCA,0.004,DL NonCA,,,,
2022-08-13 11:28:36.700000,,,,,NonCA,0.055,DL NonCA,38649.82,3,3,
2022-08-13 11:28:36.800000,,,,,NonCA,0.061,DL NonCA,,,,
2022-08-13 11:28:36.900000,,,,,NonCA,0.034,DL NonCA,38649.82,3,3,0.005
2022-08-13 11:28:37.000000,,,5G-NR_NSA(4CA),,NonCA,1.292,DL NonCA,,,,
2022-08-13 11:28:37.100000,,,,,NonCA,3.149,DL NonCA,,,,
2022-08-13 11:28:37.200000,,,,,,5.992,DL NonCA,38649.82,3,3,
2022-08-13 11:28:37.300000,,,,,,1.190,DL NonCA,,,,
2022-08-13 11:28:37.400000,,,,,,0.000,,,,,1.422
2022-08-13 11:28:37.500000,,,,,,0.000,,,,,
2022-08-13 11:28:37.600000,,,,,NonCA,0.528,DL NonCA,38649.82,3,3,
2022-08-13 11:28:37.700000,,,,,,0.000,,,,,
2022-08-13 11:28:37.800000,,,,,,0.000,,,,,
2022-08-13 11:28:37.900000,,,,,NonCA,0.000,,38649.82,3,3,0.000
2022-08-13 11:28:38.000000,,,5G-NR_NSA(4CA),,,0.000,,,,,
2022-08-13 11:28:38.100000,,,,,,0.000,DL NonCA,,,,
2022-08-13 11:28:38.200000,,,,,NonCA,0.931,DL NonCA,38649.82,3,3,
2022-08-13 11:28:38.300000,,,,,,0.000,DL NonCA,,,,
2022-08-13 11:28:38.400000,,,,,,1.455,DL NonCA,38649.82,3,3,0.046
2022-08-13 11:28:38.500000,,,,,NonCA,0.000,,,,,
2022-08-13 11:28:38.600000,,,,,,0.000,,,,,
2022-08-13 11:28:38.700000,,,,,,0.000,,,,,
2022-08-13 11:28:38.800000,,,,,NonCA,0.000,,,,,
2022-08-13 11:28:38.900000,,,,,,0.007,DL NonCA,38649.82,3,3,0.251
2022-08-13 11:28:39.000000,,,5G-NR_NSA(4CA),0.000,,0.000,,,,,
2022-08-13 11:28:39.100000,,,,,,0.000,,,,,
2022-08-13 11:28:39.200000,,,,,NonCA,0.000,,38649.82,3,3,
2022-08-13 11:28:39.300000,,,,,NonCA,0.000,,38649.82,3,3,
2022-08-13 11:28:39.400000,,,,,NonCA,0.000,,,,,0.000
2022-08-13 11:28:39.500000,,,,,,0.000,,,,,
2022-08-13 11:28:39.600000,,,,,,0.000,,,,,
2022-08-13 11:28:39.700000,,,,,,0.000,,,,,
2022-08-13 11:28:39.800000,,,,,NonCA,,,,,,
2022-08-13 11:28:39.900000,,,,,,0.000,DL NonCA,38649.82,3,3,0.000
2022-08-13 11:28:40.000000,,,5G-NR_NSA(4CA),,,1.896,DL NonCA,38649.82,3,3,
2022-08-13 11:28:40.100000,,,,,NonCA,4.523,DL NonCA,,,,
2022-08-13 11:28:40.200000,,,,,,0.427,,,,,
2022-08-13 11:28:40.300000,,,,,,0.000,,,,,
2022-08-13 11:28:40.400000,,,,,NonCA,0.000,,,,,0.596
2022-08-13 11:28:40.500000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:28:40.600000,,,,,,0.000,,,,,
2022-08-13 11:28:40.700000,,,,,,0.000,,,,,
2022-08-13 11:28:40.800000,,,,,NonCA,1.692,DL NonCA,38649.82,3,3,
2022-08-13 11:28:40.900000,,,,,,0.000,,,,,0.046
