TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC UL Throughput[Mbps],LTE KPI UL CA Type,5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info UL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-08-13 11:29:23.000000,,,5G-NR_NSA,,,,,,,,
2022-08-13 11:29:23.900000,,,,,,0.000,,,,,
2022-08-13 11:29:24.000000,,,5G-NR_NSA(8CA),,,0.000,,38649.82,3,3,
2022-08-13 11:29:24.100000,,,,,,0.000,,,,,
2022-08-13 11:29:24.200000,,,,,,,,38649.82,3,3,
2022-08-13 11:29:24.300000,,,,,,0.042,UL NonCA,,,,
2022-08-13 11:29:24.400000,,,,,,0.000,,38649.82,3,3,0.000
2022-08-13 11:29:24.500000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:24.600000,,,,,,0.043,UL NonCA,,,,
2022-08-13 11:29:24.700000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:24.800000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:24.900000,,,,,,0.000,,,,,0.002
2022-08-13 11:29:25.000000,,,5G-NR_NSA(8CA),0.002,,0.000,,38649.82,3,3,
2022-08-13 11:29:25.100000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:25.200000,,,,,,0.000,,,,,
2022-08-13 11:29:25.300000,,,,,,0.042,UL NonCA,38649.82,3,3,
2022-08-13 11:29:25.400000,,,,,,0.000,,,,,0.000
2022-08-13 11:29:25.500000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:25.600000,,,,,,0.000,,,,,
2022-08-13 11:29:25.700000,,,,,NonCA,0.000,,38649.82,3,3,
2022-08-13 11:29:25.800000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:25.900000,,,,,,0.030,UL NonCA,38649.82,3,3,0.002
2022-08-13 11:29:26.000000,,,5G-NR_NSA(8CA),,,0.000,,,,,
2022-08-13 11:29:26.100000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:26.200000,,,,,,0.000,,,,,
2022-08-13 11:29:26.300000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:26.400000,,,,,,0.000,,38649.82,3,3,0.000
2022-08-13 11:29:26.500000,,,,,,0.000,,,,,
2022-08-13 11:29:26.600000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:26.700000,,,,,,0.000,,,,,
2022-08-13 11:29:26.800000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:26.900000,,,,,,0.000,,38649.82,3,3,0.000
2022-08-13 11:29:27.000000,,,5G-NR_NSA(8CA),0.003,NonCA,0.000,,,,,
2022-08-13 11:29:27.100000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:27.200000,,,,,,0.029,UL NonCA,,,,
2022-08-13 11:29:27.300000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:27.400000,,,,,,0.000,,38649.82,3,3,0.002
2022-08-13 11:29:27.500000,,,,,,0.069,UL NonCA,,,,
2022-08-13 11:29:27.600000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:27.700000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:27.800000,,,,,,0.000,,,,,
2022-08-13 11:29:27.900000,,,,,,0.000,,38649.82,3,3,0.002
2022-08-13 11:29:28.000000,,,5G-NR_NSA(8CA),0.005,,0.000,,,,,
2022-08-13 11:29:28.100000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:28.200000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:28.300000,,,,,NonCA,0.371,UL NonCA,,,,
2022-08-13 11:29:28.400000,,,,,,0.000,,38649.82,3,3,0.000
2022-08-13 11:29:28.500000,,,,,,0.000,,,,,
2022-08-13 11:29:28.600000,,,,,,0.000,,38649.82,3,3,
2022-08-13 11:29:28.700000,,,,,,0.022,UL NonCA,38649.82,3,3,
2022-08-13 11:29:28.800000,,,,,,0.000,,,,,
2022-08-13 11:29:28.900000,,,,,,0.047,UL NonCA,38649.82,3,3,0.002
2022-08-13 11:29:29.000000,,,5G-NR_NSA(8CA),14.251,,0.054,UL NonCA,,,,
2022-08-13 11:29:29.100000,,,,,,0.067,UL NonCA,,,,
2022-08-13 11:29:29.200000,,,,,,6.679,UL 2CA,38649.82,3,3,
2022-08-13 11:29:29.300000,,,,,,17.322,UL 2CA,38649.82,3,3,
2022-08-13 11:29:29.400000,,,,,NonCA,17.657,UL 2CA,,,,8.265
2022-08-13 11:29:29.500000,,,,,NonCA,15.668,UL 2CA,38649.82,3,3,
2022-08-13 11:29:29.600000,,,,,NonCA,14.603,UL 2CA,,,,
2022-08-13 11:29:29.700000,,,,,NonCA,17.166,UL 2CA,38649.82,3,3,
2022-08-13 11:29:29.800000,,,,,NonCA,21.694,UL 2CA,38649.82,3,3,
2022-08-13 11:29:29.900000,,,,,NonCA,25.095,UL 2CA,,,,90.408
2022-08-13 11:29:30.000000,,,5G-NR_NSA(8CA),61.949,NonCA,22.325,UL 2CA,38649.82,3,3,
2022-08-13 11:29:30.100000,,,,,NonCA,26.288,UL 2CA,,,,
2022-08-13 11:29:30.200000,,,,,NonCA,30.301,UL 2CA,,,,
2022-08-13 11:29:30.300000,,,,,NonCA,26.423,UL 2CA,,,,
2022-08-13 11:29:30.400000,,,,,NonCA,35.366,UL 2CA,,,,93.533
2022-08-13 11:29:30.500000,,,,,NonCA,34.563,UL 2CA,38649.82,3,3,
2022-08-13 11:29:30.600000,,,,,NonCA,34.564,UL 2CA,,,,
2022-08-13 11:29:30.700000,,,,,NonCA,36.711,UL 2CA,38649.82,3,3,
2022-08-13 11:29:30.800000,,,,,NonCA,30.968,UL 2CA,,,,
2022-08-13 11:29:30.900000,,,,,NonCA,34.963,UL 2CA,,,,92.448
