TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC DL Throughput[Mbps],LTE KPI CA Type,5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps]
2022-08-13 20:15:39.000000,,,5G-NR_NSA(8CA),,NonCA,0.107,DL NonCA,38849.98,21,21,
2022-08-13 20:15:39.200000,,,,,,0.000,DL NonCA,,,,
2022-08-13 20:15:39.300000,,,,,,0.056,DL NonCA,,,,
2022-08-13 20:15:39.400000,,,,,NonCA,1.078,,38849.98,21,21,0.000
2022-08-13 20:15:39.500000,,,,,,0.056,DL NonCA,,,,
2022-08-13 20:15:39.600000,,,,,,0.000,,38849.98,21,21,
2022-08-13 20:15:39.700000,,,,,NonCA,0.057,DL NonCA,,,,
2022-08-13 20:15:39.800000,,,,,,0.000,,38849.98,21,21,
2022-08-13 20:15:39.900000,,,,,,0.030,DL NonCA,,,,0.000
2022-08-13 20:15:40.000000,,,5G-NR_NSA(8CA),,,0.104,DL NonCA,38849.98,21,21,
2022-08-13 20:15:40.100000,,,,,NonCA,0.029,DL NonCA,,,,
2022-08-13 20:15:40.200000,,,,,,0.055,DL NonCA,,,,
2022-08-13 20:15:40.300000,,,,,,0.101,DL NonCA,38849.98,21,21,
2022-08-13 20:15:40.400000,,,,,NonCA,0.000,,,,,0.000
2022-08-13 20:15:40.500000,,,,,,0.099,DL NonCA,38849.98,21,21,
2022-08-13 20:15:40.600000,,,,,,0.030,DL NonCA,,,,
2022-08-13 20:15:40.700000,,,,,NonCA,0.117,DL NonCA,38849.98,21,21,
2022-08-13 20:15:40.800000,,,,,NonCA,0.162,DL NonCA,,,,
2022-08-13 20:15:40.900000,,,,,NonCA,0.118,DL NonCA,,,,0.003
2022-08-13 20:15:41.000000,,,5G-NR_NSA(8CA),,NonCA,0.157,DL NonCA,38849.98,21,21,
2022-08-13 20:15:41.100000,,,,,NonCA,0.079,DL NonCA,,,,
2022-08-13 20:15:41.200000,,,,,NonCA,1.835,DL NonCA,,,,
2022-08-13 20:15:41.300000,,,,,NonCA,6.069,DL NonCA,38849.98,21,21,
2022-08-13 20:15:41.400000,,,,,,9.697,DL NonCA,,,,1.606
2022-08-13 20:15:41.500000,,,,,,24.697,DL NonCA,,,,
2022-08-13 20:15:41.600000,,,,,NonCA,42.972,DL 6CA,,,,
2022-08-13 20:15:41.700000,,,,,,108.372,DL 8CA,38849.98,21,21,
2022-08-13 20:15:41.800000,,,,,,189.230,DL 8CA,,,,
2022-08-13 20:15:41.900000,,,,,,218.917,DL 8CA,38849.98,21,21,229.377
2022-08-13 20:15:42.000000,,,5G-NR_NSA,,NonCA,1009.911,DL 8CA,,,,
2022-08-13 20:15:42.100000,,,,,,1537.021,DL 8CA,,,,
2022-08-13 20:15:42.200000,,,,,,1535.636,DL 8CA,,,,
2022-08-13 20:15:42.300000,,,,,,2131.287,DL 8CA,,,,
2022-08-13 20:15:42.400000,,,,,,985.564,DL 8CA,,,,1465.070
2022-08-13 20:15:42.500000,,,,,,1952.321,DL 8CA,,,,
2022-08-13 20:15:42.600000,,,,,,1019.201,DL 8CA,,,,
2022-08-13 20:15:42.700000,,,,,,2127.733,DL 8CA,,,,
2022-08-13 20:15:42.800000,,,,,,0.000,DL 8CA,,,,
2022-08-13 20:15:42.900000,,,,,,2058.053,DL 8CA,,,,1697.400
2022-08-13 20:15:43.000000,,,5G-NR_NSA(8CA),,,410.488,DL 8CA,,,,
2022-08-13 20:15:43.100000,,,,,,1225.752,DL 8CA,,,,
2022-08-13 20:15:43.200000,,,,,,1264.951,DL 8CA,,,,
2022-08-13 20:15:43.300000,,,,,,1818.973,DL 8CA,,,,
2022-08-13 20:15:43.400000,,,,,,1680.144,DL 8CA,,,,1314.593
2022-08-13 20:15:43.500000,,,,,,1555.986,DL 8CA,38849.98,21,21,
2022-08-13 20:15:43.600000,,,,,NonCA,1626.104,DL 8CA,,,,
2022-08-13 20:15:43.700000,,,,,,2071.298,DL 8CA,,,,
2022-08-13 20:15:43.800000,,,,,,1213.396,DL 8CA,38849.98,21,21,
2022-08-13 20:15:43.900000,,,,,,1703.250,DL 8CA,,,,1543.109
2022-08-13 20:15:44.000000,,,5G-NR_NSA(8CA),,,1685.585,DL 8CA,,,,
2022-08-13 20:15:44.100000,,,,,,1932.757,DL 8CA,38849.98,21,21,
2022-08-13 20:15:44.200000,,,,,NonCA,1609.703,DL 8CA,,,,
2022-08-13 20:15:44.300000,,,,,,1650.371,DL 8CA,,,,
2022-08-13 20:15:44.400000,,,,,,1577.494,DL 8CA,,,,1610.114
2022-08-13 20:15:44.500000,,,,,,1564.071,DL 8CA,,,,
2022-08-13 20:15:44.600000,,,,,NonCA,1624.611,DL 8CA,,,,
2022-08-13 20:15:44.700000,,,,,NonCA,1694.708,DL 8CA,,,,
2022-08-13 20:15:44.800000,,,,,,1693.554,DL 8CA,,,,
2022-08-13 20:15:44.900000,,,,,,1516.765,DL 8CA,,,,1417.666
2022-08-13 20:15:45.000000,,,5G-NR_NSA(8CA),,,1452.936,DL 8CA,,,,
2022-08-13 20:15:45.100000,,,,,,513.533,DL 8CA,,,,
2022-08-13 20:15:45.200000,,,,,NonCA,1408.321,DL 8CA,,,,
2022-08-13 20:15:45.300000,,,,,,1276.200,DL 8CA,38849.98,21,21,
2022-08-13 20:15:45.400000,,,,,,1385.195,DL 8CA,,,,1045.173
2022-08-13 20:15:45.500000,,,,,,2148.392,DL 8CA,,,,
2022-08-13 20:15:45.600000,,,,,,1286.872,DL 8CA,,,,
2022-08-13 20:15:45.700000,,,,,,1512.675,DL 8CA,38849.98,21,21,
2022-08-13 20:15:45.800000,,,,,,1387.487,DL 8CA,,,,
2022-08-13 20:15:45.900000,,,,,NonCA,1695.744,DL 8CA,,,,1319.923
2022-08-13 20:15:46.000000,,,5G-NR_NSA(8CA),,NonCA,1264.521,DL 8CA,,,,
2022-08-13 20:15:46.100000,,,,,,,DL 8CA,,,,
2022-08-13 20:15:46.200000,,,,,,1510.730,DL 8CA,,,,
2022-08-13 20:15:46.300000,,,,,NonCA,1458.647,DL 8CA,,,,
2022-08-13 20:15:46.400000,,,,,,1491.063,DL 8CA,,,,1355.954
2022-08-13 20:15:46.500000,,,,,,1386.290,DL 8CA,,,,
2022-08-13 20:15:46.600000,,,,,,1450.313,DL 8CA,38849.98,21,21,
2022-08-13 20:15:46.700000,,,,,,1407.190,DL 8CA,,,,
2022-08-13 20:15:46.800000,,,,,NonCA,1810.702,DL 8CA,,,,
2022-08-13 20:15:46.900000,,,,,,1440.717,DL 8CA,,,,1414.971
2022-08-13 20:15:47.000000,,,5G-NR_NSA(8CA),,,1602.884,DL 8CA,,,,
2022-08-13 20:15:47.100000,,,,,NonCA,1586.398,DL 8CA,,,,
2022-08-13 20:15:47.200000,,,,,,1559.968,DL 8CA,,,,
2022-08-13 20:15:47.300000,,,,,,1444.052,DL 8CA,,,,
2022-08-13 20:15:47.400000,,,,,,1721.598,DL 8CA,,,,1429.052
2022-08-13 20:15:47.500000,,,,,,1487.956,DL 8CA,,,,
2022-08-13 20:15:47.600000,,,,,,1510.937,DL 8CA,,,,
2022-08-13 20:15:47.700000,,,,,NonCA,1800.919,DL 8CA,,,,
2022-08-13 20:15:47.800000,,,,,,1619.260,DL 8CA,,,,
2022-08-13 20:15:47.900000,,,,,,1688.690,DL 8CA,38849.98,21,21,1532.977
2022-08-13 20:15:48.000000,,,5G-NR_NSA,,,1723.158,DL 8CA,,,,
2022-08-13 20:15:48.100000,,,,,,1610.413,DL 8CA,,,,
2022-08-13 20:15:48.200000,,,,,,1656.372,DL 8CA,,,,
2022-08-13 20:15:48.300000,,,,,,1480.910,DL 8CA,,,,
2022-08-13 20:15:48.400000,,,,,,1683.052,DL 8CA,,,,1472.522
2022-08-13 20:15:48.500000,,,,,NonCA,1707.324,DL 8CA,,,,
2022-08-13 20:15:48.600000,,,,,NonCA,1773.417,DL 8CA,,,,
2022-08-13 20:15:48.700000,,,,,,1751.323,DL 8CA,,,,
2022-08-13 20:15:48.800000,,,,,,1836.339,DL 8CA,,,,
2022-08-13 20:15:48.900000,,,,,,1669.018,DL 8CA,,,,1573.297
2022-08-13 20:15:49.000000,,,5G-NR_NSA(8CA),,,1777.885,DL 8CA,,,,
2022-08-13 20:15:49.100000,,,,,,1622.085,DL 8CA,38849.98,21,21,
2022-08-13 20:15:49.200000,,,,,,1528.799,DL 8CA,,,,
2022-08-13 20:15:49.300000,,,,,,1559.115,DL 8CA,,,,
2022-08-13 20:15:49.400000,,,,,,1803.178,DL 8CA,,,,1530.972
2022-08-13 20:15:49.500000,,,,,,1813.949,DL 8CA,,,,
2022-08-13 20:15:49.600000,,,,,,1662.416,DL 8CA,,,,
2022-08-13 20:15:49.700000,,,,,,1716.288,DL 8CA,,,,
2022-08-13 20:15:49.800000,,,,,,1782.645,DL 8CA,,,,
2022-08-13 20:15:49.900000,,,,,,1625.245,DL 8CA,,,,1517.501
2022-08-13 20:15:50.000000,,,5G-NR_NSA,,,1592.590,DL 8CA,,,,
2022-08-13 20:15:50.100000,,,,,,1403.030,DL 8CA,,,,
2022-08-13 20:15:50.200000,,,,,,1682.519,DL 8CA,,,,
2022-08-13 20:15:50.300000,,,,,,1898.967,DL 8CA,,,,
2022-08-13 20:15:50.400000,,,,,,1735.168,DL 8CA,,,,1533.999
2022-08-13 20:15:50.500000,,,,,,1746.295,DL 8CA,,,,
2022-08-13 20:15:50.600000,,,,,,1685.322,DL 8CA,,,,
2022-08-13 20:15:50.700000,,,,,,1750.211,DL 8CA,,,,
2022-08-13 20:15:50.800000,,,,,,1765.436,DL 8CA,,,,
2022-08-13 20:15:50.900000,,,,,,1553.888,DL 8CA,,,,1541.850
2022-08-13 20:15:51.000000,,,5G-NR_NSA(8CA),,,1616.264,DL 8CA,,,,
2022-08-13 20:15:51.100000,,,,,NonCA,1712.746,DL 8CA,,,,
2022-08-13 20:15:51.200000,,,,,NonCA,1636.111,DL 8CA,,,,
2022-08-13 20:15:51.300000,,,,,,1777.115,DL 8CA,38849.98,21,21,
2022-08-13 20:15:51.400000,,,,,,,DL 8CA,,,,1466.808
2022-08-13 20:15:51.500000,,,,,,,DL 8CA,,,,
2022-08-13 20:15:51.600000,,,,,,1633.267,DL 8CA,,,,
2022-08-13 20:15:51.700000,,,,,,1780.433,DL 8CA,,,,
2022-08-13 20:15:51.800000,,,,,,1816.276,DL 8CA,,,,
2022-08-13 20:15:51.900000,,,,,,1679.295,DL 8CA,,,,1606.328
2022-08-13 20:15:52.000000,,,5G-NR_NSA,,,1622.462,DL 8CA,,,,
2022-08-13 20:15:52.100000,,,,,,1869.309,DL 8CA,,,,
2022-08-13 20:15:52.200000,,,,,,1846.440,DL 8CA,,,,
2022-08-13 20:15:52.300000,,,,,,2029.809,DL 8CA,,,,
2022-08-13 20:15:52.400000,,,,,,0.000,DL 8CA,,,,1724.851
2022-08-13 20:15:52.500000,,,,,,1786.142,DL 8CA,,,,
2022-08-13 20:15:52.600000,,,,,,1845.732,DL 8CA,,,,
2022-08-13 20:15:52.700000,,,,,,1773.470,DL 8CA,,,,
2022-08-13 20:15:52.800000,,,,,,1622.154,DL 8CA,,,,
2022-08-13 20:15:52.900000,,,,,,1972.769,DL 8CA,,,,1679.002
2022-08-13 20:15:53.000000,,,5G-NR_NSA(8CA),,,1448.405,DL 8CA,38849.98,21,21,
2022-08-13 20:15:53.100000,,,,,,2009.630,DL 8CA,,,,
2022-08-13 20:15:53.200000,,,,,,1739.820,DL 8CA,,,,
2022-08-13 20:15:53.300000,,,,,,1263.279,DL 8CA,,,,
2022-08-13 20:15:53.400000,,,,,,1923.219,DL 8CA,,,,1591.259
2022-08-13 20:15:53.500000,,,,,,1990.829,DL 8CA,,,,
2022-08-13 20:15:53.600000,,,,,,1561.623,DL 8CA,38849.98,21,21,
2022-08-13 20:15:53.700000,,,,,,1826.101,DL 8CA,,,,
2022-08-13 20:15:53.800000,,,,,,1389.015,DL 8CA,,,,
2022-08-13 20:15:53.900000,,,,,,1814.521,DL 8CA,,,,1558.005
2022-08-13 20:15:54.000000,,,5G-NR_NSA(8CA),,,1743.926,DL 8CA,,,,
2022-08-13 20:15:54.100000,,,,,,1713.794,DL 8CA,,,,
2022-08-13 20:15:54.200000,,,,,,1950.523,DL 8CA,,,,
2022-08-13 20:15:54.300000,,,,,,1729.107,DL 8CA,38849.98,21,21,
2022-08-13 20:15:54.400000,,,,,,1775.577,DL 8CA,,,,1638.306
2022-08-13 20:15:54.500000,,,,,,1742.030,DL 8CA,,,,
2022-08-13 20:15:54.600000,,,,,,1955.926,DL 8CA,,,,
2022-08-13 20:15:54.700000,,,,,,,DL 8CA,38849.98,21,21,
2022-08-13 20:15:54.800000,,,,,,1915.762,DL 8CA,,,,
2022-08-13 20:15:54.900000,,,,,,1904.967,DL 8CA,,,,1749.353
2022-08-13 20:15:55.000000,,,5G-NR_NSA(8CA),,NonCA,1806.647,DL 8CA,,,,
2022-08-13 20:15:55.100000,,,,,,1998.241,DL 8CA,38849.98,21,21,
2022-08-13 20:15:55.200000,,,,,,1695.487,DL 8CA,,,,
2022-08-13 20:15:55.300000,,,,,,1780.769,DL 8CA,,,,
2022-08-13 20:15:55.400000,,,,,,1846.661,DL 8CA,,,,1699.687
2022-08-13 20:15:55.500000,,,,,,1978.066,DL 8CA,,,,
2022-08-13 20:15:55.600000,,,,,,1819.961,DL 8CA,,,,
2022-08-13 20:15:55.700000,,,,,,1936.843,DL 8CA,,,,
2022-08-13 20:15:55.800000,,,,,,1848.265,DL 8CA,,,,
2022-08-13 20:15:55.900000,,,,,,1947.191,DL 8CA,,,,1752.136
2022-08-13 20:15:56.000000,,,5G-NR_NSA(8CA),,,1816.427,DL 8CA,,,,
2022-08-13 20:15:56.100000,,,,,NonCA,1795.200,DL 8CA,,,,
2022-08-13 20:15:56.200000,,,,,NonCA,1609.912,DL 8CA,,,,
2022-08-13 20:15:56.300000,,,,,NonCA,1604.949,DL 8CA,38849.98,21,21,
