TIME_STAMP,Lon,Lat,Event Technology,LTE KPI MAC UL Throughput[Mbps],LTE KPI UL CA Type,5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info UL CA Type,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Best Beam SSB Idx,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-08-13 20:16:22.000000,,,5G-NR_NSA(8CA),,,,,,,,
2022-08-13 20:16:22.600000,,,,,,,,38849.98,21,21,
2022-08-13 20:16:22.700000,,,,,,0.192,UL NonCA,,,,
2022-08-13 20:16:22.800000,,,,,,0.003,UL NonCA,38849.98,21,21,
2022-08-13 20:16:22.900000,,,,,,0.003,UL NonCA,,,,0.000
2022-08-13 20:16:23.000000,,,5G-NR_NSA(8CA),,,0.003,UL NonCA,38849.98,21,21,
2022-08-13 20:16:23.100000,,,,,,0.003,UL NonCA,38849.98,21,21,
2022-08-13 20:16:23.200000,,,,,,0.003,UL NonCA,,,,
2022-08-13 20:16:23.300000,,,,,,0.003,UL NonCA,38849.98,21,21,
2022-08-13 20:16:23.400000,,,,,,0.003,UL NonCA,38849.98,21,21,0.000
2022-08-13 20:16:23.500000,,,,,,0.003,UL NonCA,,,,
2022-08-13 20:16:23.600000,,,,,,0.003,UL NonCA,38849.98,21,21,
2022-08-13 20:16:23.700000,,,,,,0.003,UL NonCA,,,,
2022-08-13 20:16:23.800000,,,,,,0.003,UL NonCA,38849.98,21,21,
2022-08-13 20:16:23.900000,,,,,,0.003,UL NonCA,38849.98,21,21,0.000
2022-08-13 20:16:24.000000,,,5G-NR_NSA(8CA),,,0.003,UL NonCA,,,,
2022-08-13 20:16:24.100000,,,,,,0.175,UL NonCA,38849.98,21,21,
2022-08-13 20:16:24.200000,,,,,,0.175,UL NonCA,,,,
2022-08-13 20:16:24.300000,,,,,,0.175,UL NonCA,38849.98,21,21,
2022-08-13 20:16:24.400000,,,,,,0.003,UL NonCA,38849.98,21,21,0.000
2022-08-13 20:16:24.500000,,,,,,0.175,UL NonCA,,,,
2022-08-13 20:16:24.600000,,,,,,0.003,UL NonCA,38849.98,21,21,
2022-08-13 20:16:24.700000,,,,,,0.091,UL NonCA,38849.98,21,21,
2022-08-13 20:16:24.800000,,,,,,0.003,UL NonCA,,,,
2022-08-13 20:16:24.900000,,,,,,0.175,UL NonCA,38849.98,21,21,0.000
2022-08-13 20:16:25.000000,,,5G-NR_NSA(8CA),,,,,,,,
2022-08-13 20:16:25.100000,,,,,,0.175,UL NonCA,38849.98,21,21,
2022-08-13 20:16:25.200000,,,,,,0.175,UL NonCA,,,,
2022-08-13 20:16:25.300000,,,,,,0.214,UL NonCA,38849.98,21,21,
2022-08-13 20:16:25.400000,,,,,,4.316,UL NonCA,38849.98,21,21,0.001
2022-08-13 20:16:25.500000,,,,,,7.659,UL NonCA,,,,
2022-08-13 20:16:25.600000,,,,,,2.411,UL NonCA,38849.98,21,21,
2022-08-13 20:16:25.700000,,,,,,3.251,UL NonCA,38849.98,21,21,
2022-08-13 20:16:25.800000,,,,,,16.624,UL NonCA,,,,
2022-08-13 20:16:25.900000,,,,,,24.102,UL NonCA,38849.98,21,21,0.689
2022-08-13 20:16:26.000000,,,5G-NR_NSA(8CA),11.777,,24.257,UL NonCA,,,,
2022-08-13 20:16:26.100000,,,,,,30.057,UL NonCA,38849.98,21,21,
2022-08-13 20:16:26.200000,,,,,NonCA,51.632,UL NonCA,38849.98,21,21,
2022-08-13 20:16:26.300000,,,,,NonCA,55.022,UL NonCA,,,,
2022-08-13 20:16:26.400000,,,,,NonCA,79.488,UL NonCA,,,,53.631
2022-08-13 20:16:26.500000,,,,,NonCA,107.914,UL NonCA,38849.98,21,21,
2022-08-13 20:16:26.600000,,,,,NonCA,118.216,UL NonCA,,,,
2022-08-13 20:16:26.700000,,,,,NonCA,120.138,UL NonCA,,,,
2022-08-13 20:16:26.800000,,,,,NonCA,101.170,UL NonCA,38849.98,21,21,
2022-08-13 20:16:26.900000,,,,,NonCA,109.025,UL NonCA,,,,179.514
2022-08-13 20:16:27.000000,,,5G-NR_NSA(8CA),73.087,NonCA,114.436,UL NonCA,,,,
2022-08-13 20:16:27.100000,,,,,NonCA,118.558,UL NonCA,,,,
2022-08-13 20:16:27.200000,,,,,NonCA,113.932,UL NonCA,,,,
2022-08-13 20:16:27.300000,,,,,NonCA,114.943,UL NonCA,38849.98,21,21,
2022-08-13 20:16:27.400000,,,,,NonCA,120.749,UL NonCA,,,,188.679
2022-08-13 20:16:27.500000,,,,,NonCA,118.103,UL NonCA,,,,
2022-08-13 20:16:27.600000,,,,,NonCA,121.138,UL NonCA,,,,
2022-08-13 20:16:27.700000,,,,,NonCA,117.496,UL NonCA,38849.98,21,21,
2022-08-13 20:16:27.800000,,,,,NonCA,115.024,UL NonCA,,,,
2022-08-13 20:16:27.900000,,,,,NonCA,110.156,UL NonCA,,,,184.350
2022-08-13 20:16:28.000000,,,5G-NR_NSA(8CA),70.432,NonCA,113.158,UL NonCA,,,,
2022-08-13 20:16:28.100000,,,,,NonCA,114.540,UL NonCA,38849.98,21,21,
2022-08-13 20:16:28.200000,,,,,NonCA,134.216,UL NonCA,,,,
2022-08-13 20:16:28.300000,,,,,,117.192,UL NonCA,,,,
2022-08-13 20:16:28.400000,,,,,NonCA,120.875,UL NonCA,38849.98,21,21,187.759
2022-08-13 20:16:28.500000,,,,,NonCA,120.006,UL NonCA,,,,
2022-08-13 20:16:28.600000,,,,,NonCA,117.157,UL NonCA,,,,
2022-08-13 20:16:28.700000,,,,,NonCA,118.265,UL NonCA,38849.98,21,21,
2022-08-13 20:16:28.800000,,,,,NonCA,117.130,UL NonCA,,,,
2022-08-13 20:16:28.900000,,,,,NonCA,125.666,UL NonCA,,,,183.094
2022-08-13 20:16:29.000000,,,5G-NR_NSA(8CA),68.135,NonCA,119.010,UL NonCA,,,,
2022-08-13 20:16:29.100000,,,,,NonCA,120.923,UL NonCA,,,,
2022-08-13 20:16:29.200000,,,,,NonCA,112.633,UL NonCA,38849.98,21,21,
2022-08-13 20:16:29.300000,,,,,NonCA,122.616,UL NonCA,,,,
2022-08-13 20:16:29.400000,,,,,NonCA,121.127,UL NonCA,,,,181.284
2022-08-13 20:16:29.500000,,,,,NonCA,111.900,UL NonCA,,,,
2022-08-13 20:16:29.600000,,,,,NonCA,113.125,UL NonCA,,,,
2022-08-13 20:16:29.700000,,,,,NonCA,114.985,UL NonCA,38849.98,21,21,
2022-08-13 20:16:29.800000,,,,,NonCA,120.879,UL NonCA,38849.98,21,21,
2022-08-13 20:16:29.900000,,,,,NonCA,119.268,UL NonCA,,,,182.011
2022-08-13 20:16:30.000000,,,5G-NR_NSA(8CA),71.447,NonCA,122.932,UL NonCA,,,,
2022-08-13 20:16:30.100000,,,,,NonCA,114.214,UL NonCA,38849.98,21,21,
2022-08-13 20:16:30.200000,,,,,NonCA,111.547,UL NonCA,,,,
2022-08-13 20:16:30.300000,,,,,NonCA,125.374,UL NonCA,,,,
2022-08-13 20:16:30.400000,,,,,NonCA,115.115,UL NonCA,,,,183.838
2022-08-13 20:16:30.500000,,,,,NonCA,122.414,UL NonCA,,,,
2022-08-13 20:16:30.600000,,,,,NonCA,124.644,UL NonCA,,,,
2022-08-13 20:16:30.700000,,,,,NonCA,123.365,UL NonCA,,,,
2022-08-13 20:16:30.800000,,,,,NonCA,124.719,UL NonCA,38849.98,21,21,
2022-08-13 20:16:30.900000,,,,,NonCA,111.485,UL NonCA,,,,190.368
2022-08-13 20:16:31.000000,,,5G-NR_NSA(8CA),69.041,NonCA,127.202,UL NonCA,,,,
2022-08-13 20:16:31.100000,,,,,NonCA,122.510,UL NonCA,,,,
2022-08-13 20:16:31.200000,,,,,NonCA,115.547,UL NonCA,,,,
2022-08-13 20:16:31.300000,,,,,NonCA,119.673,UL NonCA,38849.98,21,21,
2022-08-13 20:16:31.400000,,,,,NonCA,129.220,UL NonCA,,,,188.179
2022-08-13 20:16:31.500000,,,,,NonCA,123.782,UL NonCA,,,,
2022-08-13 20:16:31.600000,,,,,NonCA,123.045,UL NonCA,,,,
2022-08-13 20:16:31.700000,,,,,NonCA,115.817,UL NonCA,38849.98,21,21,
2022-08-13 20:16:31.800000,,,,,NonCA,117.529,UL NonCA,,,,
2022-08-13 20:16:31.900000,,,,,NonCA,112.386,UL NonCA,38849.98,21,21,183.809
2022-08-13 20:16:32.000000,,,5G-NR_NSA(8CA),68.128,NonCA,119.130,UL NonCA,,,,
2022-08-13 20:16:32.100000,,,,,NonCA,122.730,UL NonCA,,,,
2022-08-13 20:16:32.200000,,,,,NonCA,123.133,UL NonCA,38849.98,21,21,
2022-08-13 20:16:32.300000,,,,,NonCA,112.433,UL NonCA,,,,
2022-08-13 20:16:32.400000,,,,,NonCA,119.472,UL NonCA,38849.98,21,21,183.809
2022-08-13 20:16:32.500000,,,,,NonCA,120.334,UL NonCA,38849.98,21,21,
2022-08-13 20:16:32.600000,,,,,NonCA,125.595,UL NonCA,,,,
2022-08-13 20:16:32.700000,,,,,NonCA,127.612,UL NonCA,,,,
2022-08-13 20:16:32.800000,,,,,NonCA,115.047,UL NonCA,,,,
2022-08-13 20:16:32.900000,,,,,NonCA,123.800,UL NonCA,38849.98,21,21,182.363
2022-08-13 20:16:33.000000,,,5G-NR_NSA(8CA),63.122,NonCA,130.936,UL NonCA,,,,
2022-08-13 20:16:33.100000,,,,,NonCA,120.111,UL NonCA,,,,
2022-08-13 20:16:33.200000,,,,,NonCA,111.683,UL NonCA,38849.98,21,21,
2022-08-13 20:16:33.300000,,,,,NonCA,113.746,UL NonCA,38849.98,21,21,
2022-08-13 20:16:33.400000,,,,,NonCA,118.525,UL NonCA,,,,173.343
2022-08-13 20:16:33.500000,,,,,NonCA,113.622,UL NonCA,38849.98,21,21,
2022-08-13 20:16:33.600000,,,,,NonCA,110.303,UL NonCA,,,,
2022-08-13 20:16:33.700000,,,,,NonCA,104.331,UL NonCA,,,,
2022-08-13 20:16:33.800000,,,,,NonCA,111.904,UL NonCA,,,,
2022-08-13 20:16:33.900000,,,,,NonCA,118.400,UL NonCA,,,,176.241
2022-08-13 20:16:34.000000,,,5G-NR_NSA(8CA),55.821,NonCA,115.270,UL NonCA,,,,
2022-08-13 20:16:34.100000,,,,,NonCA,114.957,UL NonCA,38849.98,21,21,
2022-08-13 20:16:34.200000,,,,,NonCA,111.433,UL NonCA,,,,
2022-08-13 20:16:34.300000,,,,,NonCA,118.401,UL NonCA,,,,
2022-08-13 20:16:34.400000,,,,,NonCA,115.382,UL NonCA,,,,167.456
2022-08-13 20:16:34.500000,,,,,NonCA,119.356,UL NonCA,,,,
2022-08-13 20:16:34.600000,,,,,NonCA,119.156,UL NonCA,38849.98,21,21,
2022-08-13 20:16:34.700000,,,,,NonCA,116.748,UL NonCA,,,,
2022-08-13 20:16:34.800000,,,,,NonCA,116.926,UL NonCA,,,,
2022-08-13 20:16:34.900000,,,,,NonCA,112.606,UL NonCA,,,,168.845
2022-08-13 20:16:35.000000,,,5G-NR_NSA(8CA),58.699,NonCA,116.486,UL NonCA,,,,
2022-08-13 20:16:35.100000,,,,,NonCA,114.700,UL NonCA,,,,
2022-08-13 20:16:35.200000,,,,,NonCA,109.611,UL NonCA,38849.98,21,21,
2022-08-13 20:16:35.300000,,,,,NonCA,122.615,UL NonCA,,,,
2022-08-13 20:16:35.400000,,,,,NonCA,121.931,UL NonCA,,,,168.521
2022-08-13 20:16:35.500000,,,,,NonCA,117.386,UL NonCA,,,,
2022-08-13 20:16:35.600000,,,,,NonCA,110.156,UL NonCA,,,,
2022-08-13 20:16:35.700000,,,,,NonCA,114.833,UL NonCA,38849.98,21,21,
2022-08-13 20:16:35.800000,,,,,NonCA,123.016,UL NonCA,,,,
2022-08-13 20:16:35.900000,,,,,NonCA,125.066,UL NonCA,,,,177.482
2022-08-13 20:16:36.000000,,,5G-NR_NSA(8CA),50.505,NonCA,127.811,UL NonCA,38849.98,21,21,
2022-08-13 20:16:36.100000,,,,,NonCA,126.343,UL NonCA,,,,
2022-08-13 20:16:36.200000,,,,,NonCA,125.258,UL NonCA,38849.98,21,21,
2022-08-13 20:16:36.300000,,,,,NonCA,123.072,UL NonCA,,,,
2022-08-13 20:16:36.400000,,,,,NonCA,117.634,UL NonCA,,,,175.891
2022-08-13 20:16:36.500000,,,,,NonCA,106.397,UL NonCA,38849.98,21,21,
2022-08-13 20:16:36.600000,,,,,NonCA,106.866,UL NonCA,,,,
2022-08-13 20:16:36.700000,,,,,NonCA,126.425,UL NonCA,,,,
2022-08-13 20:16:36.800000,,,,,NonCA,120.417,UL NonCA,,,,
2022-08-13 20:16:36.900000,,,,,NonCA,113.310,UL NonCA,38849.98,21,21,162.510
2022-08-13 20:16:37.000000,,,5G-NR_NSA(8CA),50.149,NonCA,118.469,UL NonCA,,,,
2022-08-13 20:16:37.100000,,,,,NonCA,123.286,UL NonCA,,,,
2022-08-13 20:16:37.200000,,,,,NonCA,113.275,UL NonCA,38849.98,21,21,
