PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=1 ttl=44 time=258 ms
46 bytes from 54.176.53.206: icmp_seq=2 ttl=44 time=68.6 ms
46 bytes from 54.176.53.206: icmp_seq=3 ttl=44 time=70.5 ms
46 bytes from 54.176.53.206: icmp_seq=4 ttl=44 time=77.6 ms
46 bytes from 54.176.53.206: icmp_seq=5 ttl=44 time=57.9 ms
46 bytes from 54.176.53.206: icmp_seq=6 ttl=44 time=59.8 ms
46 bytes from 54.176.53.206: icmp_seq=7 ttl=44 time=67.7 ms
46 bytes from 54.176.53.206: icmp_seq=8 ttl=44 time=75.1 ms
46 bytes from 54.176.53.206: icmp_seq=9 ttl=44 time=94.2 ms
46 bytes from 54.176.53.206: icmp_seq=10 ttl=44 time=106 ms
46 bytes from 54.176.53.206: icmp_seq=11 ttl=44 time=78.4 ms
46 bytes from 54.176.53.206: icmp_seq=12 ttl=44 time=104 ms
46 bytes from 54.176.53.206: icmp_seq=13 ttl=44 time=137 ms
46 bytes from 54.176.53.206: icmp_seq=14 ttl=44 time=90.5 ms
46 bytes from 54.176.53.206: icmp_seq=15 ttl=44 time=261 ms
46 bytes from 54.176.53.206: icmp_seq=16 ttl=44 time=166 ms
46 bytes from 54.176.53.206: icmp_seq=17 ttl=44 time=167 ms
46 bytes from 54.176.53.206: icmp_seq=18 ttl=44 time=129 ms
46 bytes from 54.176.53.206: icmp_seq=19 ttl=44 time=96.2 ms
46 bytes from 54.176.53.206: icmp_seq=20 ttl=44 time=110 ms
46 bytes from 54.176.53.206: icmp_seq=21 ttl=44 time=87.8 ms
46 bytes from 54.176.53.206: icmp_seq=22 ttl=44 time=118 ms
46 bytes from 54.176.53.206: icmp_seq=23 ttl=44 time=123 ms
46 bytes from 54.176.53.206: icmp_seq=24 ttl=44 time=78.7 ms
46 bytes from 54.176.53.206: icmp_seq=25 ttl=44 time=111 ms
46 bytes from 54.176.53.206: icmp_seq=26 ttl=44 time=105 ms
46 bytes from 54.176.53.206: icmp_seq=27 ttl=44 time=69.2 ms
46 bytes from 54.176.53.206: icmp_seq=28 ttl=44 time=66.2 ms
